,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$10,647","$4,525","$3,893",-,"$2,079","$21,144","$4,889",-,"$31,276","$5,639","$41,804","$62,948","$11,653","$32,895","$8,991","$41,886","$53,539","$31,802","$-21,408",$-985,-,"$9,409","$62,948"
2020-09-30,"$12,360","$4,094","$3,942",-,"$2,265","$22,661","$4,816",-,"$31,928","$5,232","$41,976","$64,637","$9,953","$34,196","$9,319","$43,725","$53,678","$31,713","$-19,851",$-903,-,"$10,959","$64,637"
2020-06-30,"$11,421","$5,366","$3,840",-,"$2,268","$22,895","$4,843",-,"$32,626","$4,647","$42,116","$65,011","$10,523","$34,133","$9,437","$43,829","$54,352","$31,610","$-20,168",$-783,-,"$10,659","$65,011"
2020-03-31,"$8,012","$5,009","$3,682",-,"$2,110","$18,813","$4,879",-,"$33,336","$4,641","$42,856","$61,669","$11,827","$30,008","$9,922","$40,357","$52,184","$31,525","$-21,378",$-662,-,"$9,485","$61,669"
2019-12-31,"$8,911","$4,057","$3,584",-,"$1,888","$18,440","$4,928",-,"$34,116","$2,223","$41,267","$59,707","$12,835","$26,950","$10,249","$37,199","$50,034","$31,531","$-21,330",$-528,-,"$9,673","$59,707"
2019-09-30,"$20,853","$3,606","$3,243",-,"$3,349","$31,051","$4,901",-,"$21,407","$2,176","$28,484","$59,535","$10,737","$27,742","$9,464","$37,871","$48,608","$31,451","$-20,136",$-388,-,"$10,927","$59,535"
2019-06-30,"$21,758","$3,801","$3,176",-,"$2,011","$30,746","$4,882",-,"$21,502","$2,243","$28,627","$59,373","$10,622","$27,798","$9,396","$37,957","$48,579","$31,313","$-20,054",$-465,-,"$10,794","$59,373"
2019-03-31,"$26,301","$3,771","$3,016",-,"$2,063","$35,151","$4,892",-,"$21,816","$2,138","$28,846","$63,997","$12,706","$29,319","$10,329","$40,459","$53,165","$31,243","$-19,895",$-516,-,"$10,832","$63,997"
2018-12-31,"$29,304","$3,580","$2,940",-,"$1,794","$37,618","$4,958",-,"$22,142","$1,698","$28,798","$66,416","$13,488","$29,510","$10,054","$40,428","$53,916","$31,246","$-17,977",$-769,-,"$12,500","$66,416"
2018-09-30,"$29,921","$3,441","$3,017",-,"$1,941","$38,320","$4,899",-,"$22,466","$1,648","$29,013","$67,333","$12,432","$29,350","$10,224","$40,552","$52,984","$31,145","$-15,987",$-809,-,"$14,349","$67,333"
2018-06-30,"$29,395","$3,504","$3,063",-,"$2,008","$37,970","$4,922",-,"$23,167","$1,625","$29,714","$67,684","$11,205","$30,209","$10,206","$41,570","$52,775","$31,048","$-15,266",$-873,-,"$14,909","$67,684"
2018-03-31,"$32,172","$3,633","$2,952",-,"$1,932","$40,689","$4,943",-,"$23,550","$1,982","$30,475","$71,164","$10,479","$33,358","$10,492","$45,065","$55,544","$31,001","$-14,387",$-994,-,"$15,620","$71,164"
