,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$732,$616,$609,$146,-,"$2,103","$1,221",-,"$2,852",$357,"$4,752","$6,855","$1,738","$2,483",$813,"$3,737","$5,475",$131,"$1,302",$-575,-,"$1,380","$6,855"
2020-09-30,$860,$685,$534,$65,-,"$2,144","$1,176",-,"$2,844",$332,"$4,633","$6,777","$1,516","$2,781",$797,"$3,950","$5,466",$159,"$3,840",$-623,-,"$1,311","$6,777"
2020-06-30,$871,$648,$454,$47,-,"$2,020","$1,103",-,"$2,471",$328,"$4,193","$6,213","$1,418","$2,780",$767,"$3,887","$5,305",$159,"$3,567",$-640,-,$908,"$6,213"
2020-03-31,$496,$726,$457,$71,-,"$1,750","$1,047",-,"$2,464",$292,"$4,100","$5,850","$1,794","$2,288",$730,"$3,361","$5,155",$159,"$3,398",$-656,-,$695,"$5,850"
2019-12-31,$168,$544,$514,$77,-,"$1,303","$1,052",-,"$2,493",$308,"$4,156","$5,459","$1,513","$2,288",$745,"$3,391","$4,904",$159,"$3,292",$-601,-,$555,"$5,459"
2019-09-30,$150,$556,$504,$56,-,"$1,266","$1,034",-,"$2,492",$293,"$4,131","$5,397","$1,458","$2,287",$744,"$3,389","$4,847",$159,"$3,241",$-615,-,$550,"$5,397"
2019-06-30,$111,$631,$512,$51,-,"$1,305","$1,034",-,"$2,503",$274,"$3,811","$5,116","$1,440","$2,287",$780,"$3,117","$4,557",$159,"$3,150",$-602,-,$559,"$5,116"
2019-03-31,$178,$587,$556,$72,-,"$1,393","$1,000",-,"$2,504",$265,"$3,769","$5,162","$1,261","$2,286",$774,"$3,120","$4,381",$159,"$3,004",$-564,-,$781,"$5,162"
2018-12-31,$162,$528,$578,$97,-,"$1,365",$992,-,"$2,505",$211,"$3,708","$5,073","$1,186","$2,285",$789,"$3,145","$4,331",$159,"$2,940",$-577,-,$742,"$5,073"
2018-09-30,$162,$568,$519,$68,-,"$1,317",$988,-,"$2,527",$226,"$3,741","$5,058","$1,235","$2,285",$793,"$3,146","$4,381",$159,"$2,883",$-547,-,$677,"$5,058"
