,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$4,502","$2,776","$1,020",-,$142,"$8,440","$1,606",-,"$6,578","$2,167","$14,314","$22,754","$2,213","$7,949","$1,469","$9,620","$11,833",$6,"$1,657",$-401,-,"$10,921","$22,754"
2020-09-30,"$5,061","$1,997","$1,271",-,$134,"$8,463","$1,539",-,"$6,592","$1,940","$14,034","$22,497","$2,012","$7,947","$1,422","$9,679","$11,691",$6,"$1,525",$-408,-,"$10,806","$22,497"
2020-06-30,"$4,645","$1,888",$856,-,$97,"$7,486","$1,498",-,"$6,607","$1,801","$14,264","$21,750","$1,906","$7,946","$1,482","$9,733","$11,639",$6,$674,$-417,-,"$10,111","$21,750"
2020-03-31,"$3,196","$2,453",$971,-,$124,"$6,744","$1,386",-,"$6,173","$1,548","$13,493","$20,237","$1,780","$6,754","$1,312","$8,324","$10,104",$6,$589,$-291,-,"$10,133","$20,237"
2019-12-31,"$1,991","$2,733","$1,544",-,$130,"$6,398","$1,330",-,"$5,902","$2,422","$14,052","$20,450","$1,816","$6,753","$1,312","$8,281","$10,097",$6,$775,$-296,-,"$10,353","$20,450"
2019-09-30,"$3,340","$2,108","$1,463",-,$138,"$7,049","$1,314",-,"$5,555","$2,131","$13,485","$20,534","$1,890","$6,752","$1,355","$8,314","$10,204",$7,$696,$-304,-,"$10,330","$20,534"
2019-06-30,"$3,234","$1,967","$1,129",-,$148,"$6,478","$1,313",-,"$5,542","$1,525","$13,031","$19,509","$1,712","$6,751",$899,"$7,839","$9,551",$7,$357,$-308,-,"$9,958","$19,509"
2019-03-31,"$2,818","$1,949","$1,074",-,$123,"$5,964","$1,286",-,"$5,546","$1,176","$11,693","$17,657","$1,297","$6,750",$863,"$7,749","$9,046",$7,$101,$-214,-,"$8,611","$17,657"
2018-12-31,"$1,951","$2,438","$1,422",-,$66,"$5,877","$1,150",-,"$5,606",$833,"$7,589","$13,466","$1,241",-,$607,"$1,819","$3,060",-,-,$-202,-,"$10,406","$13,466"
2018-09-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
