,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$8,647","$1,052",-,-,$514,"$10,565",$209,-,"$10,216",$641,"$12,544","$23,109","$3,100","$3,605",$949,"$4,972","$8,072",-,"$9,691",$-622,-,"$15,037","$23,109"
2020-09-30,"$7,415",$619,-,-,$570,"$9,002",$211,-,"$10,233",$699,"$12,575","$21,577","$2,187","$3,604",$924,"$5,008","$7,195",-,"$9,183",$-633,-,"$14,382","$21,577"
2020-06-30,"$6,338",$614,-,-,$436,"$7,719",$222,-,"$10,247",$677,"$12,501","$20,220","$2,557","$2,676",$869,"$3,981","$6,538",-,"$8,579",$-634,-,"$13,682","$20,220"
2020-03-31,"$5,906",$590,-,-,$330,"$7,119",$236,-,"$10,261",$664,"$12,485","$19,604","$2,560","$2,675",$890,"$4,023","$6,583",-,"$7,999",$-628,-,"$13,021","$19,604"
2019-12-31,"$5,794",$848,-,-,$328,"$7,292",$253,-,"$10,295",$658,"$12,553","$19,845","$2,915","$2,675",$945,"$4,125","$7,040",-,"$7,813",$-619,-,"$12,805","$19,845"
2019-09-30,"$4,939",$386,$102,-,$345,"$6,012",$249,-,"$10,347",$731,"$11,793","$17,805","$1,751","$2,674","$1,122","$3,819","$5,570",-,"$7,289",$-607,-,"$12,235","$17,805"
2019-06-30,"$4,592",$455,$46,-,$386,"$5,663",$259,-,"$10,396",$721,"$11,832","$17,495","$1,639","$2,673","$1,186","$3,879","$5,518",-,"$7,085",$-608,-,"$11,977","$17,495"
2019-03-31,"$4,696",$594,$45,-,$518,"$6,037",$264,-,"$10,443",$751,"$11,911","$17,948","$2,295","$2,672","$1,363","$4,057","$6,352",-,"$6,757",$-602,-,"$11,596","$17,948"
2018-12-31,"$4,225","$1,035",$43,-,$539,"$6,106",$282,-,"$10,497",$482,"$11,784","$17,890","$2,642","$2,671","$1,167","$3,856","$6,498",-,"$6,593",$-601,-,"$11,392","$17,890"
2018-09-30,"$3,308",$641,$174,-,$501,"$4,972",$281,-,"$10,589",$454,"$11,741","$16,713","$2,382","$2,670",$991,"$3,672","$6,054",-,"$5,907",$-613,-,"$10,659","$16,713"
2018-06-30,"$4,857",$418,$36,-,$503,"$6,134",$281,-,"$10,673",$415,"$11,824","$17,958","$2,060","$4,394","$1,145","$5,552","$7,612",-,"$5,647",$-605,-,"$10,346","$17,958"
2018-03-31,"$5,217",$431,$42,-,$422,"$6,410",$286,-,"$10,751",$458,"$11,987","$18,397","$2,927","$4,392","$1,243","$5,651","$8,578",-,"$5,245",$-649,-,"$9,819","$18,397"
2017-12-31,"$4,713",$918,$46,-,$476,"$6,520",$294,-,"$10,869",$440,"$12,148","$18,668","$3,663","$4,390","$1,132","$5,543","$9,206",-,"$4,916",$-638,-,"$9,462","$18,668"
2017-09-30,"$3,576",$888,$94,-,$451,"$5,386",$254,-,"$11,056",$469,"$12,332","$17,718","$2,389","$4,388",$934,"$5,362","$7,751",-,"$5,501",$-642,-,"$9,967","$17,718"
2017-06-30,"$3,278",$360,$51,-,$314,"$4,352",$246,-,"$11,242",$466,"$12,456","$16,808","$1,765","$4,387",$903,"$5,328","$7,093",-,"$5,312",$-640,-,"$9,715","$16,808"
2017-03-31,"$3,248",$344,$48,-,$346,"$4,356",$245,-,"$11,436",$439,"$12,565","$16,921","$2,239","$4,393",$812,"$5,246","$7,485",-,"$5,069",$-625,-,"$9,436","$16,921"
2016-12-31,"$3,245",$732,$49,-,$392,"$4,830",$258,-,"$11,626",$401,"$12,622","$17,452","$2,656","$4,887",$746,"$5,677","$8,333",-,"$4,869",$-629,-,"$9,119","$17,452"
2016-09-30,"$4,029",$446,$131,-,$314,"$5,334",$258,-,"$11,857",$382,"$13,046","$18,380","$3,701","$4,881",$937,"$5,861","$9,562",-,"$4,616",$-653,-,"$8,818","$18,380"
2016-06-30,"$2,271",$462,$94,-,$306,"$3,420",$260,-,"$12,052",$320,"$13,187","$16,607","$2,191","$4,977",$835,"$5,862","$8,053",-,"$4,366",$-649,-,"$8,554","$16,607"
2016-03-31,"$2,872",$383,$103,-,$354,"$4,008",$246,-,"$12,256",$316,"$13,294","$17,302","$2,322","$5,777",$798,"$6,632","$8,954",-,"$4,239",$-643,-,"$8,348","$17,302"
2015-12-31,"$1,823",$679,$128,-,$421,"$3,387",$189,-,"$7,577","$3,738","$11,859","$15,246","$2,611","$4,074",$483,"$4,567","$7,178",-,"$4,096",$-633,-,"$8,068","$15,246"
