,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$283,858","$218,774",-,-,-,"$502,632",-,"$424,673","$9,228","$19,407","$453,308","$955,940","$662,678","$203,444",-,"$203,444","$866,122",$20,"$76,061",$-537,-,"$89,818","$955,940"
2020-06-30,"$309,722","$204,263",-,-,-,"$513,985",-,"$433,011","$9,287","$19,080","$461,378","$975,363","$681,890","$205,464",-,"$205,464","$887,354",$20,"$74,015",$1,-,"$88,009","$975,363"
2020-03-31,"$308,609","$223,121",-,-,-,"$531,730",-,"$387,073","$9,146","$19,846","$416,065","$947,795","$665,711","$194,856",-,"$194,856","$860,567",$20,"$71,518","$2,095",-,"$87,228","$947,795"
2019-12-31,"$276,944","$186,283",-,-,-,"$463,227",-,"$402,835","$9,250","$20,117","$432,202","$895,429","$620,105","$192,627",-,"$192,627","$812,732",$20,"$70,589","$-2,788",-,"$82,697","$895,429"
2019-09-30,"$305,424","$185,036",-,-,-,"$490,460",-,"$383,213","$9,350","$19,581","$412,144","$902,604","$625,395","$193,659",-,"$193,659","$819,054",$20,"$69,071","$-1,598",-,"$83,550","$902,604"
2019-06-30,"$298,558","$174,282",-,-,-,"$472,840",-,"$390,031","$9,434","$19,654","$419,119","$891,959","$611,266","$197,848",-,"$197,848","$809,114",$20,"$67,588","$-2,051",-,"$82,845","$891,959"
2019-03-31,"$316,143","$168,864",-,-,-,"$485,007",-,"$362,762","$8,770","$19,425","$390,957","$875,964","$603,381","$190,691",-,"$190,691","$794,072",$20,"$66,061","$-2,473",-,"$81,892","$875,964"
2018-12-31,"$302,031","$168,877",-,-,-,"$470,908",-,"$358,131","$8,851","$15,641","$382,623","$853,531","$582,463","$189,662",-,"$189,662","$772,125",$20,"$64,175","$-2,292",-,"$81,406","$853,531"
2018-09-30,"$304,056","$170,822",-,-,-,"$474,878",-,"$365,756","$8,920","$15,963","$390,639","$865,517","$594,554","$190,889",-,"$190,889","$785,443",$20,"$63,330","$-3,999",-,"$80,074","$865,517"
2018-06-30,"$328,765","$173,827",-,-,-,"$502,592",-,"$348,386","$9,024","$15,873","$373,283","$875,875","$603,125","$192,244",-,"$192,244","$795,369",$20,"$61,835","$-3,070",-,"$80,506","$875,875"
2018-03-31,"$303,425","$175,970",-,-,-,"$479,395",-,"$353,685","$9,133","$16,282","$379,100","$858,495","$584,042","$194,964",-,"$194,964","$779,006",$20,"$60,009","$-3,406",-,"$79,489","$858,495"
2017-12-31,"$288,663","$160,313",-,-,-,"$448,976",-,"$377,084","$9,045","$16,628","$402,757","$851,733","$580,685","$192,582",-,"$192,582","$773,267",$20,"$57,577","$-3,060",-,"$78,466","$851,733"
2017-09-30,"$271,189","$158,819",-,-,-,"$430,008",-,"$364,174","$9,081","$50,430","$423,685","$853,693","$581,902","$191,677",-,"$191,677","$773,579",$20,"$57,554","$-2,544",-,"$80,114","$853,693"
2017-06-30,"$268,789","$152,556",-,-,-,"$421,345",-,"$362,378","$9,158","$48,135","$419,671","$841,016","$576,937","$184,112",-,"$184,112","$761,049",$20,"$56,325","$-2,488",-,"$79,967","$841,016"
2017-03-31,"$259,480","$144,297",-,-,-,"$403,777",-,"$365,480","$9,232","$53,902","$428,614","$832,391","$580,619","$172,688",-,"$172,688","$753,307",$20,"$55,109","$-2,450",-,"$79,084","$832,391"
2016-12-31,"$304,551","$140,708",-,-,-,"$445,259",-,"$342,246","$9,298","$18,146","$369,690","$814,949","$572,056","$165,716",-,"$165,716","$737,772",$20,"$53,679","$-2,643",-,"$77,177","$814,949"
2016-09-30,"$259,411","$143,919",-,-,-,"$403,330",-,"$352,107","$9,331","$49,123","$410,561","$813,891","$571,502","$163,927",-,"$163,927","$735,429",$20,"$52,545","$-1,070",-,"$78,462","$813,891"
2016-06-30,"$285,003","$145,992",-,-,-,"$430,995",-,"$336,938","$9,414","$51,526","$397,878","$828,873","$587,006","$163,492",-,"$163,492","$750,498",$20,"$51,410",$-905,-,"$78,375","$828,873"
2016-03-31,"$301,638","$133,564",-,-,-,"$435,202",-,"$311,742","$9,495","$51,058","$372,295","$807,497","$567,518","$162,804",-,"$162,804","$730,322",$20,"$50,272","$-1,238",-,"$77,175","$807,497"
2015-12-31,"$284,156","$131,166",-,-,-,"$415,322",-,"$311,488","$9,568","$51,087","$372,143","$787,465","$557,513","$153,768",-,"$153,768","$711,281",$20,"$49,204","$-1,656",-,"$76,184","$787,465"
2015-09-30,"$373,977","$128,279",-,-,-,"$502,256","$6,259","$306,782","$9,656","$9,160","$331,857","$834,113","$597,350","$160,343",-,"$160,343","$757,693",$20,"$48,746","$-1,419",-,"$76,420","$834,113"
2015-06-30,"$346,232","$133,008",-,-,-,"$479,240","$6,182","$320,583","$9,745","$10,005","$346,515","$825,755","$591,599","$158,089",-,"$158,089","$749,688",$20,"$48,106","$-1,447",-,"$76,067","$825,755"
2015-03-31,"$344,558","$125,436",-,-,-,"$469,994","$6,141","$332,943","$9,661","$10,360","$359,105","$829,099","$598,088","$155,545",-,"$155,545","$753,633",$20,"$46,740","$-1,266",-,"$75,466","$829,099"
2014-12-31,"$328,903","$115,538",-,-,-,"$444,441","$6,108","$330,472","$9,747","$10,742","$357,069","$801,510","$576,634","$152,772",-,"$152,772","$729,406",$20,"$44,625","$-1,248",-,"$72,104","$801,510"
2014-09-30,"$356,923","$113,048",-,-,-,"$469,971","$5,642","$320,544","$9,643","$8,711","$344,540","$814,511","$588,143","$152,357",-,"$152,357","$740,500",$20,"$46,573","$-1,115",-,"$74,011","$814,511"
2014-06-30,"$361,518","$109,817",-,-,-,"$471,335","$5,911","$329,934","$9,737","$9,651","$355,233","$826,568","$604,884","$149,483",-,"$149,483","$754,367",$20,"$45,145",$-733,-,"$72,201","$826,568"
2014-03-31,"$375,859","$106,811",-,-,-,"$482,670","$5,778","$323,574","$9,811","$9,548","$348,711","$831,381","$607,739","$153,374",-,"$153,374","$761,113",$20,"$43,522",$-968,-,"$70,268","$831,381"
