,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$731.704,$454.222,-,$57.413,-,"$1,243.339","$2,914.031",-,-,$212.04,"$3,126.071","$4,369.41",$373.13,$99.931,$349.851,$669.992,"$1,043.122",$11.706,"$3,088.131",-,-,"$3,326.288","$4,369.41"
2020-09-30,$625.69,$462.924,-,$49.882,-,"$1,138.496","$2,935.475",-,$19.463,$180.254,"$3,135.192","$4,273.688",$449.288,$99.927,$316.831,$653.567,"$1,102.855",$11.733,"$2,973.109",-,-,"$3,170.833","$4,273.688"
2020-06-30,$518.624,$395.785,-,$54.161,-,$968.57,"$2,955.083",-,$19.463,$136.912,"$3,111.458","$4,080.028",$494.174,$99.923,$254.899,$603.386,"$1,097.56",$11.734,"$2,788.839",-,-,"$2,982.468","$4,080.028"
2020-03-31,$356.972,$427.613,-,$46.421,-,$831.006,"$2,953.99",-,$19.463,$130.527,"$3,103.98","$3,934.986",$428.295,-,$228.678,$490.642,$918.937,$11.813,"$2,787.049",-,-,"$3,016.049","$3,934.986"
2019-12-31,$403.571,$408.165,-,$55.098,-,$866.834,"$2,968.835",-,-,$159.899,"$3,128.734","$3,995.568",$366.085,$45,$241.802,$548.766,$914.851,$11.953,"$2,850.302",-,-,"$3,080.717","$3,995.568"
2019-09-30,$322.286,$438.075,-,$46.617,-,$806.978,"$2,927.894",-,$19.463,$138.083,"$3,085.44","$3,892.418",$396.862,$45,$293.359,$586.028,$982.89,$7.988,"$2,755.455",-,-,"$2,909.528","$3,892.418"
2019-06-30,$228.96,$458.145,-,$54.315,-,$741.42,"$2,858.171",-,$19.463,$139.649,"$3,017.283","$3,758.703",$386.105,$45,$281.444,$574.113,$960.218,$8.014,"$2,645.533",-,-,"$2,798.485","$3,758.703"
2019-03-31,$280.627,$455.333,-,$47.918,-,$783.878,"$2,761.857",-,$19.463,$138.844,"$2,920.164","$3,704.042",$358.155,$45,$282.847,$575.516,$933.671,$8.107,"$2,619.141",-,-,"$2,770.371","$3,704.042"
2018-12-31,$190.282,$468.26,-,$47.687,-,$706.229,"$2,754.943",-,$19.463,$64.648,"$2,839.054","$3,545.283",$356.732,$45,$215.399,$508.068,$864.8,$8.123,"$2,530.184",-,-,"$2,680.483","$3,545.283"
2018-09-30,$177.468,$482.207,-,$36.64,-,$696.315,"$2,703.275",-,$19.463,$70.259,"$2,792.997","$3,489.312",$362.457,$45,$237.392,$509.923,$872.38,$8.189,"$2,467.902",-,-,"$2,616.932","$3,489.312"
2018-06-30,$140.571,$464.279,-,$42.735,-,$647.585,"$2,585.708",-,$19.463,$68.326,"$2,673.497","$3,321.082",$366.362,$45,$230.724,$472.669,$839.031,$8.208,"$2,334.286",-,-,"$2,482.051","$3,321.082"
2018-03-31,$159.937,$418.474,-,$37.039,-,$615.45,"$2,450.834",-,$19.463,$58.257,"$2,528.554","$3,144.004",$345.285,$45,$215.614,$439.968,$785.253,$8.229,"$2,211.601",-,-,"$2,358.751","$3,144.004"
2017-12-31,$127.462,$415.781,-,$41.41,-,$584.653,"$2,404.459",-,$19.463,$59.849,"$2,483.771","$3,068.424",$351.049,$45,$205.561,$440.521,$791.57,$8.238,"$2,130.257",-,-,"$2,276.854","$3,068.424"
2017-09-30,$78.091,$399.387,-,$35.617,-,$513.095,"$2,367.403",-,$19.463,$56.209,"$2,443.075","$2,956.17",$355.649,$45,$194.091,$513.505,$869.154,$8.238,"$1,941.245",-,-,"$2,087.016","$2,956.17"
2017-06-30,$33.833,$370.2,-,$40.579,-,$444.612,"$2,321.243",-,$19.463,$54.88,"$2,395.586","$2,840.198",$344.41,$45,$185.198,$502.797,$847.207,$8.239,"$1,848.045",-,-,"$1,992.991","$2,840.198"
2017-03-31,$47.551,$337.891,-,$39.632,-,$425.074,"$2,246.286",-,$19.463,$54.187,"$2,319.936","$2,745.01",$334.785,$45,$183.263,$500.862,$835.647,$8.247,"$1,764.945",-,-,"$1,909.363","$2,745.01"
