,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-02-28,"$9,254","$1,934","$13,865",-,"$1,255","$26,308","$22,531",-,-,"$3,192","$28,610","$54,918","$26,564","$7,522","$2,052","$12,225","$38,789",$4,"$9,766",$-961,-,"$16,129","$54,918"
2020-11-30,"$14,423","$1,646","$14,901",-,"$1,126","$32,096","$22,288",-,-,"$3,048","$28,121","$60,217","$32,667","$7,529","$2,138","$12,241","$44,908",$4,"$9,232","$-1,101",-,"$15,309","$60,217"
2020-08-31,"$13,305","$1,550","$12,242",-,"$1,023","$28,120","$21,807",-,-,"$2,841","$27,436","$55,556","$24,844","$7,514","$1,935","$12,007","$36,851",$4,"$12,879","$-1,297",-,"$18,705","$55,556"
2020-05-31,"$11,774","$1,507","$11,010",-,$963,"$25,254","$21,527",-,-,"$2,202","$26,478","$51,732","$22,779","$7,598","$1,617","$11,750","$34,529",$4,"$11,883","$-1,678",-,"$17,203","$51,732"
2020-02-29,"$8,715","$1,988","$11,850",-,"$1,150","$23,703","$21,481",-,-,"$1,002","$25,079","$48,782","$22,695","$5,099","$1,543","$9,088","$31,783",$4,"$11,384","$-1,280",-,"$16,999","$48,782"
2019-11-30,"$10,020","$1,711","$13,818",-,"$1,094","$26,643","$21,237",-,-,$954,"$24,788","$51,431","$26,265","$5,107","$1,393","$8,942","$35,207",$4,"$10,787","$-1,321",-,"$16,224","$51,431"
2019-08-31,"$9,444","$1,535","$11,395",-,"$1,111","$23,485","$20,890",-,-,"$1,025","$21,915","$45,400","$23,237","$5,124","$1,455","$6,579","$29,816",$4,"$10,258","$-1,436",-,"$15,584","$45,400"
2019-05-31,"$8,167","$1,704","$11,304",-,"$1,110","$22,285","$20,475",-,-,$992,"$21,467","$43,752","$22,832","$4,799","$1,301","$6,100","$28,932",$4,"$9,496","$-1,321",-,"$14,820","$43,752"
2019-02-28,"$7,122","$1,995","$11,356",-,"$1,175","$21,648","$20,145",-,-,"$1,006","$21,151","$42,799","$22,450","$4,794","$1,372","$6,166","$28,616",$4,"$8,916","$-1,280",-,"$14,183","$42,799"
2018-11-30,"$7,953","$1,795","$12,205",-,"$1,001","$22,954","$19,879",-,-,$981,"$20,860","$43,814","$22,473","$6,480","$1,382","$7,862","$30,335",$4,"$8,387","$-1,331",-,"$13,479","$43,814"
2018-08-31,"$7,259","$1,669","$11,040",-,$321,"$20,289","$19,681",-,-,$860,"$20,541","$40,830","$19,926","$6,487","$1,314","$7,801","$27,727",$4,"$7,887","$-1,199",-,"$13,103","$40,830"
2018-05-31,"$7,044","$1,593","$10,626",-,$430,"$19,693","$19,178",-,-,$734,"$19,912","$39,605","$19,411","$6,492","$1,255","$7,747","$27,158",$4,"$7,176","$-1,038",-,"$12,447","$39,605"
2018-02-28,"$5,830","$2,001","$10,671",-,$397,"$18,899","$19,049",-,-,$755,"$19,804","$38,703","$18,913","$6,505","$1,232","$7,737","$26,650",$4,"$6,727",$-897,-,"$12,053","$38,703"
2017-11-30,"$6,885","$1,559","$11,213",-,$240,"$19,897","$18,682",-,-,$799,"$19,481","$39,378","$20,360","$6,478","$1,184","$7,662","$28,022",$4,"$6,300","$-1,037",-,"$11,356","$39,378"
2017-08-31,"$5,779","$1,432","$9,834",-,$272,"$17,317","$18,161",-,-,$869,"$19,030","$36,347","$17,495","$6,573","$1,200","$7,773","$25,268",$4,"$5,988","$-1,014",-,"$11,079","$36,347"
2017-05-31,"$5,725","$1,462","$9,736",-,$333,"$17,256","$17,535",-,-,$840,"$18,375","$35,631","$21,394","$2,821","$1,231","$4,052","$25,446",$2,"$5,508","$-1,321",-,"$10,185","$35,631"
2017-02-28,"$5,965","$1,597","$9,530",-,$368,"$17,460","$17,342",-,-,$828,"$18,170","$35,630","$18,860","$2,815","$1,243","$4,058","$22,918",$2,"$8,140","$-1,333",-,"$12,712","$35,630"
2016-11-30,"$6,116","$1,498","$10,721",-,$235,"$18,570","$17,156",-,-,$806,"$17,962","$36,532","$19,161","$3,933","$1,207","$5,140","$24,301",$2,"$7,882","$-1,439",-,"$12,231","$36,532"
2016-08-31,"$4,729","$1,252","$8,969",-,$268,"$15,218","$17,043",-,-,$902,"$17,945","$33,163","$15,575","$4,061","$1,195","$5,256","$20,831",$2,"$7,686","$-1,099",-,"$12,332","$33,163"
2016-05-31,"$6,021","$1,300","$8,927",-,$294,"$16,542","$16,491",-,-,$840,"$17,331","$33,873","$16,999","$3,921","$1,205","$5,126","$22,125",$2,"$7,225","$-1,126",-,"$11,748","$33,873"
2016-02-29,"$4,855","$1,453","$8,908",-,$313,"$15,529","$16,065",-,-,$794,"$16,859","$32,388","$15,433","$4,886",$835,"$5,721","$21,154",$2,"$7,001","$-1,344",-,"$11,234","$32,388"
2015-11-30,"$6,283","$1,359","$10,382",-,-,"$18,858","$15,867",-,-,$726,"$16,593","$35,451","$18,293","$4,845",-,"$6,078","$24,371",$2,"$6,704","$-1,105",-,"$11,080","$35,451"
2015-08-31,"$6,419","$1,224","$8,908",-,$228,"$16,779","$15,401",-,-,$837,"$16,238","$33,017","$16,539","$4,852",$783,"$5,635","$22,174",$2,"$6,518","$-1,121",-,"$10,843","$33,017"
2015-05-31,"$6,805","$1,195","$8,869",-,-,"$17,634","$15,083",-,-,$774,"$15,857","$33,491","$16,736","$4,826",-,"$5,941","$22,677",$2,"$6,164",$-726,-,"$10,814","$33,491"
2015-02-28,"$7,453","$1,287","$8,558",-,-,"$18,058","$14,872",-,-,$670,"$15,542","$33,600","$18,249","$3,830",-,"$4,926","$23,175",$2,"$5,937",$-797,-,"$10,425","$33,600"
2014-11-30,"$7,619","$1,248","$9,644",-,-,"$19,156","$14,798",-,-,$659,"$15,457","$34,613","$16,019","$5,034",-,"$6,024","$22,043",$2,"$7,782",$-388,-,"$12,570","$34,613"
2014-08-31,"$7,315","$1,148","$8,456",-,-,"$17,588","$14,830",-,-,$606,"$15,436","$33,024","$14,412","$5,093",-,"$6,097","$20,509",$2,"$7,458",$-76,-,"$12,515","$33,024"
2014-05-31,"$7,275","$1,115","$8,483",-,-,"$17,533","$14,583",-,-,$585,"$15,168","$32,701","$14,687","$4,985",-,"$5,993","$20,680",$2,"$7,051",$-69,-,"$12,021","$32,701"
2014-02-28,"$6,482","$1,244","$8,267",-,-,"$16,634","$14,348",-,-,$584,"$14,932","$31,566","$13,884","$4,985",-,"$5,973","$19,857",$2,"$6,899",$-157,-,"$11,709","$31,566"
2013-11-30,"$6,439","$1,145","$9,337",-,-,"$17,473","$14,254",-,-,$592,"$14,846","$32,319","$14,933","$4,987",-,"$5,977","$20,910",$2,"$6,571",$-41,-,"$11,409","$32,319"
2013-08-31,"$6,124","$1,201","$7,894",-,-,"$15,840","$13,881",-,-,$562,"$14,443","$30,283","$13,257","$4,998",-,"$6,014","$19,271",$2,"$6,283",$-122,-,"$11,012","$30,283"
2013-05-31,"$6,510","$1,134","$7,635",-,-,"$15,863","$13,546",-,-,$597,"$14,143","$30,006","$13,509","$4,887",-,"$5,850","$19,359",$2,"$5,802",$81,-,"$10,647","$30,006"
2013-02-28,"$5,651","$1,300","$7,582",-,-,"$15,110","$13,386",-,-,$593,"$13,979","$29,089","$13,045","$4,806",-,"$5,761","$18,806",$2,"$5,478",$111,-,"$10,283","$29,089"
2012-11-30,"$5,576","$1,175","$8,152",-,-,"$15,405","$13,251",-,-,$667,"$13,918","$29,323","$14,135","$1,366",-,"$2,356","$16,491",$2,"$8,099",$173,-,"$12,832","$29,323"
2012-08-31,"$4,854","$1,026","$7,096",-,-,"$13,526","$12,961",-,-,$653,"$13,614","$27,140","$12,260","$1,381",-,"$2,362","$14,622",$2,"$7,834",$156,-,"$12,518","$27,140"
2012-05-31,"$5,976","$1,018","$7,044",-,-,"$14,591","$12,596",-,-,$649,"$13,245","$27,836","$12,366","$1,373",-,"$2,287","$14,653",$2,"$7,611",$319,-,"$13,183","$27,836"
2012-02-29,"$5,785","$1,092","$6,934",-,-,"$14,360","$12,519",-,-,$632,"$13,151","$27,511","$12,409","$1,380",-,"$2,283","$14,692",$2,"$7,339",$306,-,"$12,819","$27,511"
2011-11-30,"$5,915",$982,"$7,618",-,-,"$14,993","$12,381",-,-,$630,"$13,011","$28,004","$13,311","$1,330",-,"$2,246","$15,557",$2,"$7,175",$205,-,"$12,447","$28,004"
2011-08-31,"$5,613",$965,"$6,638",-,-,"$13,706","$12,432",-,-,$623,"$13,055","$26,761","$12,050","$1,253",-,"$2,138","$14,188",$2,"$7,111",$373,-,"$12,573","$26,761"
2011-05-31,"$6,215",$948,"$6,396",-,-,"$14,069","$12,300",-,-,$605,"$12,905","$26,974","$12,494","$1,247",-,"$1,939","$14,433",$2,"$6,994",$484,-,"$12,541","$26,974"
2011-02-28,"$5,379","$1,116","$6,127",-,-,"$13,138","$12,102",-,-,$476,"$12,578","$25,716","$10,746","$2,144",-,"$2,846","$13,592",$2,"$6,863",$340,-,"$12,124","$25,716"
2010-11-30,"$5,284",$985,"$6,852",-,-,"$13,558","$12,019",-,-,$466,"$12,485","$26,043","$11,502","$2,143",-,"$2,834","$14,336",$2,"$6,685",$270,-,"$11,707","$26,043"
2010-08-31,"$4,749",$884,"$5,638",-,-,"$11,708","$11,314",-,-,$793,"$12,107","$23,815","$10,063","$2,141",-,"$2,822","$12,885",$2,"$6,590",$122,-,"$10,930","$23,815"
