,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$10,182","$17,391",-,-,-,"$27,573","$4,205","$24,593","$79,827","$15,868","$127,878","$155,451","$36,022","$29,545","$30,559","$69,101","$105,123",$4,"$28,575",$-861,-,"$50,328","$155,451"
2020-09-30,"$5,344","$18,386",-,-,-,"$23,730","$4,203","$23,276","$80,177","$15,475","$136,314","$160,044","$36,691","$29,537","$29,381","$75,314","$112,005",$4,"$24,440",$-541,-,"$48,039","$160,044"
2020-06-30,"$7,185","$17,636",-,-,-,"$24,821","$4,255","$22,528","$80,381","$14,813","$134,807","$159,628","$35,070","$31,774","$29,100","$77,187","$112,257",$4,"$23,052",$-788,-,"$47,371","$159,628"
2020-03-31,"$4,452","$16,782",-,-,-,"$21,234","$4,317","$21,581","$80,746","$14,455","$133,477","$154,711","$33,337","$32,147","$27,997","$76,288","$109,625",$4,"$21,298","$-1,527",-,"$45,086","$154,711"
2019-12-31,"$4,619","$15,816",-,-,-,"$20,435","$4,417","$22,479","$81,164","$14,809","$135,339","$155,774","$33,326","$31,893","$28,977","$77,104","$110,430",$4,"$20,162",$-941,-,"$45,344","$155,774"
2019-09-30,"$4,577","$16,993",-,-,-,"$21,570","$4,448","$30,275","$81,546","$14,213","$133,277","$154,847","$34,447","$34,041","$32,342","$75,701","$110,148",$4,"$19,185",$-858,-,"$44,699","$154,847"
2019-06-30,"$3,610","$17,024",-,-,-,"$20,634","$4,538","$29,845","$82,166","$14,397","$133,767","$154,401","$31,867","$36,885","$32,393","$78,716","$110,583",$4,"$17,834",$-965,-,"$43,818","$154,401"
2019-03-31,"$4,976","$16,326",-,-,-,"$21,302","$4,523","$28,919","$82,875","$13,912","$133,046","$154,348","$32,969","$37,571","$31,954","$78,966","$111,935",$4,"$16,426","$-1,282",-,"$42,413","$154,348"
2018-12-31,"$3,855","$15,980",-,-,-,"$19,835","$4,562","$28,974","$83,508","$13,526","$133,391","$153,226","$31,895","$39,523","$31,283","$80,296","$112,191",$4,"$15,088","$-1,711",-,"$41,035","$153,226"
2018-09-30,"$24,032","$9,389",-,-,-,"$33,421","$1,559","$28,976","$6,129","$10,389","$49,535","$82,956","$34,168","$25,041","$8,162","$33,233","$67,401",$74,"$18,474","$-1,857",-,"$15,555","$82,956"
2018-06-30,"$3,634","$9,289",-,-,-,"$12,923","$1,554","$29,339","$6,147","$10,699","$50,179","$63,102","$34,838","$5,195","$8,287","$13,521","$48,359",$74,"$17,722","$-1,843",-,"$14,743","$63,102"
2018-03-31,"$2,771","$9,400",-,-,-,"$12,171","$1,552","$29,864","$6,170","$10,973","$50,970","$63,141","$35,453","$5,191","$8,253","$13,493","$48,946",$74,"$16,933","$-1,547",-,"$14,195","$63,141"
2017-12-31,"$2,972","$8,918",-,-,-,"$11,890","$1,563","$28,619","$6,509","$10,902","$49,869","$61,759","$31,539","$5,199","$11,261","$16,509","$48,048",$74,"$15,800","$-1,082",-,"$13,711","$61,759"
2017-09-30,"$3,656","$9,469",-,-,-,"$13,125","$1,526","$28,245","$6,001","$10,794","$48,811","$61,936","$34,100","$5,207","$8,432","$13,691","$47,791",$74,"$15,590","$-1,124",-,"$14,145","$61,936"
2017-06-30,"$3,611","$9,721",-,-,-,"$13,332","$1,509","$27,932","$6,000","$10,755","$48,406","$61,738","$34,043","$4,622","$8,468","$13,148","$47,191",$74,"$15,102","$-1,146",-,"$14,547","$61,738"
2017-03-31,"$4,155","$9,540",-,-,-,"$13,695","$1,519","$27,259","$5,982","$10,447","$47,452","$61,147","$34,044","$4,621","$8,197","$12,874","$46,918",$74,"$14,356","$-1,252",-,"$14,229","$61,147"
2016-12-31,"$3,185","$9,555",-,-,-,"$12,740","$1,536","$26,815","$5,980","$10,167","$46,620","$59,360","$32,879","$4,756","$7,940","$12,754","$45,633",$74,"$13,855","$-1,382",-,"$13,727","$59,360"
2016-09-30,"$3,224","$10,116",-,-,-,"$13,340","$1,561","$27,101","$6,007","$10,767","$47,422","$60,762","$33,776","$4,780","$8,156","$13,004","$46,780",$74,"$13,487",$-715,-,"$13,982","$60,762"
2016-06-30,"$2,454","$11,034",-,-,-,"$13,488","$1,556","$25,863","$6,017","$10,587","$46,018","$59,506","$33,312","$4,789","$7,970","$12,830","$46,142",$74,"$13,046",$-844,-,"$13,364","$59,506"
2016-03-31,"$2,401","$10,681",-,-,-,"$13,082","$1,534","$25,447","$6,029","$10,773","$45,802","$58,884","$33,351","$4,791","$7,985","$12,849","$46,200",$74,"$12,541",$-988,-,"$12,684","$58,884"
2015-12-31,"$1,968","$10,507",-,-,-,"$12,475","$1,534","$24,713","$6,019","$10,309","$44,613","$57,088","$32,122","$5,020","$7,833","$12,922","$45,044",$74,"$12,121","$-1,250",-,"$12,044","$57,088"
2015-09-30,"$2,381","$10,650",-,-,-,"$13,031","$1,483","$23,899","$6,040","$10,581","$43,878","$56,909","$32,091","$5,056","$7,908","$13,031","$45,122",$74,"$11,706","$-1,215",-,"$11,787","$56,909"
