,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$610,"$1,154",-,$460,-,"$2,224",$447,-,"$10,510",$295,"$11,911","$14,135","$1,914","$8,014",$653,"$9,978","$11,892",$32,"$-1,216","$-1,105",-,"$2,243","$14,135"
2020-09-30,"$2,250","$1,094",-,$434,-,"$3,778",$390,-,"$10,644",$306,"$11,997","$15,775","$3,421","$8,125",$642,"$10,134","$13,555",$32,"$-1,251","$-1,105",-,"$2,220","$15,775"
2020-06-30,$438,"$1,131",-,$504,-,"$2,073",$402,-,"$10,682",$312,"$12,049","$14,122","$1,752","$8,130",$645,"$10,163","$11,915",$32,"$-1,258","$-1,112",-,"$2,207","$14,122"
2020-03-31,$359,"$1,182",-,$473,-,"$2,014",$426,-,"$10,785",$323,"$12,179","$14,193","$2,568","$7,359",$641,"$9,394","$11,962",$32,"$-1,228","$-1,130",-,"$2,231","$14,193"
2019-12-31,$454,"$1,103",-,$420,-,"$1,977",$466,-,"$10,874",$333,"$12,342","$14,319","$2,501","$7,395",$613,"$9,430","$11,931",$32,"$-1,210","$-1,005",-,"$2,388","$14,319"
2019-09-30,$389,"$1,146",-,$412,-,"$1,947",$423,-,"$10,884",$342,"$12,396","$14,343","$1,775","$8,189",$565,"$10,215","$11,990",$32,"$-1,101","$-1,166",-,"$2,353","$14,343"
2019-06-30,$393,"$1,227",-,$406,-,"$2,026",$450,-,"$11,998",$332,"$13,562","$15,588","$1,889","$8,233",$982,"$10,711","$12,600",$32,$-629,"$-1,115",-,"$2,988","$15,588"
2019-03-31,$402,"$1,221",-,$424,-,"$2,047",$473,-,"$12,029",$353,"$13,695","$15,742","$1,917","$8,242","$1,026","$10,836","$12,753",$32,$-752,"$-1,104",-,"$2,989","$15,742"
2018-12-31,$524,"$1,118",-,$361,-,"$2,003",$468,-,"$12,011",$364,"$13,176","$15,179","$1,657","$8,280","$1,091","$10,479","$12,136",$32,$-795,"$-1,110",-,"$3,043","$15,179"
2018-09-30,$446,"$1,249",-,$352,-,"$2,047",$461,-,"$13,507",$454,"$14,588","$16,635","$1,794","$8,304",$916,"$10,626","$12,420",$32,$281,"$-1,010",-,"$4,215","$16,635"
