,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$405,379",-,-,-,-,"$1,310,884","$8,895","$488,372","$33,829","$113,183","$644,279","$1,955,163","$1,539,784","$212,950","$16,509","$229,459","$1,769,243","$9,136","$162,890",$194,-,"$185,920","$1,955,163"
2020-09-30,"$389,327",-,-,-,-,"$1,314,950","$8,977","$454,337","$34,067","$109,889","$607,270","$1,922,220","$1,510,710","$215,711","$13,767","$229,478","$1,740,188","$9,136","$160,913",$-750,-,"$182,032","$1,922,220"
2020-06-30,"$416,471",-,-,-,-,"$1,366,394","$9,025","$450,395","$34,565","$108,387","$602,372","$1,968,766","$1,546,355","$230,921","$11,368","$242,289","$1,788,644","$9,136","$159,952",$-798,-,"$180,122","$1,968,766"
2020-03-31,"$317,699",-,-,-,-,"$1,339,957","$9,108","$475,185","$35,913","$121,186","$641,392","$1,981,349","$1,545,059","$237,342","$15,618","$252,960","$1,798,019","$9,136","$165,308","$-1,564",-,"$183,330","$1,981,349"
2019-12-31,"$323,123",-,-,-,-,"$1,300,156","$9,309","$485,633","$39,337","$93,120","$627,399","$1,927,555","$1,502,301","$228,191","$9,079","$237,270","$1,739,571","$9,136","$166,697","$-1,311",-,"$187,984","$1,927,555"
2019-09-30,"$330,895",-,-,-,-,"$1,303,075","$9,315","$488,299","$38,857","$104,404","$640,875","$1,943,950","$1,508,935","$230,651","$9,948","$240,599","$1,749,534","$9,136","$166,320","$-1,639",-,"$194,416","$1,943,950"
2019-06-30,"$346,754",-,-,-,-,"$1,311,119","$9,435","$473,396","$39,918","$89,520","$612,269","$1,923,388","$1,473,476","$241,476","$8,399","$249,875","$1,723,351","$9,136","$164,551","$-2,224",-,"$200,037","$1,923,388"
2019-03-31,"$317,967",-,-,-,-,"$1,272,350","$8,825","$471,529","$41,183","$93,905","$615,442","$1,887,792","$1,445,327","$236,339","$7,393","$243,732","$1,689,059","$9,136","$160,776","$-3,682",-,"$198,733","$1,887,792"
2018-12-31,"$323,483",-,-,-,-,"$1,283,985","$8,920","$469,848","$42,510","$90,620","$611,898","$1,895,883","$1,461,274","$229,044","$8,499","$237,543","$1,698,817","$9,136","$158,163","$-6,336",-,"$197,066","$1,895,883"
2018-09-30,"$308,182",-,-,-,-,"$1,261,451","$8,802","$468,850","$43,819","$90,059","$611,530","$1,872,981","$1,443,393","$221,323","$8,586","$229,909","$1,673,302","$9,136","$154,576","$-6,873",-,"$199,679","$1,872,981"
2018-06-30,"$309,235",-,-,-,-,"$1,268,224","$8,882","$467,398","$43,247","$91,949","$611,476","$1,879,700","$1,445,840","$219,284","$8,507","$227,791","$1,673,631","$9,136","$150,803","$-5,461",-,"$206,069","$1,879,700"
2018-03-31,"$335,811",-,-,-,-,"$1,294,271","$8,828","$472,037","$42,897","$97,355","$621,117","$1,915,388","$1,474,293","$227,302","$7,883","$235,185","$1,709,478","$9,136","$147,928","$-4,921",-,"$205,910","$1,915,388"
2017-12-31,"$353,596",-,-,-,-,"$1,320,563","$8,847","$478,239","$41,636","$102,472","$631,194","$1,951,757","$1,509,862","$225,020","$8,796","$233,816","$1,743,678","$9,136","$145,263","$-2,144",-,"$208,079","$1,951,757"
2017-09-30,"$380,715",-,-,-,-,"$1,341,676","$8,449","$414,633","$41,325","$128,856","$593,263","$1,934,939","$1,479,725","$238,893","$9,497","$248,390","$1,728,115","$9,136","$141,761","$-1,627",-,"$206,824","$1,934,939"
2017-06-30,"$368,561",-,-,-,-,"$1,339,874","$8,403","$409,594","$40,761","$132,239","$590,997","$1,930,871","$1,474,221","$238,869","$11,636","$250,505","$1,724,726","$9,136","$139,524","$-2,110",-,"$206,145","$1,930,871"
2017-03-31,"$408,771",-,-,-,-,"$1,374,083","$8,320","$407,560","$41,276","$120,325","$577,481","$1,951,564","$1,480,146","$256,468","$12,461","$268,929","$1,749,075","$9,136","$136,032","$-3,178",-,"$202,489","$1,951,564"
2016-12-31,"$361,164",-,-,-,-,"$1,343,738","$8,333","$407,947","$41,058","$129,039","$586,377","$1,930,115","$1,460,049","$255,077","$14,492","$269,569","$1,729,618","$9,136","$133,075","$-3,137",-,"$200,497","$1,930,115"
2016-09-30,"$403,558",-,-,-,-,"$1,380,907","$8,322","$390,832","$38,476","$123,587","$561,217","$1,942,124","$1,483,331","$254,835",-,"$254,835","$1,738,166","$9,136","$130,288","$2,184",-,"$203,958","$1,942,124"
2016-06-30,"$396,021",-,-,-,-,"$1,365,664","$8,289","$353,426","$38,712","$123,144","$523,571","$1,889,235","$1,442,647","$243,927",-,"$243,927","$1,686,574","$9,136","$127,076","$2,948",-,"$202,661","$1,889,235"
2016-03-31,"$392,789",-,-,-,-,"$1,346,747","$8,349","$334,899","$39,695","$119,492","$502,435","$1,849,182","$1,422,790","$227,888",-,"$227,888","$1,650,678","$9,136","$123,891","$1,774",-,"$198,504","$1,849,182"
2015-12-31,"$354,056",-,-,-,-,"$1,278,952","$8,704","$347,555","$39,252","$113,169","$508,680","$1,787,632","$1,380,285","$199,536","$13,920","$213,456","$1,593,741","$9,136","$120,866",$297,-,"$193,891","$1,787,632"
2015-09-30,"$346,100",-,-,-,-,"$1,259,944","$8,800","$345,074","$38,739","$98,708","$491,321","$1,751,265","$1,371,948","$185,274",-,"$185,274","$1,557,222","$9,136","$117,593","$2,389",-,"$194,043","$1,751,265"
