,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,327,019",-,-,-,-,"$2,402,047","$27,109","$750,634","$53,428","$152,853","$984,024","$3,386,071","$2,807,454","$281,685",-,"$299,263","$3,106,717","$4,105","$236,990","$7,986",-,"$279,354","$3,386,071"
2020-09-30,"$1,313,193",-,-,-,-,"$2,349,064","$26,672","$673,577","$51,594","$145,169","$897,012","$3,246,076","$2,676,597","$279,175",-,"$298,366","$2,974,963","$4,105","$228,014","$8,940",$-11,"$271,113","$3,246,076"
2020-06-30,"$1,276,751",-,-,-,-,"$2,295,437","$26,301","$701,495","$51,669","$138,213","$917,678","$3,213,115","$2,610,818","$317,003",-,"$337,831","$2,948,649","$4,105","$221,732","$8,789",$-11,"$264,466","$3,213,115"
2020-03-31,"$1,164,694",-,-,-,-,"$2,278,889","$25,882","$610,983","$51,867","$171,810","$860,542","$3,139,431","$2,559,195","$299,344",-,"$318,974","$2,878,169","$4,105","$220,226","$7,418",$-21,"$261,262","$3,139,431"
2019-12-31,"$882,475",-,-,-,-,"$1,939,833","$25,813","$537,997","$53,341","$130,395","$747,546","$2,687,379","$2,116,710","$291,498",-,"$309,339","$2,426,049","$4,105","$223,211","$1,569",$-21,"$261,330","$2,687,379"
2019-09-30,"$1,009,863",-,-,-,-,"$2,030,834","$25,117","$532,587","$53,078","$123,045","$733,827","$2,764,661","$2,185,326","$296,472",-,"$314,987","$2,500,313","$4,105","$217,888","$1,800",$-21,"$264,348","$2,764,661"
2019-06-30,"$1,059,275",-,-,-,-,"$2,091,397","$24,665","$437,925","$53,302","$120,090","$635,982","$2,727,379","$2,149,710","$288,869",-,"$314,454","$2,464,164","$4,105","$212,093","$1,114",$-21,"$263,215","$2,727,379"
2019-03-31,"$1,135,146",-,-,-,-,"$2,150,098","$24,160","$390,551","$54,168","$118,211","$587,090","$2,737,188","$2,160,503","$290,893",-,"$316,848","$2,477,351","$4,105","$205,437",$-558,$-21,"$259,837","$2,737,188"
2018-12-31,"$1,014,095",-,-,-,-,"$2,058,404","$14,934","$373,823","$54,349","$121,022","$564,128","$2,622,532","$2,063,745","$282,031",-,"$302,272","$2,366,017","$4,105","$199,202","$-1,507",$-21,"$256,515","$2,622,532"
2018-09-30,"$1,056,556",-,-,-,-,"$2,076,538","$14,180","$353,832","$54,697","$115,936","$538,645","$2,615,183","$2,065,862","$270,124",-,"$290,365","$2,356,227","$4,105","$195,180","$-2,425",$-21,"$258,956","$2,615,183"
2018-06-30,"$1,050,484",-,-,-,-,"$2,061,317","$14,132","$341,261","$54,535","$118,805","$528,733","$2,590,050","$2,038,155","$273,114",-,"$294,437","$2,332,592","$4,105","$189,881","$-1,138",$-21,"$257,458","$2,590,050"
2018-03-31,"$1,074,702",-,-,-,-,"$2,068,410","$14,382","$354,320","$54,533","$118,140","$541,375","$2,609,785","$2,057,551","$274,449",-,"$296,033","$2,353,584","$4,105","$183,855","$-1,063",$-21,"$256,201","$2,609,785"
2017-12-31,"$1,011,570",-,-,-,-,"$1,996,392","$14,159","$355,070","$54,392","$113,587","$537,208","$2,533,600","$1,967,746","$284,080",-,"$310,161","$2,277,907","$4,105","$177,676",$-119,$-21,"$255,693","$2,533,600"
2017-09-30,"$1,063,676",-,-,-,-,"$2,025,655","$14,218","$364,968","$53,855","$104,378","$537,419","$2,563,074","$1,957,967","$318,301",-,"$346,725","$2,304,692","$4,105","$175,827",$-309,$-21,"$258,382","$2,563,074"
2017-06-30,"$1,074,795",-,-,-,-,"$2,034,237","$14,206","$354,112","$53,880","$106,739","$528,937","$2,563,174","$1,949,884","$323,909",-,"$354,807","$2,304,691","$4,105","$171,488",$-392,$-21,"$258,483","$2,563,174"
2017-03-31,"$1,053,474",-,-,-,-,"$1,996,073","$14,227","$374,159","$54,218","$107,613","$550,217","$2,546,290","$1,939,911","$313,834",-,"$350,516","$2,290,427","$4,105","$166,663",$-923,$-21,"$255,863","$2,546,290"
2016-12-31,"$991,732",-,-,-,-,"$1,925,051","$14,131","$385,468","$54,246","$112,076","$565,921","$2,490,972","$1,902,490","$295,245",-,"$334,292","$2,236,782","$4,105","$162,440","$-1,175",$-21,"$254,190","$2,490,972"
2016-09-30,"$1,025,064",-,-,-,-,"$1,963,247","$14,208","$381,598","$53,126","$108,850","$557,782","$2,521,029","$1,890,568","$333,897",-,"$376,130","$2,266,698","$4,105","$157,870","$1,474",$-21,"$254,331","$2,521,029"
2016-06-30,"$983,365",-,-,-,-,"$1,906,853","$14,262","$381,835","$53,292","$109,854","$559,243","$2,466,096","$1,857,874","$315,572",-,"$355,799","$2,213,673","$4,105","$153,749","$1,618",$-21,"$252,423","$2,466,096"
