,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,102","$2,904","$2,109",$576,"$2,487","$9,178","$2,964",-,"$17,078","$1,750","$22,646","$31,824","$5,881","$7,010","$1,439","$10,970","$16,851",$4,"$6,794","$-4,195",-,"$14,973","$31,824"
2020-09-30,$763,"$2,876","$2,096",$538,"$2,398","$8,671","$2,916",-,"$16,856","$1,745","$22,314","$30,985","$5,805","$6,948","$1,423","$10,662","$16,467",$4,"$6,741","$-4,533",-,"$14,518","$30,985"
2020-06-30,$496,"$2,647","$2,138",$527,"$2,405","$8,213","$2,904",-,"$16,738","$1,718","$22,135","$30,348","$5,489","$6,906","$1,442","$10,624","$16,113",$4,"$6,767","$-4,809",-,"$14,235","$30,348"
2020-03-31,$417,"$2,951","$2,346",$516,"$2,440","$8,670","$2,939",-,"$16,716","$1,740","$22,175","$30,845","$4,944","$7,842","$1,437","$11,613","$16,557",$4,"$7,007","$-4,966",-,"$14,288","$30,845"
2019-12-31,$591,"$3,437","$2,805",$518,"$1,377","$8,728","$3,496",-,"$18,094","$1,679","$24,077","$32,805","$5,132","$7,819","$1,204","$11,540","$16,672",$4,"$8,170","$-4,290",-,"$16,133","$32,805"
2019-09-30,$830,"$3,787","$2,901",$494,-,"$8,012","$3,483",-,"$17,994","$1,668","$23,883","$31,895","$4,661","$8,013","$1,118","$11,334","$15,995",$4,"$8,062","$-4,367",-,"$15,900","$31,895"
2019-06-30,$797,"$3,944","$2,853",$532,-,"$8,126","$3,510",-,"$18,229","$1,657","$24,118","$32,244","$4,450","$8,079","$1,064","$11,433","$15,883",$4,"$8,300","$-4,108",-,"$16,361","$32,244"
2019-03-31,$446,"$3,865","$2,897",$536,-,"$7,744","$3,473",-,"$18,072","$1,631","$23,905","$31,649","$5,286","$6,782","$1,061","$10,096","$15,382",$4,"$8,225","$-4,078",-,"$16,267","$31,649"
2018-12-31,$440,"$3,858","$2,785",$507,-,"$7,590","$3,467",-,"$18,174","$1,568","$23,502","$31,092","$5,154","$6,768","$1,054","$9,796","$14,950",$4,"$8,161","$-4,145",-,"$16,142","$31,092"
2018-09-30,$505,"$4,027","$2,835",$500,-,"$7,867","$3,446",-,"$18,334","$1,740","$23,761","$31,628","$5,267","$6,737",$984,"$9,572","$14,839",-,-,-,-,"$16,789","$31,628"
2018-06-30,$492,"$4,092","$2,753",$576,-,"$7,913","$3,462",-,"$18,477","$1,717","$23,952","$31,865","$5,387","$6,753",$986,"$9,753","$15,140",-,-,-,-,"$16,725","$31,865"
2018-03-31,$827,"$4,005","$2,745",$552,-,"$8,129","$3,543",-,"$18,904","$1,736","$24,539","$32,668","$5,396","$6,845",$985,"$9,971","$15,367",-,-,-,-,"$17,301","$32,668"
2017-12-31,"$1,095","$3,943","$2,620",$679,-,"$8,337","$3,502",-,"$18,833","$1,698","$24,286","$32,623","$5,075","$7,167",$965,"$10,258","$15,333",$4,"$8,669","$-3,404",-,"$17,290","$32,623"
2017-09-30,"$1,634","$3,962","$2,457",$396,-,"$8,449","$3,486",-,"$18,899","$1,627","$24,276","$32,725","$5,900","$7,273",$895,"$10,189","$16,089",-,-,-,-,"$16,636","$32,725"
2017-06-30,$837,"$3,813","$2,393",$444,-,"$7,487","$3,530",-,"$18,888","$1,007","$23,868","$31,355","$6,309","$6,264",$930,"$9,452","$15,761",-,-,-,-,"$15,594","$31,355"
2017-03-31,$523,"$3,673","$2,344",$435,-,"$6,975","$3,481",-,"$18,737",$979,"$23,636","$30,611","$5,557","$6,677",$940,"$9,855","$15,412",-,-,-,-,"$15,199","$30,611"
2016-12-31,$746,"$3,560","$2,346",$381,-,"$7,033","$3,443",-,"$18,715",$960,"$23,443","$30,476","$5,485","$6,711",$934,"$9,993","$15,478",$5,"$7,555","$-4,448",-,"$14,998","$30,476"
2016-09-30,$707,"$3,659","$2,328",$393,-,"$7,087","$3,506",-,"$19,123","$1,109","$24,150","$31,237","$4,595","$7,881",$988,"$11,196","$15,791",-,-,-,-,"$15,446","$31,237"
2016-06-30,$469,"$3,628","$2,323",$406,-,"$6,826","$3,551",-,"$19,245","$1,119","$24,328","$31,154","$4,816","$7,605","$1,017","$10,974","$15,790",-,-,-,-,"$15,364","$31,154"
2016-03-31,$573,"$3,581","$2,391",$468,-,"$7,013","$3,583",-,"$19,535","$1,072","$24,570","$31,583","$5,022","$7,572","$1,008","$10,998","$16,020",-,-,-,-,"$15,563","$31,583"
2015-12-31,$445,"$3,479","$2,323",$369,-,"$6,616","$3,565",-,"$19,493",$960,"$24,380","$30,996","$4,625","$7,746",$978,"$11,140","$15,765",$5,"$7,346","$-3,863",-,"$15,231","$30,996"
2015-09-30,$568,"$3,656","$2,395",$410,-,"$7,579","$3,590",-,"$19,679","$1,107","$24,622","$32,201","$5,100","$7,830",$997,"$11,688","$16,788",-,-,-,-,"$15,413","$32,201"
2015-06-30,$430,"$3,840","$2,439",$382,-,"$7,644","$3,680",-,"$19,980","$1,025","$24,935","$32,579","$5,056","$7,770","$1,015","$11,720","$16,776",-,-,-,-,"$15,803","$32,579"
