,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-01-31,"$11,561","$2,429","$1,826",$239,-,"$16,055","$2,149",-,"$6,930","$2,144","$12,736","$28,791","$3,925","$5,964","$1,375","$7,973","$11,898",$1,"$18,908",$19,-,"$16,893","$28,791"
2020-10-31,"$10,139","$2,546","$1,495",$213,-,"$14,393","$2,059",-,"$7,054","$2,028","$12,488","$26,881","$3,669","$5,963","$1,311","$7,878","$11,547",$1,"$17,550",$12,-,"$15,334","$26,881"
2020-07-31,"$10,981","$2,084","$1,401",$215,-,"$14,681","$1,964",-,"$7,047",$157,"$10,499","$25,180","$2,410","$6,960","$1,285","$8,856","$11,266",$1,"$16,313",$4,-,"$13,914","$25,180"
2020-04-30,"$16,354","$1,907","$1,128",$195,-,"$19,584","$1,715",-,$708,$119,"$3,670","$23,254","$1,903","$6,959",$774,"$8,252","$10,155",$1,"$15,790",$-10,-,"$13,099","$23,254"
2020-01-31,"$10,897","$1,657",$979,$157,-,"$13,690","$1,674",-,$667,$118,"$3,625","$17,315","$1,784","$1,991",$775,"$3,327","$5,111",$1,"$14,971",$1,-,"$12,204","$17,315"
2019-10-31,"$9,769","$1,455","$1,047",$149,-,"$12,420","$1,517",-,$661,$116,"$3,390","$15,810","$1,475","$1,990",$662,"$3,121","$4,596",$1,"$14,118",$-3,-,"$11,214","$15,810"
2019-07-31,"$8,475","$1,561","$1,204",$151,-,"$11,391","$1,484",-,$667,$110,"$3,384","$14,775","$1,317","$1,989",$650,"$3,122","$4,439",$1,"$13,317",$-1,-,"$10,336","$14,775"
2019-04-30,"$7,802","$1,242","$1,426",$159,-,"$10,629","$1,473",-,$672,$110,"$3,392","$14,021","$1,183","$1,988",$660,"$3,134","$4,317",$1,"$12,862",$-2,-,"$9,704","$14,021"
2019-01-31,"$7,422","$1,424","$1,575",$136,-,"$10,557","$1,404",-,$663,$108,"$2,735","$13,292","$1,329","$1,988",$633,"$2,621","$3,950",$1,"$12,565",$-12,-,"$9,342","$13,292"
2018-10-31,"$7,591","$2,219","$1,417",$159,-,"$11,386","$1,292",-,$667,$312,"$2,271","$13,657","$1,608","$1,987",$587,"$2,574","$4,182",$1,"$12,096",$-24,-,"$9,475","$13,657"
2018-07-31,"$7,943","$1,662","$1,090",$136,-,"$10,831","$1,162",-,$669,$220,"$2,051","$12,882","$1,462","$1,987",$638,"$2,625","$4,087",$1,"$10,957",$-23,-,"$8,795","$12,882"
2018-04-30,"$7,300","$1,220",$797,$131,-,"$9,448","$1,066",-,$673,$273,"$2,012","$11,460","$1,106","$1,986",$651,"$2,637","$3,743",$1,"$9,948",$-23,-,"$7,717","$11,460"
2018-01-31,"$7,108","$1,265",$796,$86,-,"$9,255",$997,-,$670,$319,"$1,986","$11,241","$1,153","$1,985",$632,"$2,617","$3,770",$1,"$8,787",$-18,-,"$7,471","$11,241"
2017-10-31,"$6,320","$1,167",$857,$135,-,"$8,479",$600,-,$681,$70,"$1,351","$9,830","$1,027","$1,987",$464,"$2,451","$3,478",$1,"$7,760",$-14,-,"$6,352","$9,830"
2017-07-31,"$5,877","$1,213",$855,$125,-,"$8,070",$578,-,$694,$60,"$1,332","$9,402","$1,032","$1,989",$408,"$2,397","$3,429",$1,"$7,006",$-12,-,"$5,973","$9,402"
2017-04-30,"$6,206",$976,$821,$113,-,"$8,116",$539,-,$708,$47,"$1,294","$9,410",$983,"$1,995",$300,"$2,295","$3,278",$1,"$6,506",$-14,-,"$6,132","$9,410"
2017-01-31,"$6,798",$826,$794,$118,-,"$8,536",$521,-,$722,$62,"$1,305","$9,841","$1,788","$2,014",$277,"$2,291","$4,079",$1,"$6,108",$-16,-,"$5,762","$9,841"
2016-10-31,"$6,671",$833,$679,$124,-,"$8,307",$503,-,$738,$64,"$1,305","$9,612","$2,041","$2,034",$213,"$2,247","$4,288",$1,"$5,529",$-4,-,"$5,324","$9,612"
2016-07-31,"$4,879",$644,$521,$112,-,"$6,156",$485,-,$756,$64,"$1,305","$7,461","$2,407",$80,$494,$574,"$2,981",$1,"$4,675",$4,-,"$4,480","$7,461"
2016-04-30,"$4,754",$523,$394,$119,-,"$5,790",$479,-,$773,$66,"$1,318","$7,108","$2,377",$88,$447,$535,"$2,912",$1,"$4,484",$1,-,"$4,196","$7,108"
2016-01-31,"$5,037",$505,$418,$93,-,"$6,053",$466,-,$784,$67,"$1,317","$7,370","$2,351",$97,$453,$550,"$2,901",$1,"$4,350",$-4,-,"$4,469","$7,370"
2015-10-31,"$4,728",$536,$425,$93,-,"$5,834",$477,-,$790,$73,"$1,340","$7,174",$855,"$1,417",$437,"$1,854","$2,709",$1,"$4,204",$2,-,"$4,465","$7,174"
2015-07-31,"$4,505",$514,$441,$89,-,"$5,608",$497,-,$808,$66,"$1,371","$6,979",$936,"$1,411",$447,"$1,858","$2,794",$1,"$4,010",$1,-,"$4,185","$6,979"
2015-04-30,"$4,792",$455,$438,$89,-,"$5,832",$547,-,$823,$89,"$1,459","$7,291",$883,"$1,404",$448,"$1,852","$2,735",$1,"$4,037",$8,-,"$4,556","$7,291"
2015-01-31,"$4,623",$474,$483,$70,-,"$5,713",$557,-,$840,$91,"$1,488","$7,201",$896,"$1,398",$489,"$1,887","$2,783",$1,"$3,949",$8,-,"$4,418","$7,201"
2014-10-31,"$4,240.797",$563.4,$408.081,$67.333,-,"$5,341.109",$566.601,-,$884.48,$93.679,"$1,544.76","$6,885.869",$933.907,"$1,392.236",$355.133,"$1,747.369","$2,681.276",$0.752,"$3,801.966",$9.761,-,"$4,204.593","$6,885.869"
2014-07-31,"$4,386.054",$469.625,$387.434,$67.776,-,"$5,377.586",$556.911,-,$903.792,$95.43,"$1,556.133","$6,933.719",$868.729,"$1,386.091",$374.113,"$1,760.204","$2,628.933",$0.744,"$3,675.071",$4.378,-,"$4,304.786","$6,933.719"
2014-04-30,"$4,347.817",$396.438,$393.28,$71.067,-,"$5,273.798",$570.802,-,$920.709,$99.354,"$1,590.865","$6,864.663",$897.945,"$1,379.959",$419.774,"$1,799.733","$2,697.678",$0.743,"$3,594.527",$6.364,-,"$4,166.985","$6,864.663"
2014-01-31,"$4,671.81",$426.357,$387.765,$70.285,-,"$5,624.711",$582.74,-,$939.191,$104.252,"$1,626.183","$7,250.894",$945.496,"$1,373.875",$475.125,"$1,849","$2,794.496",$0.732,"$3,504.742",$4.877,-,"$4,456.398","$7,250.894"
2013-10-31,"$3,032.954",$447.631,$380.319,$81.701,-,"$4,049.841",$595.418,-,$963.768,$102.346,"$1,661.532","$5,711.373",$985.927,$17.015,$387.784,$404.799,"$1,390.726",$0.732,"$3,406.154",$5.862,-,"$4,320.647","$5,711.373"
2013-07-31,"$2,935.893",$418.123,$378.28,$81.876,-,"$3,922.608",$578.948,-,$963.55,$104.486,"$1,646.984","$5,569.592",$935.791,$17.685,$443.943,$461.628,"$1,397.419",$0.726,"$3,330.815",$5.897,-,"$4,172.173","$5,569.592"
2013-04-30,"$3,713.351",$346.998,$377.597,$62.334,-,"$4,606.616",$588.023,-,$977.763,$107.125,"$1,672.911","$6,279.527",$925.577,$18.333,$510.681,$529.014,"$1,454.591",$0.725,"$3,277.713",$10.293,-,"$4,824.936","$6,279.527"
2013-01-31,"$3,727.883",$454.252,$412.467,$76.92,-,"$4,775.258",$576.144,-,$953.362,$107.481,"$1,636.987","$6,412.245",$976.223,$18.998,$589.321,$608.319,"$1,584.542",$0.72,"$3,246.088",$9.981,-,"$4,827.703","$6,412.245"
2012-10-31,"$3,434.772",$444.944,$428.983,$66.197,-,"$4,424.827",$566.54,-,$972.278,$111.499,"$1,650.317","$6,075.144",$991.359,$19.627,$341.312,$360.939,"$1,352.298",$0.719,"$3,118.981",$10.86,-,"$4,722.846","$6,075.144"
2012-07-31,"$3,278.1",$445.312,$387.185,$53.323,-,"$4,213.851",$574.056,-,$987.968,$116.006,"$1,678.03","$5,891.881","$1,021.96",$20.237,$396.019,$416.256,"$1,438.216",$0.713,"$2,909.901",$11.159,-,"$4,453.665","$5,891.881"
2012-04-30,"$3,130.812",$411.155,$342.707,$97.511,-,"$4,032.116",$553.541,-,"$1,004.425",$118.085,"$1,676.051","$5,708.167",$947.404,$20.83,$452.505,$473.335,"$1,420.739",$0.707,"$2,790.855",$10.447,-,"$4,287.428","$5,708.167"
2012-01-31,"$3,129.576",$336.143,$340.297,$49.411,-,"$3,905.358",$560.072,-,$967.166,$120.332,"$1,647.57","$5,552.928",$929.958,$21.439,$455.807,$477.246,"$1,407.204",$0.7,"$2,730.418",$10.614,-,"$4,145.724","$5,552.928"
2011-10-31,"$2,748.354",$371.261,$319.602,$34.573,-,"$3,500.071",$551.757,-,$990.892,$46.323,"$1,588.972","$5,089.043",$886.684,$21.949,$206.96,$228.909,"$1,115.593",$0.698,"$2,614.393",$8.997,-,"$3,973.45","$5,089.043"
2011-07-31,"$2,474.496",$419.944,$361.911,$34.925,-,"$3,317.557",$550.896,-,$951.649,$44.322,"$1,546.867","$4,864.424",$960.299,$22.493,$192.163,$214.656,"$1,174.955",$0.691,"$2,436.12",$14.434,-,"$3,689.469","$4,864.424"
2011-04-30,"$2,726.541",$343.202,$380.964,$36.6,-,"$3,496.763",$553.366,-,$648.605,$38.01,"$1,239.981","$4,736.744",$981.166,$22.957,$284.813,$307.77,"$1,288.936",$0.688,"$2,284.547",$11.121,-,"$3,447.808","$4,736.744"
2011-01-31,"$2,490.563",$348.77,$345.525,$32.636,-,"$3,226.95",$568.857,-,$658.589,$40.85,"$1,268.296","$4,495.246",$942.682,$23.389,$347.713,$371.102,"$1,313.784",$0.677,"$2,149.328",$10.272,-,"$3,181.462","$4,495.246"
2010-10-31,"$1,987.22",$399.502,$377.812,$34.416,-,"$2,807.702",$585.672,-,$482.486,$39.719,"$1,107.877","$3,915.579",$816.489,$23.359,$177.851,$201.21,"$1,017.699",$0.671,"$1,977.677",$12.667,-,"$2,897.88","$3,915.579"
