,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$2,178","$2,115","$1,898",-,"$2,628","$8,819","$65,889","$3,250",-,-,"$71,245","$80,064","$8,223","$35,745","$8,006","$53,268","$61,491",$216,"$2,996",$-288,-,"$18,573","$80,064"
2020-09-30,"$1,947","$2,083","$1,660",-,"$5,004","$10,694","$68,421","$3,125",-,-,"$73,740","$84,434","$10,500","$35,899","$8,153","$54,074","$64,574",$216,"$4,317",$-283,-,"$19,860","$84,434"
2020-06-30,"$1,135","$2,359","$1,477",-,"$3,466","$8,437","$72,604","$6,128",-,-,"$81,015","$89,452","$9,919","$36,034","$9,710","$56,187","$66,106",$213,"$8,105",$-312,-,"$23,346","$89,452"
2020-03-31,"$2,263","$2,458","$1,436",-,"$7,952","$14,109","$79,073","$6,050",-,-,"$87,534","$101,643","$11,963","$36,058","$10,188","$58,385","$70,348",$210,"$17,229",$-334,-,"$31,295","$101,643"
2019-12-31,"$3,517","$4,233","$1,581",-,"$5,302","$14,633","$82,230","$6,389",-,-,"$92,557","$107,190","$12,705","$38,537","$9,304","$60,253","$72,958",$209,"$20,180",$-221,-,"$34,232","$107,190"
2019-09-30,"$5,294","$5,854","$1,601",-,"$8,195","$20,944","$90,121","$3,684","$8,461",-,"$104,499","$125,443","$15,697","$47,583","$8,635","$68,741","$84,438",$209,"$22,227",$-332,-,"$41,005","$125,443"
2019-06-30,"$1,751","$5,273","$1,582",-,$819,"$9,425","$32,115","$1,777",-,-,"$35,345","$44,770","$7,880","$10,155","$3,174","$15,543","$23,423",$179,"$23,848",$-184,-,"$21,347","$44,770"
2019-03-31,"$1,752","$5,310","$1,484",-,$724,"$9,270","$31,900","$1,725",-,-,"$35,110","$44,380","$7,537","$10,203","$3,205","$15,607","$23,144",$179,"$23,795",$-168,-,"$21,236","$44,380"
2018-12-31,"$3,033","$4,893","$1,260",-,$746,"$9,932","$31,437","$1,680",-,-,"$33,922","$43,854","$7,412","$10,201","$3,195","$15,112","$22,524",$179,"$23,750",$-172,-,"$21,330","$43,854"
2018-09-30,"$2,954","$6,000","$1,009",-,"$1,149","$11,112","$31,155","$1,568",-,-,"$33,845","$44,957","$8,372","$10,198","$2,904","$15,092","$23,464",$179,"$23,635",$-154,-,"$21,493","$44,957"
2018-06-30,"$1,362","$5,521","$1,347",-,"$2,760","$10,990","$30,432","$1,551",-,-,"$33,077","$44,067","$8,078","$10,312","$2,998","$15,058","$23,136",$179,"$22,361",$-308,-,"$20,931","$44,067"
2018-03-31,"$1,606","$5,184","$1,057",-,"$1,047","$8,894","$31,344","$1,509",-,-,"$33,914","$42,808","$7,070","$10,309","$3,040","$15,016","$22,086",$179,"$22,107",$-312,-,"$20,722","$42,808"
2017-12-31,"$1,672","$4,145","$1,246",-,"$1,207","$8,270","$31,174","$1,515",-,-,"$33,756","$42,026","$7,400","$9,328","$3,140","$14,054","$21,454",$179,"$21,935",$-258,-,"$20,572","$42,026"
