,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,098","$2,640","$2,066",$677,-,"$6,481","$3,768",-,"$7,000",$819,"$13,785","$20,266","$4,083","$3,516","$1,215","$6,322","$10,405",$149,"$10,672",-,-,"$9,861","$20,266"
2020-09-30,$945,"$2,377","$1,950",$512,-,"$5,784","$3,650",-,"$6,817",$813,"$13,458","$19,242","$3,690","$3,452","$1,126","$6,169","$9,859",$149,"$10,348",-,-,"$9,383","$19,242"
2020-06-30,$474,"$2,146","$2,227",$472,-,"$5,319","$3,598",-,"$6,755",$882,"$13,521","$18,840","$3,727","$3,395","$1,047","$5,969","$9,696",$149,"$10,125",$-509,-,"$9,144","$18,840"
2020-03-31,$796,"$2,461","$2,001",$457,-,"$5,715","$3,558",-,"$6,782",$930,"$13,652","$19,367","$3,959","$3,752","$1,000","$6,237","$10,196",$154,"$11,122",$-571,-,"$9,171","$19,367"
2019-12-31,$742,"$2,338","$2,003",$483,-,"$5,566","$3,659",-,"$7,448",$943,"$14,410","$19,976","$3,404","$3,412","$1,096","$6,015","$9,419",$154,"$12,206",$-414,-,"$10,557","$19,976"
2019-09-30,$927,"$2,320","$1,836",$471,-,"$5,554","$3,574",-,"$7,336",$454,"$14,140","$19,694","$3,540","$3,395",$666,"$5,584","$9,124",$154,"$12,256",$-503,-,"$10,570","$19,694"
2019-06-30,$546,"$2,463","$1,961",$452,-,"$5,422","$3,636",-,"$7,464",$381,"$14,326","$19,748","$3,694","$3,434",$701,"$5,432","$9,126",$154,"$11,893",$-201,-,"$10,622","$19,748"
2019-03-31,$565,"$2,463","$1,970",$448,-,"$5,446","$3,596",-,"$7,222",$391,"$13,816","$19,262","$3,867","$3,370",$754,"$5,401","$9,268",$157,"$11,710",$-160,-,"$9,994","$19,262"
2018-12-31,$505,"$2,380","$1,986",$507,-,"$5,378","$3,550",-,"$7,296",$384,"$13,810","$19,188","$3,471","$3,382",$791,"$5,481","$8,952",$157,"$11,886",$-257,-,"$10,236","$19,188"
2018-09-30,$848,"$2,361","$1,857",$661,$472,"$6,199","$3,497",-,"$7,388","$1,158","$14,187","$20,386","$4,410","$3,037",$799,"$5,145","$9,555",$157,"$12,114",$-306,-,"$10,831","$20,386"
