,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$2,564","$2,506","$1,189",$264,-,"$6,523","$1,777",-,"$5,471","$1,308","$9,089","$15,612","$2,589","$7,772","$1,481","$9,841","$12,430",$6,"$23,114","$-1,642",-,"$3,182","$15,612"
2020-09-30,"$2,169","$2,494","$1,149",$219,-,"$6,031","$1,736",-,"$5,405","$1,259","$8,909","$14,940","$2,540","$7,592","$1,440","$9,703","$12,243",$6,"$22,833","$-1,837",-,"$2,697","$14,940"
2020-06-30,"$1,812","$2,156","$1,167",$253,-,"$5,609","$1,711",-,"$5,244","$1,229","$8,654","$14,263","$2,042","$7,765","$1,422","$9,863","$11,905",$6,"$22,612","$-1,909",-,"$2,358","$14,263"
2020-03-31,"$1,430","$2,424","$1,185",$244,-,"$5,506","$1,704",-,"$5,237","$1,229","$8,643","$14,149","$2,032","$7,690","$1,448","$9,833","$11,865",$6,"$22,631","$-1,983",-,"$2,284","$14,149"
2019-12-31,"$1,981","$2,461","$1,164",$296,-,"$6,253","$1,729",-,"$5,343","$1,227","$8,815","$15,068","$2,154","$7,754","$1,462","$9,884","$12,038",$6,"$22,403","$-1,705",-,"$3,030","$15,068"
2019-09-30,"$1,825","$2,499","$1,209",$292,-,"$6,245","$1,693",-,"$5,320","$1,223","$8,715","$14,960","$2,223","$7,643","$1,408","$9,767","$11,990",$6,"$22,104","$-1,798",-,"$2,970","$14,960"
2019-06-30,"$1,677","$2,629","$1,256",$288,-,"$6,289","$1,717",-,"$5,431","$1,234","$8,898","$15,187","$2,188","$7,809","$1,412","$9,904","$12,092",$6,"$21,788","$-1,697",-,"$3,095","$15,187"
2019-03-31,"$1,755","$2,715","$1,346",$259,-,"$6,075","$1,765",-,"$5,665","$1,274","$9,251","$15,326","$3,961","$5,981","$1,457","$8,165","$12,126",$6,"$21,488","$-1,642",-,"$3,200","$15,326"
2018-12-31,"$1,504","$2,622","$1,318",$334,-,"$5,778","$1,791",-,"$5,717","$1,030","$9,092","$14,870","$3,542","$6,029","$1,334","$8,070","$11,612",$6,"$21,217","$-1,677",-,"$3,258","$14,870"
2018-09-30,"$1,589","$2,777","$1,338",$236,-,"$5,940","$1,799",-,"$5,785","$1,181","$9,379","$15,319","$3,663","$6,054","$1,349","$8,110","$11,773",$6,"$20,938","$-1,589",-,"$3,546","$15,319"
