,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$4,061","$5,647","$4,469",-,"$1,031","$15,208","$5,536",-,"$10,300","$4,990","$22,131","$37,339","$10,639","$6,754","$1,378","$9,451","$20,090",-,"$-10,594","$-1,801",-,"$17,249","$37,339"
2020-06-30,"$4,132","$5,636","$4,616",-,"$1,118","$15,502","$5,710",-,"$10,284","$4,853","$22,021","$37,523","$10,567","$6,766","$1,389","$9,391","$19,958",-,"$-10,413","$-1,765",-,"$17,565","$37,523"
2020-03-31,"$3,010","$6,148","$4,534",-,$961,"$14,653","$5,997",-,"$10,454","$4,810","$22,576","$37,229","$10,141","$6,285","$1,479","$9,103","$19,244",-,"$-10,212","$-1,804",-,"$17,985","$37,229"
2019-12-31,"$3,249","$6,416","$4,608",-,$949,"$15,222","$6,240",-,"$26,071","$4,882","$38,147","$53,369","$10,014","$6,301","$1,425","$8,856","$18,870",-,-,"$-1,636",-,"$34,499","$53,369"
2019-09-30,"$2,808","$6,165","$4,739",-,"$1,057","$14,769","$6,141",-,"$26,085","$4,611","$37,780","$52,549","$9,332","$6,313","$1,417","$8,781","$18,113",-,-,"$-1,694",-,"$34,436","$52,549"
2019-06-30,"$3,138","$6,310","$4,807",-,$730,"$14,985","$6,130",-,"$26,215","$4,648","$37,891","$52,876","$9,341","$6,256","$1,426","$8,754","$18,095",-,$-9,"$-1,271",-,"$34,781","$52,876"
2019-03-31,"$3,073","$6,319","$4,871",-,$649,"$14,912","$6,218",-,"$26,425","$4,577","$38,217","$53,129","$9,052","$6,270","$1,599","$8,991","$18,043",-,-,"$-1,134",-,"$35,086","$53,129"
2018-12-31,"$3,723","$5,969","$4,620",-,$659,"$14,971","$6,228",-,"$26,436","$3,732","$37,468","$52,439","$9,020","$6,285",$960,"$8,406","$17,426",-,$25,"$-1,219",-,"$35,013","$52,439"
2018-09-30,"$4,765","$5,809","$4,681",-,$863,"$16,118","$6,226",-,"$26,621","$3,423","$37,482","$53,600","$8,457","$6,293","$1,024","$8,580","$17,037",-,$-14,$-821,-,"$36,563","$53,600"
2018-06-30,"$4,879","$6,038","$4,675",-,$850,"$16,442","$6,335",-,"$26,731","$3,395","$37,648","$54,090","$8,633","$6,319","$1,073","$8,640","$17,273",-,$-27,$-787,-,"$36,817","$54,090"
2018-03-31,"$5,631","$5,865","$4,696",-,$862,"$17,054","$6,593",-,"$26,638","$3,649","$38,167","$55,221","$8,325","$6,296",$909,"$8,801","$17,126",-,$-8,$-585,-,"$38,095","$55,221"
2017-12-31,"$7,030","$6,015","$4,507",-,$872,"$18,424","$6,959",-,"$26,285","$4,117","$38,076","$56,500","$9,227","$6,312",$889,"$8,863","$18,090",-,$-103,$-703,-,"$38,410","$56,500"
2017-09-30,"$4,777","$5,194","$5,309",-,"$1,301","$16,581","$6,255",-,"$27,221","$4,429","$38,229","$54,810","$8,732","$3,039",$996,"$5,930","$14,662",-,$-104,$-627,-,"$40,148","$54,810"
2017-06-30,"$4,133","$2,307","$1,976",-,$675,"$9,091","$4,047",-,"$4,370","$1,167","$9,584","$18,675","$2,466","$2,678",$153,"$3,822","$6,288",$427,"$6,129",$-982,-,"$12,387","$18,675"
2017-03-31,"$4,222","$2,162","$1,907",-,$673,"$8,964","$4,128",-,"$4,384","$1,200","$9,712","$18,676","$2,130","$2,884",$151,"$3,995","$6,125",$427,"$6,380","$-1,011",-,"$12,551","$18,676"
2016-12-31,$981,"$2,563","$3,224",-,$633,"$7,401","$2,325",-,"$9,455","$2,540","$14,320","$21,721","$4,934",$38,$495,"$1,932","$6,866",-,-,"$-1,894","$16,582","$14,855","$21,721"
2016-09-30,"$3,736","$2,207","$1,966",-,$934,"$9,002","$4,874",-,"$4,623",$992,"$10,489","$19,491","$2,224","$2,895",$122,"$4,030","$6,254",$423,"$7,072",$-939,-,"$13,237","$19,491"
2016-06-30,"$3,910","$2,262","$1,992",-,"$1,039","$9,399","$5,229",-,"$4,672","$1,019","$10,920","$20,319","$2,338","$2,887",$125,"$4,015","$6,353",$428,"$7,574",$-951,-,"$13,966","$20,319"
2016-03-31,"$2,192","$2,800","$2,789",-,$782,"$8,771","$6,323",-,"$6,623","$1,219","$14,165","$22,936","$2,462","$3,885",$162,"$5,072","$7,534",$438,"$8,559",$-938,-,"$15,402","$22,936"
2015-12-31,"$2,324","$3,217","$2,917",-,$810,"$9,268","$6,693",-,"$6,653","$1,466","$14,812","$24,080","$2,775","$3,890",$135,"$4,923","$7,698",$437,"$9,614","$-1,005",-,"$16,382","$24,080"
2015-09-30,"$2,043","$3,518","$3,262",-,$431,"$9,586","$8,026",-,"$6,804","$1,000","$15,830","$25,416","$2,918","$3,896",$149,"$4,993","$7,911",$436,"$10,720",$-925,-,"$17,505","$25,416"
2015-06-30,"$1,973","$3,684","$3,535",-,$326,"$9,938","$8,366",-,"$6,840",$874,"$16,080","$26,018","$3,114","$3,904",$162,"$5,107","$8,221",$436,"$10,953",$-839,-,"$17,797","$26,018"
2015-03-31,"$1,606","$4,455","$3,843",-,$370,"$10,705","$8,559",-,"$6,855",$807,"$16,221","$26,926","$3,733","$3,906",$167,"$5,280","$9,013",$435,"$11,214",$-913,-,"$17,913","$26,926"
2014-12-31,"$1,740","$5,418","$4,074",-,$395,"$12,045","$9,063",-,"$6,893",$826,"$16,782","$28,827","$4,637","$3,913",$178,"$5,460","$10,097",$434,"$11,878",$-749,-,"$18,730","$28,827"
2014-09-30,"$1,209","$5,539","$4,150",-,$487,"$11,811","$9,081",-,"$6,931",$819,"$16,831","$28,642","$4,962","$3,894",$176,"$5,396","$10,358",$433,"$11,289",$-616,-,"$18,284","$28,642"
2014-06-30,"$1,163","$5,361","$4,075",-,$556,"$11,547","$9,087",-,"$6,835",$808,"$16,730","$28,277","$4,595","$3,900",$181,"$5,431","$10,026",$435,"$10,988",$-509,-,"$18,251","$28,277"
2014-03-31,"$1,200","$5,267","$3,995",-,$440,"$11,266","$9,055",-,"$6,859",$716,"$16,630","$27,896","$4,526","$3,878",$181,"$5,369","$9,895",$436,"$10,700",$-534,-,"$18,001","$27,896"
2013-12-31,"$1,399","$5,138","$3,884",-,$494,"$11,295","$9,076",-,"$6,849",$714,"$16,639","$27,934","$4,578","$3,882",$158,"$5,444","$10,022",$438,"$10,438",$-504,-,"$17,912","$27,934"
2013-09-30,"$1,368","$5,343","$3,960",-,$463,"$11,507","$8,964",-,"$6,882",$721,"$16,567","$28,074","$4,699","$3,838",$152,"$5,382","$10,081",$443,"$10,257",$-518,-,"$17,993","$28,074"
2013-06-30,"$1,123","$5,197","$3,838",-,$473,"$10,930","$8,855",-,"$6,888",$677,"$16,420","$27,350","$4,508","$3,841",$135,"$5,215","$9,723",$443,"$9,984",$-576,-,"$17,627","$27,350"
2013-03-31,"$1,101","$5,096","$3,880",-,$492,"$10,835","$8,753",-,"$6,919",$647,"$16,319","$27,154","$4,496","$3,844",$128,"$5,240","$9,736",$442,"$9,810",$-546,-,"$17,418","$27,154"
2012-12-31,"$1,015","$4,815","$3,781",-,$540,"$10,417","$8,707",-,"$6,951",$614,"$16,272","$26,689","$4,124","$3,837",$136,"$5,297","$9,421",$441,"$9,609",$-476,-,"$17,268","$26,689"
2012-09-30,"$1,007","$5,003","$3,879",-,$432,"$11,280","$8,225",-,"$6,601",$650,"$15,476","$26,756","$4,532","$3,839",$133,"$5,153","$9,685",$439,"$9,461",$-474,-,"$17,071","$26,756"
2012-06-30,$792,"$4,985","$3,811",-,$594,"$10,447","$8,111",-,"$7,033",$597,"$15,741","$26,188","$4,237","$3,841",$134,"$5,192","$9,429",$439,"$9,248",$-537,-,"$16,759","$26,188"
2012-03-31,$780,"$5,046","$3,643",-,$451,"$10,171","$7,746",-,"$7,068",$573,"$15,387","$25,558","$3,861","$3,843",$138,"$5,315","$9,176",$438,"$8,875",$-487,-,"$16,382","$25,558"
