,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$2,197","$2,652","$2,013",-,$819,"$7,681","$3,693",-,"$11,028","$1,276","$15,997","$23,678","$6,376","$5,892","$2,471","$8,363","$14,739",$477,"$25,096","$-1,330",-,"$8,939","$23,678"
2020-09-30,"$3,315","$2,802","$1,928",-,$761,"$8,806","$3,688",-,"$9,202","$1,186","$14,076","$22,882","$5,785","$6,326","$2,324","$8,650","$14,435",$477,"$24,955","$-1,577",-,"$8,447","$22,882"
2020-06-30,"$2,450","$2,512","$2,102",-,$815,"$7,879","$3,565",-,"$9,112","$1,174","$13,851","$21,730","$5,985","$5,500","$2,367","$7,867","$13,852",$477,"$24,531","$-1,699",-,"$7,878","$21,730"
2020-03-31,"$2,583","$2,641","$2,058",-,$750,"$8,032","$3,553",-,"$9,018","$1,108","$13,679","$21,711","$7,940","$3,960","$2,248","$6,208","$14,148",$477,"$24,431","$-1,903",-,"$7,563","$21,711"
2019-12-31,"$1,635","$2,726","$2,064",-,$771,"$7,196","$3,633",-,"$9,145","$1,127","$13,905","$21,101","$6,340","$4,018","$2,284","$6,302","$12,642",$477,"$24,220","$-1,576",-,"$8,459","$21,101"
2019-09-30,"$1,494","$2,985","$1,880",-,$780,"$7,139","$3,642",-,"$9,151",$565,"$13,358","$20,497","$5,976","$4,277","$1,971","$6,248","$12,224",$477,"$24,199","$-1,722",-,"$8,273","$20,497"
2019-06-30,"$1,603","$2,901","$2,061",-,$785,"$7,350","$3,614",-,"$9,235","$1,118","$13,967","$21,317","$6,218","$4,336","$1,959","$6,295","$12,513",$477,"$23,777","$-1,016",-,"$8,804","$21,317"
2019-03-31,"$1,384","$2,911","$2,073",-,$784,"$7,152","$3,615",-,"$9,210","$1,094","$13,919","$21,071","$6,714","$3,786","$1,999","$5,785","$12,499",$477,"$23,475",$-928,-,"$8,572","$21,071"
2018-12-31,"$1,248","$2,733","$1,980",-,$697,"$6,658","$3,551",-,"$9,182","$1,038","$13,771","$20,429","$7,540","$2,641","$1,972","$4,613","$12,153",$477,"$23,252","$-1,052",-,"$8,276","$20,429"
2018-09-30,"$1,093","$3,023","$1,813",-,$690,"$6,619","$3,562",-,"$9,206","$1,003","$13,771","$20,390","$6,164","$3,137","$2,099","$5,236","$11,400",$477,"$23,072","$-1,015",-,"$8,990","$20,390"
2018-06-30,"$3,411","$3,027","$1,805",-,$333,"$8,576","$3,260",-,"$7,902",$749,"$11,911","$20,487","$6,954","$3,126","$1,947","$5,073","$12,027",$477,"$22,660","$-1,092",-,"$8,460","$20,487"
2018-03-31,"$2,444","$3,042","$1,897",-,$342,"$7,725","$3,299",-,"$8,024",$737,"$12,060","$19,785","$5,945","$3,357","$1,946","$5,303","$11,248",$477,"$22,254",$-827,-,"$8,537","$19,785"
2017-12-31,"$3,096","$2,881","$1,845",-,$330,"$8,152","$3,279",-,"$7,734",$693,"$11,706","$19,858","$6,192","$3,375","$1,903","$5,278","$11,470",$477,"$22,079",$-992,-,"$8,388","$19,858"
