,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$25,185","$13,576","$9,344","$3,132",-,"$51,237","$18,766",-,"$89,795","$6,562","$123,657","$174,894","$42,493","$32,635","$18,503","$69,123","$111,616","$3,120","$113,890","$-15,242",-,"$63,278","$174,894"
2020-09-30,"$30,781","$14,579","$9,599","$2,528",$91,"$57,578","$17,855",-,"$81,313","$6,131","$113,115","$170,693","$38,847","$32,680","$18,894","$67,373","$106,220","$3,120","$114,831","$-14,938",-,"$64,473","$170,693"
2020-06-30,"$19,135","$14,645","$9,424","$2,588",$100,"$45,892","$17,598",-,"$81,303","$5,782","$112,488","$158,380","$36,772","$25,062","$17,625","$58,630","$95,402","$3,120","$113,898","$-15,533",-,"$62,978","$158,380"
2020-03-31,"$18,024","$14,874","$8,868","$2,358",$102,"$44,226","$17,401",-,"$80,809","$5,042","$110,791","$155,017","$33,689","$25,393","$18,346","$60,034","$93,723","$3,120","$112,901","$-16,243",-,"$61,294","$155,017"
2019-12-31,"$19,287","$14,481","$9,020","$2,392",$94,"$45,274","$17,658",-,"$81,282","$5,695","$112,454","$157,728","$35,964","$26,494","$19,178","$62,293","$98,257","$3,120","$110,659","$-15,891",-,"$59,471","$157,728"
2019-09-30,"$17,945","$14,801","$9,173","$2,220",$194,"$44,333","$17,048",-,"$81,137","$5,307","$111,188","$155,521","$35,162","$26,919","$18,874","$62,149","$97,311","$3,120","$109,242","$-15,533",-,"$58,210","$155,521"
2019-06-30,"$15,278","$14,653","$9,263","$2,411",$194,"$41,799","$17,248",-,"$82,993","$5,430","$113,318","$155,117","$31,353","$27,699","$17,645","$62,979","$94,332","$3,120","$109,809","$-14,969",-,"$60,785","$155,117"
2019-03-31,"$15,336","$14,115","$9,086","$2,599",$851,"$41,987","$17,000",-,"$78,348","$5,159","$108,040","$150,027","$29,111","$27,660","$17,002","$61,961","$91,072","$3,120","$106,650","$-15,517",-,"$58,955","$150,027"
2018-12-31,"$19,687","$14,098","$8,599","$2,699",$950,"$46,033","$17,035",-,"$78,064","$4,182","$106,921","$152,954","$31,230","$27,684","$16,831","$61,972","$93,202","$3,120","$106,216","$-15,222",-,"$59,752","$152,954"
2018-09-30,"$19,364","$14,048","$8,678","$2,896","$2,208","$47,194","$16,629",-,"$79,339","$4,465","$108,509","$155,703","$27,437","$29,480","$17,075","$63,640","$91,077","$3,120","$107,617","$-14,647",-,"$64,626","$155,703"
2018-06-30,"$18,139","$14,111","$8,810","$2,569","$1,809","$45,438","$16,632",-,"$80,402","$4,421","$109,927","$155,365","$27,488","$29,405","$17,928","$64,988","$92,476","$3,120","$106,123","$-14,777",-,"$62,889","$155,365"
2018-03-31,"$15,204","$14,166","$9,014","$2,641","$1,743","$42,768","$17,040",-,"$83,514","$4,518","$113,857","$156,625","$27,081","$29,837","$18,329","$66,289","$93,370","$3,120","$104,339","$-12,608",-,"$63,255","$156,625"
2017-12-31,"$18,296","$13,490","$8,765","$2,537",-,"$43,088","$17,005",-,"$85,134","$4,971","$114,215","$157,303","$30,537","$30,675","$17,489","$66,606","$97,143","$3,120","$101,793","$-13,199",-,"$60,160","$157,303"
2017-09-30,"$16,231","$13,155","$9,521","$2,922",-,"$41,829","$16,628",-,"$85,877","$5,021","$113,829","$155,658","$31,806","$26,675","$9,102","$49,873","$81,679","$3,120","$114,805","$-12,747",-,"$73,979","$155,658"
2017-06-30,"$12,853","$13,283","$9,699","$2,954",-,"$38,789","$16,458",-,"$86,176","$5,273","$114,018","$152,807","$28,872","$27,363","$10,117","$52,013","$80,885","$3,120","$113,208","$-13,234",-,"$71,922","$152,807"
2017-03-31,"$39,343","$12,300","$8,878","$2,826",-,"$63,347","$16,191",-,"$54,310","$4,690","$81,571","$144,918","$25,119","$27,015","$9,526","$49,458","$74,577","$3,120","$111,643","$-14,522",-,"$70,341","$144,918"
2016-12-31,"$41,907","$11,699","$8,144","$3,282",-,"$65,032","$15,912",-,"$49,681","$4,435","$76,176","$141,208","$26,287","$22,442","$9,536","$44,503","$70,790","$3,120","$110,551","$-14,901",-,"$70,418","$141,208"
2016-09-30,"$40,433","$11,798","$8,488","$2,600",-,"$63,319","$16,095",-,"$50,813","$4,245","$77,050","$140,369","$23,230","$23,546","$9,414","$44,370","$67,600","$3,120","$108,860","$-12,715",-,"$72,769","$140,369"
2016-06-30,"$42,584","$12,062","$8,523","$3,122",-,"$66,291","$15,972",-,"$47,798","$3,977","$73,523","$139,814","$21,536","$24,535","$10,062","$45,805","$67,341","$3,120","$106,738","$-12,707",-,"$72,473","$139,814"
2016-03-31,"$39,855","$11,406","$8,170","$3,307",-,"$62,738","$15,964",-,"$47,688","$4,163","$73,493","$136,231","$22,134","$20,233","$9,749","$41,450","$63,584","$3,120","$104,990","$-12,391",-,"$72,647","$136,231"
2015-12-31,"$38,376","$10,734","$8,053","$3,047",-,"$60,210","$15,905",-,"$47,393","$4,413","$73,201","$133,411","$27,747","$12,857","$10,241","$34,514","$62,261","$3,120","$103,879","$-13,165",-,"$71,150","$133,411"
2015-09-30,"$37,306","$11,366","$8,206","$3,010",-,"$63,494","$15,551",-,"$47,267","$3,804","$69,772","$133,266","$25,260","$14,073","$9,303","$36,452","$61,712","$3,120","$102,748","$-12,861",-,"$71,554","$133,266"
2015-06-30,"$33,954","$11,968","$8,298","$3,058",-,"$61,001","$15,583",-,"$48,510","$3,855","$71,035","$132,036","$24,512","$14,085","$8,973","$36,393","$60,905","$3,120","$101,352","$-12,054",-,"$71,131","$132,036"
2015-03-31,"$31,319","$11,533","$8,085","$3,731",-,"$58,192","$15,364",-,"$48,370","$3,605","$70,398","$128,590","$23,836","$14,938","$8,604","$36,876","$60,712","$3,120","$98,656","$-13,300",-,"$67,878","$128,590"
2014-12-31,"$33,089","$10,985","$8,184","$3,486",-,"$55,744","$16,126",-,"$49,054","$3,232","$74,614","$130,358","$25,031","$15,122","$8,034","$35,575","$60,606","$3,120","$97,245","$-10,722",-,"$69,752","$130,358"
