,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$406,062","$121,331",-,-,-,"$643,508",-,"$482,075",-,"$37,445","$519,520","$1,163,028","$853,615","$213,481",-,"$213,481","$1,067,096",$9,"$112,947","$-1,434","$3,468","$95,932","$1,163,028"
2020-09-30,"$381,869","$111,181",-,-,-,"$604,893",-,"$489,192",-,"$37,974","$527,166","$1,132,059","$825,473","$213,936",-,"$213,936","$1,039,409",$9,"$109,033",$-635,"$3,308","$92,650","$1,132,059"
2020-06-30,"$406,225","$106,489",-,-,-,"$629,808",-,"$473,956",-,"$37,759","$511,715","$1,141,523","$828,867","$222,627",-,"$222,627","$1,051,494",$9,"$106,248",$-341,"$3,203","$90,029","$1,141,523"
2020-03-31,"$359,492","$120,927",-,-,-,"$608,872",-,"$444,165",-,"$36,719","$480,884","$1,089,756","$771,901","$225,476",-,"$225,476","$997,377",$9,"$106,501","$1,937","$3,037","$92,379","$1,089,756"
2019-12-31,"$355,308","$74,605",-,-,-,"$538,817",-,"$419,269",-,"$34,882","$454,151","$992,968","$695,627","$207,076",-,"$207,076","$902,703",$9,"$106,465","$-1,484","$3,195","$90,265","$992,968"
2019-09-30,"$372,762","$83,092",-,-,-,"$541,691",-,"$424,989",-,"$40,640","$465,629","$1,007,320","$698,430","$216,878",-,"$216,878","$915,308",$9,"$105,194",$-484,"$3,052","$92,012","$1,007,320"
2019-06-30,"$367,189","$83,915",-,-,-,"$534,873",-,"$370,942",-,"$39,088","$410,030","$944,903","$632,866","$221,145",-,"$221,145","$854,011",$9,"$103,867",$-815,"$2,930","$90,892","$944,903"
2019-03-31,"$368,279","$73,438",-,-,-,"$524,391",-,"$363,275",-,"$37,683","$400,958","$925,349","$610,603","$224,473",-,"$224,473","$835,076",$9,"$101,988",$-613,"$2,739","$90,273","$925,349"
2018-12-31,"$405,090","$72,455",-,-,-,"$575,382",-,"$327,419",-,"$28,995","$356,414","$931,796","$617,462","$224,149",-,"$224,149","$841,611",$9,"$100,100",$693,"$2,845","$90,185","$931,796"
2018-09-30,"$417,209","$83,315",-,-,-,"$576,535",-,"$351,028",-,"$29,627","$380,655","$957,190","$641,041","$229,387",-,"$229,387","$870,428",$9,"$98,083","$-1,839","$2,716","$86,762","$957,190"
2018-06-30,"$429,422","$88,637",-,-,-,"$592,141",-,"$347,959",-,"$28,510","$376,469","$968,610","$654,657","$227,354",-,"$227,354","$882,011",$9,"$95,941",$-958,"$2,581","$86,599","$968,610"
2018-03-31,"$429,531","$108,019",-,-,-,"$609,247",-,"$336,879",-,"$27,409","$364,288","$973,535","$664,057","$225,899",-,"$225,899","$889,956",$9,"$93,907","$-1,770","$2,415","$83,579","$973,535"
2017-12-31,"$421,721","$84,788",-,-,-,"$572,442",-,"$315,988",-,"$28,346","$344,334","$916,776","$616,846","$217,687",-,"$217,687","$834,533",$9,"$91,519","$-1,880","$2,777","$82,243","$916,776"
2017-09-30,"$417,536","$88,143",-,-,-,"$567,165",-,"$333,474",-,"$29,493","$362,967","$930,132","$631,988","$211,852",-,"$211,852","$843,840",$9,"$93,958","$-1,716","$3,355","$86,292","$930,132"
2017-06-30,"$404,742","$91,634",-,-,-,"$550,328",-,"$327,740",-,"$28,450","$356,190","$906,518","$616,196","$203,647",-,"$203,647","$819,843",$9,"$92,225","$-1,615","$3,308","$86,675","$906,518"
2017-03-31,"$427,759","$80,210",-,-,-,"$558,354",-,"$308,871",-,"$26,844","$335,715","$894,069","$607,782","$199,370",-,"$199,370","$807,152",$9,"$90,904","$-1,370","$3,155","$86,917","$894,069"
2016-12-31,"$423,236","$65,824",-,-,-,"$538,732",-,"$295,952",-,"$25,481","$321,433","$860,165","$584,186","$189,086",-,"$189,086","$773,272",$9,"$89,039","$-1,216","$3,914","$86,893","$860,165"
