,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-02-28,"$1,045.1","$1,105.9",-,$259.9,"$4,211.3","$6,622.2",$393.1,$9.9,"$2,107.5",$57,"$3,043.7","$9,665.9","$5,356",$797.2,$210.3,"$1,333.5","$6,689.5",$3.6,"$1,499.3",$57.2,-,"$2,976.4","$9,665.9"
2020-11-30,$927.4,$991.8,-,$280.1,"$3,393.1","$5,592.4",$392.4,$10.1,"$2,096.1",$57.1,"$3,023","$8,615.4","$4,380",$797,$216.1,"$1,345.7","$5,725.7",$3.6,"$1,418.9",$73.1,-,"$2,889.7","$8,615.4"
2020-08-31,$917.1,$855.9,-,$252.9,"$3,314.3","$5,340.2",$396,$10.2,"$2,110.9",$54.6,"$3,036.7","$8,376.9","$4,263.1",$796.9,$199.7,"$1,335.2","$5,598.3",$3.6,"$1,370.2",$79.5,-,"$2,778.6","$8,376.9"
2020-05-31,$982.2,$790.3,-,$261.6,"$3,430.5","$5,464.6",$407.4,$10.2,"$2,121.7",$59.5,"$3,086.1","$8,550.7","$4,426.9",$796.8,$207.9,"$1,342.4","$5,769.3",$3.6,"$1,431.4",$56.5,-,"$2,781.4","$8,550.7"
2020-02-29,$913.1,$847,-,$273.6,"$4,355.7","$6,389.4",$403.8,$10.2,"$2,137.8",$34.9,"$3,077.5","$9,466.9","$5,389.7",$796.7,$182.9,"$1,317.4","$6,707.1",$3.6,"$1,433.3",$45.2,-,"$2,759.8","$9,466.9"
2019-11-30,$688,$905.6,-,$299.5,"$3,734.8","$5,627.9",$401.7,$10.1,"$2,145.5",$37.6,"$3,073.8","$8,701.7","$4,823.9",$796.6,$184.9,"$1,308.4","$6,132.3",$3.6,"$1,301.4",$11.6,-,"$2,569.4","$8,701.7"
2019-08-31,$683.1,$861.4,-,$242.3,"$3,769.1","$5,555.9",$403.4,$10.3,"$2,162.6",$30.5,"$3,082.3","$8,638.2","$4,823.5",$796.5,$177.5,"$1,295.4","$6,118.9",$3.6,"$1,265.2",$26.5,-,"$2,519.3","$8,638.2"
2019-05-31,$763.2,$854.2,-,$256.5,"$3,803.8","$5,677.7",$408.7,$10.2,"$2,181.7",$31.4,"$2,998.3","$8,676","$4,845",$796.4,$179,"$1,211.5","$6,056.5",$3.6,"$1,409.5",$0.1,-,"$2,619.5","$8,676"
2019-02-28,$800.9,$844.7,-,$240.9,"$5,405.5","$7,292",$404.7,$20,"$2,202.4",$83.9,"$3,071","$10,363","$6,549.7",$800,$186.1,"$1,215.3","$7,765",$3.6,"$1,425.8",$-19.3,-,"$2,598","$10,363"
2018-11-30,$759,$591.2,-,$267.5,"$3,672.3","$5,290",$394,$10,$938.6,$15.8,"$1,712.4","$7,002.4","$4,306.8",-,$109.5,$271.1,"$4,577.9",$3.6,"$1,302.6",$-47.4,-,"$2,424.5","$7,002.4"
