,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$218.8,$457.8,-,$81.2,$36.4,$794.2,$632.3,-,"$5,492.9",$365.7,"$6,767.601","$7,561.8","$1,430.8","$2,699.6",$64.7,"$3,432.8","$4,863.6",$0.1,"$4,762.2",$-375.7,-,"$2,698.2","$7,561.8"
2020-09-30,$221.8,$433.4,-,$82.3,$36.2,$799.7,$606.4,-,"$5,241.2",$325,"$6,419.9","$7,219.6","$1,422.9","$2,698.9",$67.1,"$3,375.4","$4,798.3",$0.1,"$4,630.4",$-540.9,-,"$2,421.3","$7,219.6"
2020-06-30,$309.4,$454.5,-,$81.6,$33.2,$878.7,$560.1,-,"$5,008.4",$309.3,"$6,129.2","$7,007.9","$1,490.3","$2,690.7",$57,"$3,341.5","$4,831.8",$0.1,"$4,488.8",$-657.2,-,"$2,176.1","$7,007.9"
2020-03-31,$204.4,$523.3,-,$66.6,$19.7,$814,$549.3,-,"$5,049.2",$297.9,"$6,114.1","$6,928.1","$1,597.9","$2,652.4",$49.1,"$3,249.7","$4,847.6",$0.1,"$4,353.4",$-658.7,-,"$2,080.5","$6,928.1"
2019-12-31,$184.6,$467.5,-,$60.9,$31.9,$744.9,$548.1,-,"$5,263.2",$270.6,"$6,310.3","$7,055.2","$1,491.8","$2,651.6",$86.9,"$3,302.6","$4,794.4",$0.1,"$4,228.4",$-486.9,-,"$2,260.8","$7,055.2"
2019-09-30,$311.8,$428.8,-,$71.9,$18.5,$831,$586.5,-,"$4,508.2",$130.6,"$5,458.101","$6,289.1",$973.6,"$2,668.4",$48.9,"$3,251.8","$4,225.4",$0.1,"$4,136.6",$-678.4,-,"$2,063.7","$6,289.1"
2019-06-30,$153.3,$468,-,$62.4,$26.6,$710.3,$566.5,-,"$4,594.6",$120.9,"$5,523.7","$6,234",$920.8,"$2,447.2",$83.7,"$3,102.5","$4,023.3",$0.1,"$4,145.3",$-592.2,-,"$2,210.7","$6,234"
2019-03-31,$179.5,$444.6,-,$59.8,$51,$734.9,$557.7,-,"$4,680.7",$116.8,"$5,606.2","$6,341.1","$1,058.4","$2,443.3",$84.2,"$3,112.2","$4,170.6",$0.1,"$4,036",$-532.3,-,"$2,170.5","$6,341.1"
2018-12-31,$139.5,$390.4,-,$63.9,$50.7,$644.5,$555.9,-,"$4,589.3",$99.5,"$5,255.8","$5,900.3","$1,324.6","$2,050.5",$104,"$2,505.1","$3,829.7",$0.1,"$3,942.6",$-591.9,-,"$2,070.6","$5,900.3"
2018-09-30,$151.6,$336.1,-,$59.4,$46.6,$593.7,$518.5,-,"$4,593.4",$130.1,"$5,257.4","$5,851.1","$1,219.2","$2,044.9",$104.2,"$2,490.7","$3,709.9",$0.1,"$3,796.4",$-509.6,-,"$2,141.2","$5,851.1"
2018-06-30,$135.8,$370.2,-,$61.1,$58,$625.1,$501.9,-,"$4,662.2",$234.7,"$5,414.5","$6,039.6","$1,466.3","$2,044.2",$105.9,"$2,499.7","$3,966",$0.1,"$3,630.4",$-474.2,-,"$2,073.6","$6,039.6"
2018-03-31,$153.6,$432.2,-,$52.6,$70.2,$708.6,$489,-,"$4,810.8",$221.9,"$5,538.3","$6,246.9","$1,558.1","$2,041.1",$106.9,"$2,504.5","$4,062.6",$0.1,"$3,476.9",$-309.3,-,"$2,184.3","$6,246.9"
2017-12-31,$142.3,$374.3,-,$38.1,$42.9,$597.6,$478.3,-,"$4,714",$214.5,"$5,422.7","$6,020.3","$1,337.6","$2,284.4",$135.1,"$2,757.3","$4,094.9",$0.1,"$3,308",$-412.3,-,"$1,925.4","$6,020.3"
2017-09-30,$145.7,$320.1,-,$42.4,$36.5,$544.7,$437.8,-,"$4,445",$183.8,"$5,083.5","$5,628.2","$1,203.1","$2,278.8",$89.6,"$2,752.5","$3,955.6",$0.1,"$3,103.4",$-443.3,-,"$1,672.6","$5,628.2"
2017-06-30,$144.3,$318.5,-,$39.2,$20.8,$522.8,$403.5,-,"$3,785.8",$170.2,"$4,375.9","$4,898.7",$737.2,"$2,276.6",$81.5,"$2,695.6","$3,432.8",$0.1,"$2,982.7",$-526.4,-,"$1,465.9","$4,898.7"
2017-03-31,$158.6,$302,-,$25,$28.2,$513.8,$377.8,-,"$3,680.5",$160.8,"$4,234.9","$4,748.7",$672.4,"$2,281",$80.3,"$2,690.7","$3,363.1",$0.1,"$2,861.7",$-616.9,-,"$1,385.6","$4,748.7"
2016-12-31,$138.5,$313.2,-,$28.9,$20.3,$500.9,$380.3,-,"$3,588.9",$145.5,"$4,130.3","$4,631.2",$621.6,"$2,280.2",$74.8,"$2,677.2","$3,298.8",$0.1,"$2,752.9",$-650.8,-,"$1,332.4","$4,631.2"
2016-09-30,$168.244,$241.175,-,$28.616,$26.266,$464.301,$355.867,-,"$3,701.267",$121.092,"$4,220.75","$4,685.051",$556.49,"$2,279.443",$54.061,"$2,653.131","$3,209.621",$0.137,"$2,643.678",$-518.934,-,"$1,475.43","$4,685.051"
2016-06-30,$199.774,$247.074,-,$30.87,$19.199,$496.917,$334.631,-,"$3,734.203",$119.778,"$4,228.146","$4,725.063",$615.166,"$2,273.032",$57.73,"$2,660.033","$3,275.199",$0.137,"$2,516.101",$-457.143,-,"$1,449.864","$4,725.063"
2016-03-31,$135.29,$305.873,-,$30.828,$114.792,$586.783,$341.989,-,"$3,895.384",$598.803,"$4,872.364","$5,459.147","$1,416.879","$2,271.879",$122.962,"$2,751.803","$4,168.682",$0.137,"$2,254.365",$-316.777,-,"$1,290.465","$5,459.147"
2015-12-31,$141.9,$299.6,-,$34.1,$129,$604.6,$350.3,-,"$3,998.1",$607.8,"$4,989.1","$5,593.7","$1,479.3","$2,270.9",$127.4,"$2,742.4","$4,221.7",$0.1,"$2,161.7",$-242,-,"$1,372","$5,593.7"
2015-09-30,$172.455,$311.209,-,$46.129,$83.2,$617.762,$391.625,-,"$4,535.051",$43.414,"$5,001.335","$5,619.097","$1,540.758","$2,292.892",$54.501,"$2,764.703","$4,305.461",$0.137,"$2,047.969",$-179.417,-,"$1,313.636","$5,619.097"
2015-06-30,$149.216,$332.561,-,$37.478,$85.962,$609.987,$386.093,-,"$4,713.207",$39.35,"$5,165.676","$5,775.663","$1,710.053","$2,293.864",$47.985,"$2,821.288","$4,531.341",$0.137,"$1,916.155",$-83.873,$-0.104,"$1,244.322","$5,775.663"
