,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$4,008","$3,623","$3,902",-,"$1,073","$12,606","$9,686","$1,122","$41,218","$6,206","$59,535","$72,141","$6,984","$21,802","$1,033","$27,039","$34,023",$7,"$-11,808",$-859,-,"$38,118","$72,141"
2020-06-30,"$3,737","$3,615","$4,307",-,$327,"$11,986","$9,909","$1,267","$42,367",-,"$54,767","$66,753","$8,010","$15,608","$1,218","$21,166","$29,176",$7,"$-11,728","$-1,465",-,"$37,577","$66,753"
2020-03-31,"$1,748","$3,869","$4,410",-,$365,"$10,392","$9,912","$1,282","$45,151",-,"$57,595","$67,987","$8,545","$13,618","$1,238","$19,325","$27,870",$7,"$-9,251","$-1,810",-,"$40,117","$67,987"
2019-12-31,"$1,540","$3,802","$4,319",-,$338,"$9,999","$10,143","$1,260","$46,744",-,"$59,350","$69,349","$8,346","$13,617","$1,191","$19,447","$27,793",$7,"$-8,400","$-1,416",-,"$41,556","$69,349"
2019-09-30,"$2,113","$3,962","$4,306",-,$307,"$10,688","$9,699","$1,733","$46,704",-,"$59,431","$70,119","$6,616","$15,610","$1,457","$21,591","$28,207",$7,"$-8,289","$-1,529",-,"$41,912","$70,119"
2019-06-30,"$1,669","$4,214","$4,390",-,$350,"$10,623","$9,806","$1,718","$47,480",-,"$60,220","$70,843","$6,457","$15,608","$1,438","$21,810","$28,267",$7,"$-8,299",$-831,-,"$42,576","$70,843"
2019-03-31,"$11,662","$18,746","$16,604",-,"$2,236","$49,248","$35,575","$7,893","$89,415",-,"$140,537","$189,785","$28,580","$34,966","$11,286","$67,107","$95,687",$24,"$29,764","$-12,364",$-105,"$94,098","$189,785"
2018-12-31,"$8,577","$3,391","$4,107",-,$305,"$126,655","$9,917","$1,820","$49,151",-,"$61,200","$187,855","$73,312","$12,624",$764,"$18,643","$91,955",$8,"$30,257","$-12,394",$-134,"$95,900","$187,855"
2018-09-30,"$7,309","$19,548","$16,441",-,"$2,107","$45,405","$35,228","$8,472","$90,870",-,"$139,048","$184,453","$27,680","$27,293","$8,540","$57,029","$84,709",$24,"$30,933","$-10,566",$-139,"$99,744","$184,453"
2018-06-30,"$9,751","$20,303","$15,630",-,"$2,213","$47,897","$35,224","$8,330","$91,506",-,"$139,470","$187,367","$28,110","$26,850","$8,946","$59,375","$87,485",$24,"$30,432","$-10,732",$-145,"$99,882","$187,367"
2018-03-31,"$10,538","$19,788","$17,457",-,"$1,950","$49,733","$36,076","$8,507","$93,459",-,"$142,708","$192,441","$26,617","$29,343","$9,219","$62,900","$89,517",$23,"$29,366","$-7,497",$-150,"$102,924","$192,441"
2017-12-31,"$14,394","$16,893","$16,992",-,"$1,614","$49,893","$36,247","$8,580","$92,801",-,"$142,271","$192,164","$26,128","$30,056","$9,206","$64,109","$90,237",$23,"$29,211","$-8,972",$-189,"$101,927","$192,164"
2017-09-30,"$14,974","$18,256","$17,255",-,"$4,316","$54,801","$36,219","$8,843","$94,118",-,"$143,726","$198,527","$27,278","$29,819","$9,358","$66,715","$93,993",$23,"$31,366","$-9,367",$-192,"$104,534","$198,527"
2017-06-30,"$6,218","$10,864","$8,163",-,$690,"$25,935","$24,116","$7,405","$21,251",-,"$56,312","$82,247","$13,429","$20,072","$7,046","$39,229","$52,658","$3,107","$31,417","$-9,074",$-198,"$29,589","$82,247"
2017-03-31,"$5,848","$9,710","$8,210",-,$872,"$24,640","$23,768","$7,467","$21,262",-,"$56,188","$80,828","$13,193","$20,471","$6,770","$39,301","$52,494","$3,107","$30,659","$-9,514",$-203,"$28,334","$80,828"
2016-12-31,"$6,607","$8,978","$7,363",-,$711,"$23,659","$23,486","$7,424","$21,298",-,"$55,852","$79,511","$12,604","$20,456","$6,924","$39,678","$52,282","$3,107","$30,338","$-9,822",$-239,"$27,229","$79,511"
2016-09-30,"$7,032","$9,108","$8,013",-,$625,"$24,778","$23,311","$7,552","$21,817",$36,"$55,846","$80,624","$12,655","$20,423","$6,331","$37,620","$50,275","$3,107","$30,884","$-7,681",$-226,"$30,349","$80,624"
2016-06-30,"$7,309","$9,273","$8,212",-,"$1,516","$26,310","$22,783","$7,314","$21,905",$39,"$55,214","$81,524","$12,881","$20,852","$6,681","$38,409","$51,290","$3,107","$30,680","$-7,845",$-232,"$30,234","$81,524"
2016-03-31,"$6,610","$8,761","$7,298",-,$665,"$23,334","$18,420","$7,708","$15,805",$48,"$45,106","$68,440","$11,682","$16,229","$4,768","$30,324","$42,006","$3,107","$28,074","$-8,262",$-264,"$26,434","$68,440"
2015-12-31,"$8,577","$7,846","$6,871",-,$647,"$23,941","$17,854","$7,697","$15,771",-,"$43,997","$67,938","$11,115","$16,215","$4,719","$30,640","$41,755","$3,107","$28,425","$-8,667",$-272,"$26,183","$67,938"
2015-09-30,"$7,623","$8,167","$7,822",-,$433,"$24,852","$18,858","$7,472","$16,004",$51,"$45,032","$69,884","$13,205","$17,462","$3,882","$31,513","$44,718","$3,107","$25,411","$-8,585",$-278,"$25,166","$69,884"
2015-06-30,"$6,224","$9,029","$8,061",-,$468,"$24,764","$18,580","$7,197","$16,329",$54,"$44,570","$69,334","$12,765","$17,833","$3,814","$32,118","$44,883","$3,107","$24,606","$-8,410",$-284,"$24,451","$69,334"
2015-03-31,"$6,288","$8,739","$8,087",-,$372,"$24,394","$18,066","$6,862","$15,801",$54,"$43,395","$67,789","$12,387","$17,867","$3,684","$32,188","$44,575","$3,107","$23,956","$-8,840",$-290,"$23,214","$67,789"
2014-12-31,"$5,654","$9,372","$8,101",-,$316,"$24,255","$18,051","$7,260","$16,400",$62,"$44,432","$68,687","$11,581","$18,741","$3,728","$33,752","$45,333","$3,107","$23,045","$-8,017",$-325,"$23,354","$68,687"
2014-09-30,"$5,768","$9,796","$9,019",-,$323,"$25,730","$17,694","$7,270","$16,664",$74,"$43,843","$69,573","$12,087","$19,001","$3,526","$30,775","$42,862","$3,107","$22,792","$-5,371",$-337,"$26,711","$69,573"
2014-06-30,"$3,843","$10,359","$8,926",-,$385,"$24,283","$17,901","$7,243","$16,938",$78,"$44,473","$68,756","$11,879","$17,036","$3,571","$29,142","$41,021","$3,107","$22,372","$-4,729",$-342,"$27,735","$68,756"
2014-03-31,"$4,385","$10,451","$9,102",-,$362,"$25,062","$17,573","$7,094","$17,021",$78,"$44,171","$69,233","$12,226","$16,936","$3,554","$29,284","$41,510","$3,092","$21,929","$-4,824",$-349,"$27,723","$69,233"
2013-12-31,"$5,940","$9,647","$8,303",-,$344,"$24,977","$17,454","$7,407","$17,112",$86,"$44,524","$69,501","$11,971","$16,820","$3,736","$29,606","$41,577","$3,054","$21,407","$-4,827",$-357,"$27,924","$69,501"
2013-09-30,"$5,272","$9,776","$8,892",-,$318,"$25,009","$17,360","$7,081","$17,150",$160,"$45,197","$70,206","$11,993","$17,487","$3,749","$33,195","$45,188","$3,042","$20,830","$-7,070",$-364,"$25,018","$70,206"
2013-06-30,"$4,883","$10,478","$8,836",-,$395,"$25,327","$17,202","$6,714","$17,175",$163,"$44,815","$70,142","$12,613","$17,475","$3,781","$33,329","$45,942","$3,031","$20,620","$-7,526",$-371,"$24,200","$70,142"
2013-03-31,"$3,514","$10,405","$9,335",-,$349,"$24,248","$17,268","$6,658","$17,272",$153,"$45,056","$69,304","$12,440","$18,753","$3,876","$34,868","$47,308","$3,024","$18,662","$-7,694",$-381,"$21,996","$69,304"
2012-12-31,"$4,318","$9,679","$8,476",-,$334,"$23,684","$17,520","$6,999","$17,450",$155,"$45,921","$69,605","$11,493","$19,919","$3,883","$36,245","$47,738","$3,008","$18,495","$-7,516",$-391,"$21,867","$69,605"
2012-09-30,"$3,885","$9,966","$8,630",-,$318,"$23,465","$17,557","$7,171","$17,782",$156,"$45,903","$69,368","$12,795","$18,216","$3,638","$31,612","$44,407","$2,998","$19,591","$-5,481",$-390,"$24,961","$69,368"
2012-06-30,"$4,130","$9,887","$8,380",-,$339,"$23,198","$17,353","$6,973","$17,794",$167,"$45,644","$68,842","$12,629","$18,304","$3,754","$31,989","$44,618","$2,996","$19,473","$-5,967",$-399,"$24,224","$68,842"
2012-03-31,"$3,610","$10,506","$8,882",-,$317,"$23,911","$17,279","$6,980","$17,956",$168,"$45,687","$69,598","$13,465","$18,224","$3,745","$32,082","$45,547","$2,988","$19,203","$-5,586",$-425,"$24,051","$69,598"
