,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$3,604","$1,013","$1,628",-,$366,"$6,611","$2,202",-,"$4,404",$106,"$6,998","$13,609","$2,170","$6,595",$530,"$7,666","$9,836",$5,"$5,659",$-730,-,"$3,773","$13,609"
2020-09-30,"$3,654","$1,012","$1,626",-,$465,"$6,757","$2,099",-,"$4,484",$94,"$6,968","$13,725","$2,400","$6,595",$546,"$7,718","$10,118",$5,"$5,526",$-735,-,"$3,607","$13,725"
2020-06-30,"$3,353",$984,"$1,584",-,$364,"$6,285","$2,011",-,"$4,412",$92,"$6,784","$13,069","$1,811","$7,194",$527,"$8,271","$10,082",$5,"$5,048",$-856,-,"$2,987","$13,069"
2020-03-31,"$1,951",$965,"$1,481",-,$375,"$4,772","$1,977",-,"$4,404",$105,"$6,756","$11,528","$1,721","$5,963",$511,"$7,054","$8,775",$5,"$4,764",$-781,-,"$2,753","$11,528"
2019-12-31,"$1,934","$1,086","$1,410",-,$318,"$4,748","$1,940",-,"$4,482",$98,"$6,797","$11,545","$1,806","$5,947",$486,"$7,031","$8,837",$5,"$4,427",$-726,-,"$2,708","$11,545"
2019-09-30,"$1,827","$1,030","$1,439",-,$322,"$4,618","$1,813",-,"$4,485",$91,"$6,654","$11,272","$1,052","$6,447",$453,"$7,542","$8,594",$5,"$4,217",$-699,-,"$2,678","$11,272"
2019-06-30,"$1,780",$994,"$1,404",-,$306,"$4,484","$1,739",-,"$4,421",$87,"$6,502","$10,986","$1,075","$6,446",$439,"$7,500","$8,575",$5,"$3,788",$-669,-,"$2,411","$10,986"
2019-03-31,"$1,793",$970,"$1,361",-,$255,"$4,379","$1,683",-,"$4,511",$87,"$6,504","$10,883","$1,082","$6,444",$442,"$7,484","$8,566",$5,"$3,495",$-598,-,"$2,317","$10,883"
2018-12-31,"$1,701","$1,036","$1,391",-,$271,"$4,399","$1,658",-,"$4,565",$94,"$6,378","$10,777","$1,223","$6,443",$452,"$7,369","$8,592",$5,"$3,270",$-629,-,"$2,185","$10,777"
2018-09-30,"$1,391",$929,"$1,441",-,$315,"$4,076","$1,556",-,"$4,657",$97,"$6,383","$10,459","$1,003","$6,441",$451,"$7,338","$8,341",$5,"$3,067",$-619,-,"$2,118","$10,459"
2018-06-30,"$1,558",$973,"$1,420",-,$288,"$4,239","$1,470",-,"$2,739",$75,"$4,364","$8,603",$967,"$4,955",$470,"$5,654","$6,621",$5,"$2,722",$-543,-,"$1,982","$8,603"
2018-03-31,"$1,654",$943,"$1,441",-,$229,"$4,267","$1,453",-,"$2,812",$78,"$4,423","$8,690","$1,000","$4,954",$515,"$5,715","$6,715",$5,"$2,399",$-429,-,"$1,975","$8,690"
2017-12-31,"$1,564",$998,"$1,427",-,$228,"$4,217","$1,435",-,"$2,779",$75,"$4,369","$8,586","$1,094","$4,953",$373,"$5,706","$6,800",$5,"$2,109",$-505,-,"$1,786","$8,586"
2017-09-30,"$1,981","$1,009","$1,490",-,$357,"$4,894","$1,388",-,"$2,848",$64,"$4,394","$9,288","$1,746","$4,952",$302,"$5,523","$7,269",$5,"$2,140",$-455,-,"$2,019","$9,288"
2017-06-30,$705,$975,"$1,498",-,$353,"$3,584","$1,355",-,"$2,705",$65,"$4,218","$7,802","$1,784","$3,719",$292,"$4,272","$6,056",$5,"$1,843",$-542,-,"$1,746","$7,802"
2017-03-31,$629,$954,"$1,535",-,$265,"$3,383","$1,368",-,"$2,729",$72,"$4,266","$7,649","$1,730","$3,718",$294,"$4,284","$6,014",$5,"$1,651",$-552,-,"$1,635","$7,649"
