,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-01-31,"$30,588","$4,307","$1,436",-,"$2,553","$43,911","$2,386",-,"$36,195","$3,900","$51,690","$95,601","$27,268","$9,554","$10,364","$29,212","$56,480","$41,690","$-2,351",$-218,-,"$39,121","$95,601"
2020-10-31,"$30,012","$3,980","$1,303",-,"$2,589","$42,989","$2,412",-,"$36,116","$3,832","$52,014","$95,003","$26,991","$9,564","$11,089","$29,855","$56,846","$41,360","$-2,756",$-447,-,"$38,157","$95,003"
2020-07-31,"$29,419","$5,472","$1,282",-,"$2,349","$43,573","$2,453",-,"$35,382","$3,741","$51,280","$94,853","$25,331","$11,578","$10,984","$31,602","$56,933","$41,202","$-2,763",$-519,-,"$37,920","$94,853"
2020-04-30,"$28,574","$4,569","$1,212",-,"$2,249","$41,307","$2,535",-,"$35,197","$3,676","$50,087","$91,394","$25,937","$11,578","$10,233","$29,749","$55,686","$40,691","$-3,874","$-1,109",-,"$35,708","$91,394"
2020-01-31,"$27,062","$4,330","$1,353",-,"$2,481","$40,053","$2,621",-,"$35,518","$3,581","$50,373","$90,426","$22,088","$14,494","$10,263","$32,805","$54,893","$40,617","$-4,384",$-700,-,"$35,533","$90,426"
2019-10-31,"$28,035","$4,878","$1,344",-,"$2,433","$41,716","$2,669",-,"$35,685","$3,628","$50,776","$92,492","$24,597","$14,497","$11,019","$33,472","$58,069","$40,321","$-5,083",$-815,-,"$34,423","$92,492"
2019-07-31,"$33,413","$5,491","$1,383",-,"$2,373","$47,755","$2,789",-,"$35,730","$2,496","$50,038","$97,793","$31,712","$14,475","$10,236","$32,510","$64,222","$40,266","$-5,903",$-792,-,"$33,571","$97,793"
2019-04-30,"$34,643","$3,795","$1,513",-,"$2,331","$47,311","$2,834",-,"$35,942","$2,315","$49,976","$97,287","$27,913","$15,921","$9,310","$32,570","$60,483","$40,577","$-2,877",$-896,-,"$36,804","$97,287"
2019-01-31,"$40,383","$3,745","$1,701",-,"$2,231","$53,117","$2,931",-,"$35,563","$2,205","$49,345","$102,462","$29,479","$15,893","$9,016","$32,194","$61,673","$41,361",$538,"$-1,110",-,"$40,789","$102,462"
2018-10-31,"$42,593","$4,536","$1,572",-,"$2,134","$55,686","$2,956",-,"$36,102","$2,081","$49,743","$105,429","$26,414","$18,323","$9,667","$35,167","$61,581","$41,897","$3,169","$-1,218",-,"$43,848","$105,429"
2018-07-31,"$46,548","$5,554","$1,846",-,"$2,940","$61,837","$3,006",-,"$34,258","$1,582","$46,947","$108,784","$27,035","$20,331","$10,019","$38,545","$65,580","$42,820","$1,233",$-849,-,"$43,204","$108,784"
2018-04-30,"$54,431","$4,274","$1,900",-,"$1,668","$67,141","$3,082",-,"$34,335","$1,491","$46,867","$114,008","$28,642","$20,336","$10,717","$38,705","$67,347","$43,556","$3,709",$-604,-,"$46,661","$114,008"
