,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,610",$357,"$1,488",$217,-,"$3,672","$2,592",-,"$4,673",$234,"$7,771","$11,443","$1,660","$4,699",$324,"$6,206","$7,866",$433,$364,"$-1,943",-,"$3,577","$11,443"
2020-09-30,"$1,365",$430,"$1,592",$213,-,"$3,600","$2,552",-,"$4,656",$269,"$7,739","$11,339","$1,577","$4,697",$371,"$6,261","$7,838",$434,$258,"$-1,929",-,"$3,501","$11,339"
2020-06-30,"$1,281",$527,"$1,673",$221,-,"$3,702","$2,558",-,"$4,640",$269,"$7,661","$11,363","$1,658","$4,695",$365,"$6,256","$7,914",$436,$223,"$-1,968",-,"$3,449","$11,363"
2020-03-31,"$2,591","$1,534","$2,512",$311,-,"$6,948","$5,358",-,"$5,104",$502,"$11,517","$18,465","$4,107","$5,777",$695,"$9,561","$13,668",$436,$335,"$-3,369",-,"$4,797","$18,465"
2019-12-31,"$1,577",$932,"$1,607",$285,-,"$5,843","$2,629",-,"$4,666",$316,"$11,719","$17,562","$4,125","$4,906",$438,"$8,832","$12,957",$433,$113,"$-3,329",-,"$4,605","$17,562"
2019-09-30,"$1,321","$1,773","$2,555",$259,-,"$5,908","$5,377",-,"$5,128",$605,"$11,576","$17,484","$4,460","$4,905",$779,"$8,314","$12,774",$434,$-179,"$-2,928",-,"$4,710","$17,484"
2019-06-30,"$1,357","$1,795","$2,606",$260,-,"$6,018","$5,517",-,"$5,186",$624,"$11,895","$17,913","$3,621","$5,901",$805,"$9,426","$13,047",$440,$-256,"$-2,869",-,"$4,866","$17,913"
2019-03-31,"$1,319","$1,816","$2,612",$306,-,"$6,053","$5,727",-,"$5,421",$680,"$12,308","$18,361","$3,659","$5,899",$817,"$9,524","$13,183",$453,$-134,"$-2,852",-,"$5,178","$18,361"
2018-12-31,"$2,277","$1,498","$2,492",$314,-,"$6,581","$5,704",-,"$5,419",$416,"$12,112","$18,693","$3,520","$5,896",$739,"$9,588","$13,108",$483,$-358,"$-2,926",-,"$5,585","$18,693"
2018-09-30,"$1,535","$1,658","$2,622",$317,-,"$6,132","$5,645",-,"$5,471",$474,"$12,195","$18,327","$3,014","$6,315",$730,"$9,938","$12,952",$483,$-943,"$-2,544",-,"$5,375","$18,327"
2018-06-30,"$1,455","$1,637","$2,659",$324,-,"$6,075","$5,582",-,"$5,481",$455,"$12,144","$18,219","$2,977","$6,312",$713,"$10,024","$13,001",$483,"$-1,073","$-2,556",-,"$5,218","$18,219"
2018-03-31,"$1,205","$1,663","$2,648",$379,-,"$5,895","$5,628",-,"$5,563",$458,"$12,324","$18,219","$2,802","$6,309",$744,"$10,135","$12,937",$483,"$-1,164","$-2,386",-,"$5,282","$18,219"
2017-12-31,"$2,150","$1,374","$2,480",$374,-,"$6,378","$5,594",-,"$5,522",$481,"$12,340","$18,718","$2,824","$6,806",$759,"$10,970","$13,794",$481,"$-1,248","$-2,644",-,"$4,924","$18,718"
2017-09-30,"$1,815","$1,523","$2,453",$357,-,"$6,148","$5,526",-,"$5,246","$1,293","$13,089","$19,237","$2,677","$6,802",$876,"$10,599","$13,276",$442,$-519,"$-2,327",-,"$5,961","$19,237"
2017-06-30,"$1,785","$1,527","$2,416",$305,-,"$6,033","$5,507",-,"$5,215","$1,271","$13,073","$19,106","$2,658","$6,796",$875,"$10,695","$13,353",$441,$-567,"$-2,454",-,"$5,753","$19,106"
2017-03-31,"$2,553","$1,510","$2,328",$319,-,"$6,710","$5,473",$446,"$5,170","$1,274","$13,447","$20,157","$2,587","$8,046",$869,"$12,075","$14,662",$441,$-768,"$-2,498",-,"$5,495","$20,157"
2016-12-31,"$1,863","$1,451","$2,253",$325,-,"$5,892","$5,499","$1,020","$6,136",$257,"$14,146","$20,038","$2,749","$8,044",$870,"$12,148","$14,897",$438,"$-1,027","$-2,568",-,"$5,141","$20,038"
2016-09-30,"$3,200","$2,133","$3,455",$580,-,"$9,368","$15,122","$1,465","$5,384","$3,035","$28,080","$37,448","$5,500","$9,501","$2,625","$18,003","$23,503",$438,"$8,940","$-5,858",-,"$13,945","$37,448"
2016-06-30,"$1,929","$2,089","$3,438",$637,-,"$8,093","$15,017","$1,466","$5,396","$3,415","$28,046","$36,139","$5,488","$8,278","$2,652","$16,122","$21,610","$1,391","$8,871","$-5,215",-,"$14,529","$36,139"
2016-03-31,"$1,384","$2,027","$3,549",$705,-,"$7,665","$15,016","$1,684","$5,402","$3,635","$28,475","$36,140","$5,555","$8,257","$2,639","$16,224","$21,779","$1,391","$8,753","$-5,175",-,"$14,361","$36,140"
2015-12-31,"$1,362","$1,354","$2,284",$397,-,"$7,953","$5,425",-,"$5,249","$1,944","$28,524","$36,477","$5,211","$8,786",$828,"$17,135","$22,346","$1,391","$8,834","$-5,431",-,"$14,131","$36,477"
2015-09-30,"$1,739","$2,194","$3,559","$1,100",-,"$8,592","$14,752","$1,647","$5,443","$3,888","$27,995","$36,587","$5,147","$9,091","$2,580","$16,749","$21,896","$1,391","$9,553","$-5,532",-,"$14,691","$36,587"
