,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$884,"$3,070",-,-,-,"$3,954",$599,$308,"$9,306","$16,312","$27,249","$32,114","$2,464","$7,281","$17,627","$25,170","$28,531",$2,"$1,042","$-3,861",-,"$3,583","$32,114"
2020-09-30,$821,"$2,906",-,-,-,"$3,727",$609,$448,"$9,127","$15,879","$26,718","$31,359","$2,080","$7,251","$17,275","$24,749","$27,739",$2,"$1,423","$-4,099",-,"$3,620","$31,359"
2020-06-30,$757,"$3,314",-,-,-,"$4,071",$615,$654,"$9,055","$16,005","$26,983","$31,995","$2,270","$7,229","$17,654","$25,083","$28,300",$2,"$1,751","$-4,296",-,"$3,695","$31,995"
2020-03-31,$690,"$3,554",-,-,-,"$4,244",$666,$170,"$9,039","$14,628","$25,141","$30,282","$3,433","$6,227","$16,263","$22,679","$27,022",$2,"$1,455","$-4,409",-,"$3,260","$30,282"
2019-12-31,$790,"$3,112",-,-,-,"$3,902",$621,$138,"$8,948","$14,222","$24,574","$29,405","$2,651","$6,627","$15,535","$22,361","$25,956",$2,"$1,254","$-4,033",-,"$3,449","$29,405"
2019-09-30,$602,"$2,866",-,-,-,"$3,468",$606,$177,"$8,945","$13,447","$23,786","$28,167","$2,647","$6,120","$14,708","$21,037","$24,606",$2,"$1,436","$-4,030",-,"$3,561","$28,167"
2019-06-30,$581,"$3,227",-,-,-,"$3,808",$599,$235,"$9,171","$14,436","$25,040","$29,807","$2,213","$6,740","$15,768","$22,719","$25,894",$2,"$1,669","$-3,837",-,"$3,913","$29,807"
2019-03-31,$600,"$3,242",-,-,-,"$3,842",$606,$134,"$9,296","$13,676","$24,300","$29,135","$1,905","$5,990","$15,195","$21,390","$24,273",$2,"$2,555","$-3,740",-,"$4,862","$29,135"
2018-12-31,$656,"$2,760",-,-,-,"$3,416",$588,$172,"$9,320","$12,365","$23,006","$26,422","$2,194","$5,993","$13,835","$20,009","$22,203",$2,"$2,093","$-3,909",-,"$4,219","$26,422"
2018-09-30,$484,"$2,656",-,-,-,"$3,140",$594,$167,"$9,542","$11,683","$22,462","$25,602","$2,341","$5,665","$12,995","$18,933","$21,274",$2,"$2,042","$-3,632",-,"$4,328","$25,602"
