,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$2,467","$3,441","$4,344","$1,382",-,"$11,634","$14,386","$4,729","$2,704",$458,"$23,769","$35,403","$5,502","$15,286","$2,957","$21,913","$27,415",$19,"$4,440","$-1,943",-,"$7,988","$35,403"
2020-09-30,"$2,845","$2,974","$4,005",$935,-,"$10,759","$14,133","$2,620","$2,632",$419,"$21,190","$31,949","$4,782","$13,759","$3,038","$19,844","$24,626",$19,"$3,940","$-2,088",-,"$7,323","$31,949"
2020-06-30,"$3,229","$2,588","$3,768",$892,-,"$10,477","$14,526","$2,105","$2,586",$422,"$21,064","$31,541","$4,435","$13,674","$2,968","$19,729","$24,164",$19,"$4,188","$-2,259",-,"$7,377","$31,541"
2020-03-31,"$1,832","$3,043","$3,973",$844,-,"$9,692","$14,387","$2,058","$2,608",$902,"$21,408","$31,100","$5,521","$12,159","$2,808","$18,236","$23,757",$19,"$4,227","$-2,313",-,"$7,343","$31,100"
2019-12-31,"$1,084","$3,102","$4,588",$736,-,"$9,510","$14,130","$2,106","$2,760",$461,"$20,925","$30,435","$5,198","$11,614","$2,213","$17,174","$22,372",$19,"$4,435","$-1,784",-,"$8,063","$30,435"
2019-09-30,$565,"$3,469","$4,446","$1,150",-,"$9,630","$13,669","$2,119","$2,689",$497,"$20,484","$30,114","$7,388","$9,628","$1,801","$14,820","$22,208",$22,"$8,430","$-1,683",-,"$7,906","$30,114"
2019-06-30,"$1,360","$3,758","$4,685","$1,285",-,"$11,088","$13,285","$2,112","$2,740",$386,"$20,083","$31,171","$7,538","$7,586","$1,876","$12,890","$20,428",$22,"$7,818","$-1,462",-,"$10,743","$31,171"
2019-03-31,$781,"$3,680","$4,496","$1,329",-,"$10,286","$12,797","$2,137","$2,748",$387,"$19,603","$29,889","$7,012","$7,522","$1,830","$12,717","$19,729",$22,"$7,206","$-1,418",-,"$10,160","$29,889"
2018-12-31,"$1,293","$3,503","$4,515","$1,255",-,"$10,566","$12,477","$2,103","$2,779",$353,"$17,712","$28,278","$5,513","$8,497","$1,897","$12,485","$17,998",$22,"$6,763","$-1,363",-,"$10,280","$28,278"
2018-09-30,"$1,476","$4,087","$4,596","$1,224",-,"$11,383","$12,022","$2,148","$2,801",$342,"$17,313","$28,696","$6,242","$7,471","$2,017","$11,385","$17,627",$22,"$6,453","$-1,309",-,"$11,069","$28,696"
