,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$5,545","$1,972","$2,116",$658,-,"$10,291","$2,142",-,"$3,825","$1,012","$9,304","$19,595","$5,420","$4,913","$1,492","$8,719","$14,139",$6,"$11,159",$-383,-,"$5,456","$19,595"
2020-09-30,"$4,267","$1,812","$2,204",$512,-,"$8,795","$2,077",-,"$3,779",$930,"$9,108","$17,903","$4,744","$4,913","$1,456","$8,678","$13,422",$6,"$10,480",$-594,-,"$4,481","$17,903"
2020-06-30,"$5,022","$1,194","$2,062",$614,-,"$8,892","$2,055",-,"$3,739",$813,"$8,889","$17,781","$5,179","$4,914","$1,448","$8,640","$13,819",$6,"$10,134",$-665,-,"$3,962","$17,781"
2020-03-31,"$4,876","$1,846","$2,087",$424,-,"$9,233","$2,092",-,"$3,823",$769,"$9,130","$18,363","$5,681","$4,674","$1,362","$8,324","$14,005",$6,"$10,595",$-712,-,"$4,358","$18,363"
2019-12-31,"$3,596","$2,225","$2,058",$469,-,"$8,348","$2,086",-,"$4,262",$724,"$9,589","$17,937","$4,953","$4,662","$1,403","$8,383","$13,336",$6,"$10,775",$-569,-,"$4,601","$17,937"
2019-09-30,"$2,259","$2,294","$2,055",$414,-,"$7,022","$2,018",-,"$3,059",$816,"$8,409","$15,431","$4,590","$2,895","$1,053","$6,283","$10,873",$6,"$10,393",$-627,-,"$4,558","$15,431"
2019-06-30,"$2,987","$1,831","$2,006",$388,-,"$7,212","$2,068",-,"$3,071",$805,"$5,944","$13,156","$4,605","$2,896","$1,244","$4,140","$8,745",$6,"$9,984",$-563,-,"$4,411","$13,156"
2019-03-31,"$2,902","$2,036","$1,814",$408,-,"$7,160","$1,891",$173,"$3,080",$627,"$5,771","$12,931","$4,231","$2,883","$1,200","$4,083","$8,314",$6,"$9,984",$-498,-,"$4,617","$12,931"
2018-12-31,"$2,401","$2,000","$1,651",$388,-,"$6,440","$1,859",$600,"$3,144",$633,"$6,236","$12,676","$3,776","$3,373","$1,194","$4,567","$8,343",$6,"$9,586",$-430,-,"$4,333","$12,676"
2018-09-30,"$1,993","$2,214","$1,681",$361,-,"$6,249","$1,838",$661,"$3,193",$602,"$6,294","$12,543","$3,563","$3,361","$1,189","$4,550","$8,113",$6,"$9,170",$-409,-,"$4,430","$12,543"
2018-06-30,"$2,715","$1,487","$1,618",$348,-,"$6,168","$1,823",$843,"$3,202",$531,"$6,399","$12,567","$3,310","$3,361","$1,186","$4,547","$7,857",$6,"$9,040",$-434,-,"$4,710","$12,567"
2018-03-31,"$2,524","$1,761","$1,533",$351,-,"$6,169","$1,726","$1,027","$3,224",$626,"$6,603","$12,772","$3,388","$3,363","$1,284","$4,647","$8,035",$6,"$8,996",$-386,-,"$4,737","$12,772"
2017-12-31,"$2,499","$1,699","$1,445",$332,-,"$5,975","$1,728","$1,112","$3,228",$561,"$6,629","$12,604","$3,403","$3,374","$1,238","$4,612","$8,015",$6,"$8,733",$-407,-,"$4,589","$12,604"
