,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$7,280","$3,761","$9,591",-,$860,"$21,492","$6,365","$4,798","$7,983","$2,767","$23,323","$44,815","$19,615","$28,168","$6,979","$35,831","$55,446",-,"$31,638","$-11,181",-,"$-10,631","$44,815"
2020-09-30,"$4,821","$3,712","$8,160",-,$760,"$17,453","$6,134","$4,579","$7,573","$2,165","$21,676","$39,129","$15,525","$27,346","$5,842","$33,849","$49,374",-,"$31,537","$-10,567",-,"$-10,245","$39,129"
2020-06-30,"$4,200","$3,944","$8,968",-,$664,"$17,776","$6,184","$4,516","$7,601","$1,926","$21,386","$39,162","$15,792","$27,043","$5,672","$33,490","$49,282",-,"$31,103","$-10,009",-,"$-10,120","$39,162"
2020-03-31,"$3,746","$3,334","$9,045",-,$736,"$16,861","$6,107","$4,390","$7,134","$1,889","$20,633","$37,494","$16,584","$24,999","$6,136","$31,973","$48,557",-,"$30,984","$-10,774",-,"$-11,063","$37,494"
2019-12-31,"$6,861","$3,717","$9,235",-,$701,"$20,514","$6,631","$4,635","$7,971","$1,971","$22,361","$42,875","$18,833","$26,656","$6,077","$33,641","$52,474",-,"$30,987","$-9,363",-,"$-9,599","$42,875"
2019-09-30,"$6,507","$3,729","$8,529",-,$810,"$19,575","$6,636","$4,499","$7,808","$1,934","$21,845","$41,420","$18,045","$26,426","$5,199","$32,530","$50,575",-,"$31,197","$-8,966",-,"$-9,155","$41,420"
2019-06-30,"$4,008","$4,074","$8,255",-,$826,"$17,163","$6,917","$4,665","$7,958","$2,178","$22,760","$39,923","$18,046","$24,858","$5,642","$31,286","$49,332",-,"$31,128","$-9,051",-,"$-9,409","$39,923"
2019-03-31,"$3,081","$3,535","$8,318",-,$807,"$15,741","$6,894","$4,578","$7,904","$1,974","$22,301","$38,042","$18,486","$23,131","$5,689","$29,741","$48,227",-,"$30,588","$-9,237",-,"$-10,185","$38,042"
2018-12-31,"$6,593","$3,564","$8,804",-,$481,"$19,442","$7,201","$1,269","$9,467","$1,445","$20,359","$39,801","$17,191","$26,975","$5,476","$33,349","$50,540",-,"$31,014","$-10,111",-,"$-10,739","$39,801"
2018-09-30,"$5,880","$3,522","$8,440",-,$696,"$18,538","$7,138","$1,361","$9,588","$1,765","$20,842","$39,380","$15,599","$28,179","$4,735","$33,723","$49,322",-,"$30,877","$-9,199",-,"$-9,942","$39,380"
2018-06-30,"$6,587","$3,772","$8,925",-,$744,"$20,028","$7,113","$1,352","$9,648","$1,671","$20,693","$40,721","$17,441","$28,048","$4,607","$33,448","$50,889",-,"$30,406","$-8,908",-,"$-10,168","$40,721"
2018-03-31,"$7,200","$3,894","$8,592",-,$907,"$20,593","$7,459","$1,395","$10,122","$2,351","$22,477","$43,070","$17,688","$29,578","$5,464","$35,864","$53,552",-,"$29,985","$-8,883",-,"$-10,482","$43,070"
2017-12-31,"$8,447","$3,738","$8,806",-,$603,"$21,594","$7,271","$1,074","$10,098","$1,924","$21,374","$42,968","$15,962","$31,334","$5,103","$37,236","$53,198",-,"$29,859","$-8,535",-,"$-10,230","$42,968"
2017-09-30,"$7,667","$3,985","$8,283",-,$924,"$20,859","$6,857","$1,080","$10,182","$1,835","$21,092","$41,951","$18,514","$28,065","$3,968","$33,070","$51,584",-,"$30,831","$-8,797",-,"$-9,633","$41,951"
2017-06-30,"$6,197","$3,648","$7,730",-,$857,"$18,432","$6,629","$1,072","$10,141","$1,586","$20,228","$38,660","$17,243","$26,595","$3,737","$31,694","$48,937",-,"$30,528","$-9,070",-,"$-10,277","$38,660"
2017-03-31,"$5,076","$3,090","$8,007",-,$711,"$16,884","$6,264","$1,079","$10,002","$1,564","$19,743","$36,627","$13,355","$28,588","$3,502","$33,829","$47,184",-,"$30,367","$-9,265",-,"$-10,557","$36,627"
2016-12-31,"$4,239","$3,499","$9,017",-,$853,"$17,608","$6,064","$1,011","$9,794","$1,515","$19,243","$36,851","$16,467","$25,851","$3,536","$31,284","$47,751",-,"$30,397","$-9,559",-,"$-10,900","$36,851"
2016-09-30,"$4,884","$3,100","$7,486",-,$654,"$16,574","$6,133",$986,"$10,224","$1,660","$19,003","$35,577","$14,258","$26,960","$3,300","$31,636","$45,894",-,"$30,305","$-8,889",-,"$-10,317","$35,577"
2016-06-30,"$3,814","$3,085","$7,989",-,$689,"$16,046","$5,931",$948,"$10,225","$1,652","$18,756","$34,802","$12,672","$28,098","$3,368","$32,929","$45,601",-,"$29,985","$-8,955",-,"$-10,799","$34,802"
2016-03-31,"$2,944","$2,989","$8,699",-,$811,"$15,928","$5,865",$942,"$10,347","$1,539","$18,693","$34,621","$14,091","$26,683","$3,363","$31,424","$45,515",-,"$29,785","$-8,914",-,"$-10,894","$34,621"
2015-12-31,"$3,417","$2,778","$8,473",-,$648,"$15,804","$5,721",$890,"$10,038","$1,143","$18,152","$33,956","$15,386","$25,250","$3,253","$30,046","$45,432",-,"$29,842","$-9,402",-,"$-11,476","$33,956"
2015-09-30,"$2,393","$3,322","$7,207",-,$804,"$14,112","$5,600",$919,"$10,025","$1,355","$17,899","$32,011","$14,102","$25,800","$2,721","$30,135","$44,237",-,"$30,178","$-8,927",-,"$-12,226","$32,011"
2015-06-30,"$1,838","$3,619","$7,207",-,$680,"$13,772","$5,815","$1,020","$10,721","$1,385","$18,941","$32,713","$15,386","$24,566","$2,760","$29,125","$44,511",-,"$29,822","$-8,107",-,"$-11,798","$32,713"
2015-03-31,"$1,524","$3,741","$7,552",-,"$1,001","$14,275","$5,697","$1,064","$10,775","$1,444","$18,980","$33,255","$14,980","$25,572","$2,974","$30,521","$45,501",-,"$29,489","$-8,090",-,"$-12,246","$33,255"
2014-12-31,"$1,682","$4,004","$8,592",-,$673,"$15,484","$6,071","$1,083","$11,373","$1,176","$19,703","$35,187","$15,112","$26,929","$2,800","$31,278","$46,390",-,"$29,249","$-6,826",-,"$-11,203","$35,187"
2014-09-30,"$2,043","$3,785","$7,979",-,$573,"$14,761","$6,273","$1,371","$11,841","$1,155","$20,640","$35,401","$15,117","$25,395","$1,857","$28,961","$44,078",-,"$29,192","$-5,022",-,"$-8,677","$35,401"
2014-06-30,"$1,541","$4,081","$8,271",-,$403,"$14,710","$6,648","$1,508","$12,294","$1,165","$21,615","$36,325","$13,580","$27,161","$1,911","$30,592","$44,172",-,"$28,601","$-4,314",-,"$-7,847","$36,325"
2014-03-31,"$1,823","$3,408","$8,724",-,$447,"$14,825","$6,670","$1,460","$12,243",$939,"$21,312","$36,137","$13,971","$25,989","$1,843","$29,323","$43,294",-,"$28,228","$-4,213",-,"$-7,157","$36,137"
