,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,517.361",$527.34,$895.974,$282.3,-,"$3,222.975",$658.678,-,$515.509,$72.876,"$1,807.653","$5,030.628","$1,413.276","$1,003.556",$98.389,"$1,941.359","$3,354.635",$0.15,$673.855,$-59.185,-,"$1,675.993","$5,030.628"
2020-09-30,$865.609,$806.916,"$1,056.845",$243.971,-,"$2,973.341",$680.871,-,$530.905,$72.293,"$1,890.21","$4,863.551","$1,448.399",$997.347,$74.668,"$1,944.806","$3,393.205",$0.15,$490.071,$-70.858,-,"$1,470.346","$4,863.551"
2020-06-30,"$1,079.409",$568.43,"$1,198.509",$242.661,-,"$3,089.009",$702.885,-,$525.616,$75.232,"$1,914.332","$5,003.341","$1,618.614",$987.949,$80.899,"$1,961.313","$3,579.927",$0.15,$450.75,$-71.541,-,"$1,423.414","$5,003.341"
2020-03-31,$959.318,$668.409,$940.236,$300.044,-,"$2,868.007",$726.568,-,$526.162,$93.844,"$1,969.568","$4,837.575","$1,691.502",$593.281,$88.858,"$1,595.893","$3,287.395",$0.15,$634.452,$-70.253,-,"$1,550.18","$4,837.575"
2019-12-31,$788.072,$708.714,$892.258,$313.165,-,"$2,702.209",$792.148,-,$586.523,$88.341,"$2,141.322","$4,843.531","$1,422.009",$592.687,$98.113,"$1,271.435","$2,693.444",$0.149,"$1,226.986",$-50.765,-,"$2,150.087","$4,843.531"
2019-09-30,$416.603,$843.495,$906.544,$292.447,-,"$2,459.089",$778.894,-,$579.609,$129.481,"$2,174.676","$4,633.765","$1,199.661",$591.995,$99.953,"$1,280.438","$2,480.099",$0.149,"$1,242.437",$-49.371,-,"$2,153.666","$4,633.765"
2019-06-30,$455.726,$735.181,$965.711,$287.829,-,"$2,444.447",$795.499,-,$588.289,$116.252,"$2,235.461","$4,679.908","$1,332.641",$591.396,$105.932,"$1,298.993","$2,631.634",$0.149,"$1,141.129",$-39.492,-,"$2,048.274","$4,679.908"
2019-03-31,$288.726,$743.677,$875.252,$299.053,-,"$2,206.708",$810.47,-,$588.844,$124.361,"$2,229.364","$4,436.072","$1,094.012",$590.431,$107.209,"$1,292.253","$2,386.265",$0.149,"$1,158.482",$-40.176,-,"$2,049.807","$4,436.072"
2018-12-31,$557.403,$652.546,"$1,019.496",$364.183,-,"$2,593.628",$826.868,-,$588.287,$123.819,"$1,651.394","$4,245.022","$1,315.977",$703.834,$208.34,$912.174,"$2,228.151",$0.148,"$1,139.082",$-38.987,-,"$2,016.871","$4,245.022"
2018-09-30,$168.682,$867.074,"$1,173.115",$378.159,-,"$2,587.03",$821.078,-,$595,$137.625,"$1,640.139","$4,227.169","$1,299.739",$703.455,$218.054,$921.509,"$2,221.248",$0.148,"$1,134.684",$-44.36,-,"$2,005.921","$4,227.169"
2018-06-30,$196.879,$724.945,"$1,299.332",$340.359,-,"$2,561.515",$835.427,-,$597.04,$135.424,"$1,679.637","$4,241.152","$1,338.399",$752.37,$226.471,$978.841,"$2,317.24",$0.148,"$1,060.402",$-38.489,-,"$1,923.912","$4,241.152"
2018-03-31,$283.644,$805.413,"$1,148.493",$354.455,-,"$2,592.005",$870.12,-,$611.132,$98.455,"$1,672.314","$4,264.319","$1,317.057",$758.705,$170.825,$929.53,"$2,246.587",$0.148,"$1,155.946",$-21.083,-,"$2,017.732","$4,264.319"
2017-12-31,$312.483,$609.67,"$1,158.548",$256.978,-,"$2,337.679",$885.774,-,$602.669,$97.444,"$1,668.688","$4,006.367","$1,060.375",$765.046,$162.304,$927.35,"$1,987.725",$0.146,"$1,184.441",$-38.211,-,"$2,018.642","$4,006.367"
2017-09-30,$258.002,$733.292,"$1,180.653",$284.895,-,"$2,456.842",$868.25,-,$607.964,$100.162,"$1,673.523","$4,130.365","$1,100.426",$771.382,$157.861,$929.243,"$2,029.669",$0.146,"$1,272.556",$-36.926,-,"$2,100.696","$4,130.365"
2017-06-30,$165.685,$602.795,"$1,168.786",$229.204,-,"$2,166.47",$875.005,-,$640.312,$87.099,"$1,727.774","$3,894.244",$936.539,$777.717,$156.217,$933.934,"$1,870.473",$0.147,"$1,218.426",$-47.032,-,"$2,023.771","$3,894.244"
2017-03-31,$172.128,$629.235,$901.613,$203.052,-,"$1,906.028",$830.539,-,$633.367,$86.118,"$1,671.132","$3,577.16",$627.539,$784.052,$145.536,$929.588,"$1,557.127",$0.147,"$1,232.416",$-48.211,-,"$2,020.033","$3,577.16"
2016-12-31,$250.47,$622.685,$917.491,$174.507,-,"$1,965.153",$804.211,-,$627.901,$110.204,"$1,679.178","$3,644.331",$685.816,$790.388,$137.227,$927.615,"$1,613.431",$0.145,"$1,259.414",$-52.143,-,"$2,030.9","$3,644.331"
2016-09-30,$179.954,$713.731,$970.621,$162.255,-,"$2,026.561",$751.286,-,$645.151,$106.747,"$1,658.776","$3,685.337",$857.25,$796.768,$108.165,$904.933,"$1,762.183",$0.145,"$1,156.65",$-50.031,-,"$1,923.154","$3,685.337"
2016-06-30,$121.216,$460.955,"$1,086.749",$180.265,-,"$1,849.185",$712.873,-,$650.99,$95.823,"$1,577.739","$3,426.924",$709.354,$838.116,$108.106,$946.222,"$1,655.576",$0.146,"$1,029.371",$-45.26,-,"$1,771.348","$3,426.924"
2016-03-31,$157.001,$566.286,$834.287,$211.209,-,"$1,768.783",$601.91,-,$662.112,$93.089,"$1,449.341","$3,218.124",$605.9,$767.525,$103.382,$870.907,"$1,476.807",$0.146,"$1,082.027",$-43.828,-,"$1,741.317","$3,218.124"
2015-12-31,$129.852,$433.638,$783.031,$152.242,-,"$1,498.763",$538.531,-,$660.867,$75.652,"$1,367.207","$2,865.97",$478.81,$624.07,$94.868,$718.938,"$1,197.748",$0.144,"$1,076.533",$-45.013,-,"$1,668.222","$2,865.97"
2015-09-30,$159.398,$551.188,$867.082,$134.751,-,"$1,773.111",$478.418,-,$671.564,$66.404,"$1,259.252","$3,032.363",$848.604,$559.411,$89.094,$648.505,"$1,497.109",$0.144,$971.117,$-39.058,-,"$1,535.254","$3,032.363"
2015-06-30,$149.085,$353.406,$836.605,$147.281,-,"$1,557.936",$430.536,-,$675.517,$62.533,"$1,200.973","$2,758.909",$591.295,$669.654,$82.38,$752.034,"$1,343.329",$0.144,$870.64,$-27.395,-,"$1,415.58","$2,758.909"
2015-03-31,$224.927,$395.917,$577.947,$169.722,-,"$1,434.479",$359.489,-,$682.567,$53.899,"$1,110.059","$2,544.538",$448.219,$629.984,$81.809,$711.793,"$1,160.012",$0.144,$856.64,$-27.114,-,"$1,384.526","$2,544.538"
2014-12-31,$593.175,$279.835,$536.714,$87.177,-,"$1,549.399",$305.564,-,$149.486,$57.064,$545.684,"$2,095.083",$421.627,$255.25,$67.906,$323.156,$744.783,$0.071,$856.687,$-14.808,-,"$1,350.3","$2,095.083"
2014-09-30,$249.469,$449.221,$637.459,$86.914,-,"$1,463.903",$264.629,-,$152.206,$49.77,$514.207,"$1,978.11",$490.479,$172.124,$61.366,$233.49,$723.969,$0.072,$770.484,$-6.993,-,"$1,254.141","$1,978.11"
2014-06-30,$300.434,$269.133,$662.388,$97.19,-,"$1,368.319",$255.018,-,$154.171,$48.731,$495.626,"$1,863.945",$480.245,$176.987,$65.954,$242.941,$723.186,$0.071,$681.38,$0.454,-,"$1,140.759","$1,863.945"
2014-03-31,$179.926,$331.299,$472.244,$100.857,-,"$1,125.157",$240.721,-,$154.959,$42.641,$473.859,"$1,599.016",$387.252,$46.846,$56.341,$103.187,$490.439,$0.071,$664.87,$0.504,-,"$1,108.577","$1,599.016"
2013-12-31,$347.489,$209.952,$469.006,$63.987,-,"$1,128.811",$223.952,-,$146.341,$47.543,$448.93,"$1,577.741",$426.63,$47.951,$49.806,$97.757,$524.387,$0.07,$653.842,$2.194,-,"$1,053.354","$1,577.741"
2013-09-30,$186.377,$353.257,$497.406,$56.064,-,"$1,122.915",$201.603,-,$3.721,$41.985,$274.075,"$1,396.99",$332.984,$49.148,$48.403,$97.551,$430.535,$0.07,$590.582,$2.422,-,$966.455,"$1,396.99"
2013-06-30,$223.842,$212.836,$490.943,$52.291,-,"$1,011.955",$190.924,-,$3.798,$42.069,$263.433,"$1,275.388",$303.895,$50.387,$44.099,$94.486,$398.381,$0.07,$517.798,$-0.23,-,$877.007,"$1,275.388"
2013-03-31,$255.722,$246.218,$323.509,$37.227,-,$887.441,$180.591,-,$3.842,$42.333,$253.047,"$1,140.488",$206.329,$51.658,$39.343,$91.001,$297.33,$0.07,$500.946,$0.024,-,$843.158,"$1,140.488"
2012-12-31,$341.841,$175.524,$319.286,$43.896,-,$903.598,$180.85,-,$4.483,$45.546,$253.485,"$1,157.083",$252.228,$52.757,$35.176,$87.933,$340.161,$0.035,$493.181,$2.368,-,$816.922,"$1,157.083"
2012-09-30,$157.047,$311.001,$312.158,$42.726,-,$842.302,$170.157,-,$4.815,$40.821,$236.337,"$1,078.639",$253.841,$30.682,$35.736,$66.418,$320.259,$0.035,$443.437,$1.496,-,$758.38,"$1,078.639"
2012-06-30,$142.928,$175.249,$380.895,$56.145,-,$777.295,$163.829,-,$5.222,$41.215,$227.394,"$1,004.689",$251.538,$31.499,$32.519,$64.018,$315.556,$0.035,$386.454,$0.884,-,$689.133,"$1,004.689"
2012-03-31,$107.052,$196.411,$324.354,$47.121,-,$694.102,$158.482,-,$4.648,$47.544,$226.135,$920.237,$182.694,$32.451,$31.004,$63.455,$246.149,$0.034,$380.248,$2.162,-,$674.088,$920.237
2011-12-31,$175.384,$134.043,$324.409,$39.643,-,$689.663,$159.135,-,$5.535,$48.992,$229.547,$919.21,$183.607,$70.842,$28.329,$99.171,$282.778,$0.034,$366.164,$2.028,-,$636.432,$919.21
2011-09-30,$67.859,$235.907,$318.888,$31.163,-,$672.004,$163.256,-,$2.916,$40.694,$228.134,$900.138,$209.364,$73.47,$25.239,$98.709,$308.073,$0.034,$333.612,$2.321,-,$592.065,$900.138
2011-06-30,$119.684,$139.59,$311.066,$33.983,-,$621.327,$90.719,-,$3.449,$30.469,$144.862,$766.189,$172.553,$31.29,$23.88,$55.17,$227.723,$0.034,$287.813,$3.039,-,$538.466,$766.189
2011-03-31,$110.844,$163.385,$248.614,$19.298,-,$558.104,$80.298,-,$3.982,$28.285,$133.606,$691.71,$136.056,$7.66,$22.819,$30.479,$166.535,$0.017,$281.825,$2.707,-,$525.175,$691.71
2010-12-31,$203.87,$102.034,$215.355,$19.326,-,$555.85,$76.127,-,$3.914,$18.212,$119.528,$675.378,$149.147,$9.077,$20.188,$29.265,$178.412,$0.017,$270.021,$2.041,-,$496.966,$675.378
2010-09-30,$133.936,$174.207,$196.17,$21.088,-,$536.345,$76.559,-,$4.148,$5.295,$106.518,$642.863,$152.334,$10.476,$18.662,$29.138,$181.472,$0.017,$247.074,$1.028,-,$461.391,$642.863
2010-06-30,$156.089,$96.314,$179.15,$24.658,-,$467.55,$74.9,-,$4.657,$4.999,$102.549,$570.099,$122.883,$7.406,$16.695,$24.101,$146.984,$0.017,$212.78,$3.42,-,$423.115,$570.099
2010-03-31,$165.962,$110.332,$147.865,$11.697,-,$447.232,$74.539,-,$5.168,$5.362,$102.019,$549.251,$111.618,$8.921,$15.865,$24.786,$136.404,$0.017,$209.278,$1.597,-,$412.847,$549.251
2009-12-31,$187.297,$79.356,$148.488,$19.989,-,$448,$72.926,-,$5.681,$5.073,$97.588,$545.588,$120.162,$10.948,$14.481,$25.429,$145.591,$0.017,$202.188,$0.464,-,$399.997,$545.588
2009-09-30,$93.376,$145.043,$152.753,$16.041,-,$419.391,$73.557,-,$6.203,$4.839,$96.677,$516.068,$115.35,$9.985,$13.219,$23.204,$138.554,$0.017,$186.986,$-0.045,-,$377.514,$516.068
