,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$12,298","$4,148","$2,552",-,$794,"$19,792","$4,033",-,"$7,899","$4,436","$17,687","$37,479","$9,223","$15,231","$3,146","$20,876","$30,099",$113,"$6,974",$293,-,"$7,380","$37,479"
2020-09-30,"$11,214","$4,003","$2,598",-,$704,"$18,519","$3,711",-,"$7,976","$4,037","$17,075","$35,594","$8,672","$15,226","$2,986","$20,845","$29,517",$586,"$5,284",$207,-,"$6,077","$35,594"
2020-06-30,"$10,600","$1,847","$2,343",-,$768,"$15,558","$3,487",-,"$8,048","$3,890","$16,770","$32,328","$7,914","$15,425","$4,819","$21,108","$29,022",$113,"$3,081",$112,-,"$3,306","$32,328"
2020-03-31,"$9,946","$3,081","$1,700",-,$586,"$15,313","$3,358",-,"$8,183","$3,835","$16,625","$31,938","$9,774","$13,449","$4,702","$19,119","$28,893",-,"$2,990",$55,-,"$3,045","$31,938"
2019-12-31,"$11,423","$2,737","$1,420",-,$625,"$16,205","$3,171",-,"$8,342","$4,139","$16,906","$33,111","$9,194","$13,437","$2,852","$19,404","$28,598",-,"$4,376",$137,-,"$4,513","$33,111"
2019-09-30,"$12,260","$2,471","$1,400",-,$634,"$16,765","$3,081",-,"$8,454","$3,461","$16,192","$32,957","$8,935","$13,437","$2,428","$19,113","$28,048",$343,"$4,466",$100,-,"$4,909","$32,957"
2019-06-30,"$14,358","$2,390","$1,774",-,$682,"$19,204","$3,037",-,"$8,658","$2,062","$14,929","$34,133","$10,853","$13,426","$1,026","$17,817","$28,670",$581,"$4,687",$195,-,"$5,463","$34,133"
2019-03-31,"$10,330","$3,638","$1,725",-,$631,"$16,324","$2,945",-,"$8,809","$2,113","$17,699","$34,023","$10,517","$15,405","$1,056","$19,640","$30,157",$384,"$3,309",$173,-,"$3,866","$34,023"
2018-12-31,"$10,315","$3,426","$1,698",-,$855,"$16,294","$2,932",-,"$9,041","$2,056","$17,952","$34,246","$10,556","$15,388","$3,265","$20,073","$30,629",-,"$3,415",$202,-,"$3,617","$34,246"
2018-09-30,"$12,088","$2,904","$1,693",-,$699,"$17,384","$2,975",-,"$9,453","$1,970","$15,334","$32,718","$11,389","$15,365","$1,225","$20,522","$31,911",-,$542,$265,-,$807,"$32,718"
2018-06-30,"$35,910","$3,163","$1,785",-,"$3,460","$44,318","$3,073",$35,"$9,804","$4,016","$17,772","$62,090","$16,212","$15,378","$5,724","$22,810","$39,022",-,"$22,745",$323,-,"$23,068","$62,090"
2018-03-31,"$39,571","$3,535","$1,797",-,$641,"$45,544","$3,224",$35,"$10,111","$4,086","$18,582","$64,126","$12,660","$19,361","$6,483","$27,647","$40,307",$495,"$22,779",$545,-,"$23,819","$64,126"
