,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,476.619","$2,066.775",-,$412.924,-,"$3,956.318",$202.509,$7.48,"$6,835.063",$193.209,"$7,238.261","$11,194.58","$3,968.311","$3,126.926",$245.777,"$3,870.857","$7,839.168",$0.126,"$5,416.945","$-1,363.158",-,"$3,355.411","$11,194.58"
2020-09-30,"$1,370.86","$2,240.695",-,$359.461,-,"$3,971.016",$189.953,$7.48,"$6,728.786",$196.764,"$7,122.983","$11,094","$4,195.807","$3,158.81",$295.53,"$3,960.442","$8,156.249",$0.126,"$5,207.094","$-1,583.136",-,"$2,937.75","$11,094"
2020-06-30,"$1,191.346","$1,933.343",-,$339.38,-,"$3,464.069",$185.599,$61.773,"$6,703.554",$211.722,"$7,162.648","$10,626.72","$3,626.968","$3,202.463",$329.621,"$4,033.315","$7,660.283",$0.126,"$5,018.277","$-1,581.975",-,"$2,966.434","$10,626.72"
2020-03-31,"$1,552.236","$2,157.056",-,$419.72,-,"$4,129.012",$183.229,$28.068,"$6,753.623",$216.218,"$7,181.138","$11,310.15","$4,460.076","$3,246.241",$321.053,"$4,053.845","$8,513.921",$0.125,"$4,859.789","$-1,592.124",-,"$2,796.229","$11,310.15"
2019-12-31,"$1,675.237","$2,539.934",-,$403.4,-,"$4,618.571",$199.825,$30.44,"$7,174.929",$224.776,"$7,629.97","$12,248.54","$4,463.068","$3,289.947",$263.93,"$4,073.857","$8,536.925",$0.124,"$4,712.729",$-972.465,-,"$3,711.616","$12,248.54"
2019-09-30,"$1,465.877","$2,695.998",-,$278.132,-,"$4,440.007",$185.522,$26.25,"$7,023.028",$239.387,"$7,474.187","$11,914.19","$3,978.937","$3,307.48",$270.293,"$4,034.947","$8,013.884",$0.123,"$4,477.219","$-1,114.678",-,"$3,900.31","$11,914.19"
2019-06-30,"$1,488.626","$2,701.183",-,$196.549,-,"$4,386.358",$190.215,$26.635,"$7,137.659",$234.725,"$7,589.234","$11,975.59","$4,749.21","$2,676.374",$254.523,"$3,383.01","$8,132.22",$0.123,"$4,251.414",$-928.197,-,"$3,843.372","$11,975.59"
2019-03-31,"$1,372.571","$2,597.459",-,$202.029,-,"$4,172.059",$186.251,$26.506,"$6,904.738",$225.361,"$7,342.856","$11,514.92","$4,562.098","$2,708.251",$219.574,"$3,421.85","$7,983.948",$0.123,"$3,989.763",$-934.192,-,"$3,530.967","$11,514.92"
2018-12-31,"$1,364.893","$2,311.815",-,$199.278,-,"$3,875.986",$186.201,$42.674,"$6,949.984",$147.632,"$7,326.491","$11,202.48","$4,495.213","$2,748.431",$126.707,"$3,367.084","$7,862.3",$0.123,"$3,817.656",$-913.858,-,"$3,340.18","$11,202.48"
2018-09-30,"$1,188.55","$2,742.339",-,$202.102,-,"$4,132.991",$184.979,$33.032,"$6,955.975",$143.913,"$7,317.899","$11,450.89","$4,484.468","$2,773.378",$124.486,"$3,404.174","$7,888.642",$0.123,"$3,515.657",$-944.746,-,"$3,562.248","$11,450.89"
