,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,095.274",$753.462,$667.228,$110.635,-,"$2,904.333",$556.873,-,"$1,393.382",$221.426,"$2,410.344","$5,314.677","$1,141.633","$1,717.911",-,"$2,410.244","$3,551.877",$220.991,"$3,656.449",$-594.052,-,"$1,762.8","$5,314.677"
2020-09-30,$921.178,$750.897,$714.489,$109.451,-,"$2,806.145",$551.011,-,"$1,375.855",$241.509,"$2,367.431","$5,173.576","$1,093.582","$1,701.082",-,"$2,376.151","$3,469.733",$220.991,"$3,625.291",$-618.856,-,"$1,703.843","$5,173.576"
2020-06-30,$561.705,$759.381,$684.431,$115.889,-,"$2,430.555",$541.768,-,"$1,360.444",$218.604,"$2,325.147","$4,755.702","$1,088.738","$1,367.478",-,"$1,976.613","$3,065.351",$220.991,"$3,643.868",$-643.173,-,"$1,690.351","$4,755.702"
2020-03-31,$622.299,$732.879,$684.113,$110.296,-,"$2,425.514",$550.853,-,"$1,354.802",$216.924,"$2,336.56","$4,762.074","$1,106.031","$1,357.108",-,"$1,970.618","$3,076.649",$220.991,"$3,661.579",$-660.122,-,"$1,685.425","$4,762.074"
2019-12-31,$670.98,$795.538,$660.837,$106.478,-,"$2,506.747",$563.564,-,"$1,373.815",$253.054,"$2,431.53","$4,938.277","$1,117.442","$1,365.977",-,"$2,048.494","$3,165.936",$220.991,"$3,652.244",$-584.292,-,"$1,772.341","$4,938.277"
2019-09-30,$547.27,$789.448,$687.239,$113.404,-,"$2,395.66",$575.845,-,"$1,360.41",$206.191,"$2,368.832","$4,764.492","$1,048.196","$1,350.265",-,"$1,946.492","$2,994.688",$220.991,"$3,651.126",$-593.849,-,"$1,769.804","$4,764.492"
2019-06-30,$596.47,$806.724,$680.898,$109.792,-,"$2,409.324",$590.213,-,"$1,378.229",$198.901,"$2,411.885","$4,821.209","$1,058.871","$1,386.475",-,"$2,012.55","$3,071.421",$220.991,"$3,607.928",$-567.007,-,"$1,749.788","$4,821.209"
2019-03-31,$637.71,$781.382,$680.191,$112.49,-,"$2,436.623",$587.915,-,"$1,377.996",$197.562,"$2,409.874","$4,846.497","$1,121.431","$1,392.238",-,"$2,017.08","$3,138.511",$220.991,"$3,575.014",$-566.4,-,"$1,707.986","$4,846.497"
2018-12-31,$619.683,$792.434,$633.871,$108.578,-,"$2,383.145",$610.096,-,"$1,388.19",$190.164,"$2,233.132","$4,616.277","$1,080.975","$1,414.829",-,"$1,874.522","$2,955.497",$220.991,"$3,543.007",$-573.947,-,"$1,660.78","$4,616.277"
2018-09-30,$529.942,$780.408,$655.652,$97.248,-,"$2,324.667",$608.739,-,"$1,399.632",$210.873,"$2,280.397","$4,605.064","$1,040.08","$1,436.746",-,"$1,934.257","$2,974.337",$220.991,"$3,505.051",$-559.559,-,"$1,630.727","$4,605.064"
2018-06-30,$517.442,$815.708,$675.325,$107.292,-,"$2,372.991",$625.979,-,"$1,407.13",$189.946,"$2,277.631","$4,650.622","$1,052.855","$1,454.947",-,"$1,956.216","$3,009.071",$220.991,"$3,502.006",$-542.198,-,"$1,641.551","$4,650.622"
2018-03-31,$535.657,$775.244,$701.847,$112.375,-,"$2,411.313",$668.456,-,"$1,440.451",$202.351,"$2,359.003","$4,770.316","$1,052.961","$1,501.423",-,"$2,013.808","$3,066.769",$220.991,"$3,514.296",$-487.111,-,"$1,703.547","$4,770.316"
2017-12-31,$703.445,$856.711,$884.273,$114.316,-,"$2,558.745",$671.796,-,"$1,428.237",$199.722,"$2,351.729","$4,910.474","$1,242.908","$1,499.658",-,"$1,996.612","$3,239.52",$220.991,"$3,503.947",$-505.473,-,"$1,670.954","$4,910.474"
2017-09-30,$502.143,$851.246,$951.598,$134.023,-,"$2,439.01",$673.555,-,"$1,423.969",$203.968,"$2,395.13","$4,834.14","$1,148.317","$1,506.057",-,"$1,918.194","$3,066.511",$220.991,"$3,634.75",$-540.504,-,"$1,767.629","$4,834.14"
2017-06-30,$505.161,$832.036,$941.816,$136.542,-,"$2,415.555",$678.907,-,"$1,417.085",$189.722,"$2,379.56","$4,795.115","$1,146.323","$1,500.988",-,"$1,923.004","$3,069.327",$220.991,"$3,612.173",$-557.792,-,"$1,725.788","$4,795.115"
2017-03-31,$325.783,$831.362,$940,$154.633,-,"$2,251.778",$715.563,-,"$1,427.877",$186.668,"$2,412.398","$4,664.176","$1,098.884","$1,477.549",-,"$1,893.393","$2,992.277",$220.991,"$3,595.368",$-590.948,-,"$1,671.899","$4,664.176"
2016-12-31,$367.162,$882.638,$897.69,$150.199,-,"$2,297.689",$724.805,-,"$1,419.581",$183.126,"$2,411.234","$4,708.923","$1,178.438","$1,485.258",-,"$1,893.097","$3,071.535",$220.991,"$3,598.396",$-624.788,-,"$1,637.388","$4,708.923"
2016-09-30,$260.87,$896.755,"$1,038.944",$186.311,-,"$2,382.88",$750.128,-,"$1,449.097",$195.402,"$2,470.722","$4,853.602","$1,201.739","$1,535.678",-,"$1,938.323","$3,140.062",$220.991,"$3,591.867",$-540.006,-,"$1,713.54","$4,853.602"
