,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-02-28,"$1,030","$4,878","$8,541",-,$796,"$26,084","$12,588","$6,202","$22,954","$1,183","$64,835","$90,920","$31,246","$10,998","$3,683","$38,047","$69,295",$12,"$34,116","$-3,306",-,"$21,625","$90,920"
2020-11-30,"$1,111","$7,869","$11,180",-,$924,"$21,084","$13,277","$6,019","$26,005",$831,"$68,083","$89,167","$30,379","$10,973","$3,809","$38,225","$68,604",$12,"$33,495","$-3,682",-,"$20,563","$89,167"
2020-08-31,$469,"$4,110","$7,917",-,$598,"$18,073","$12,796","$7,204","$22,085",$581,"$69,102","$87,174","$27,070","$12,203","$3,222","$38,969","$66,038",$12,"$34,210","$-3,771",-,"$21,136","$87,174"
2020-05-31,$768,"$6,982","$9,563",-,"$1,013","$18,326","$13,071","$7,033","$25,131","$1,274","$68,118","$86,444","$26,649","$12,111","$2,882","$38,474","$65,121",$12,"$34,244","$-3,871",-,"$21,323","$86,444"
2020-02-29,$792,"$7,572","$9,652",-,$893,"$18,909","$13,482","$6,921","$27,717","$1,218","$71,093","$90,003","$28,662","$10,625","$2,786","$37,007","$65,669",$12,"$36,351","$-3,407",-,"$24,334","$90,003"
2019-11-30,$811,"$7,435","$10,536",-,$822,"$19,604","$13,620","$6,902","$27,855","$1,152","$71,203","$90,807","$29,494","$10,628","$2,861","$37,001","$66,495",$12,"$35,810","$-3,313",-,"$24,314","$90,807"
2019-08-31,"$1,023","$7,226","$9,333",-,"$1,118","$18,700","$13,478","$6,851","$27,436","$1,133","$48,898","$67,598","$25,769","$11,098","$4,795","$17,678","$43,446",$12,"$35,815","$-3,897",-,"$24,152","$67,598"
2019-05-31,$839,"$7,239","$9,874",-,"$1,070","$19,021","$13,717","$6,673","$28,042","$1,133","$49,565","$68,586","$25,060","$12,127","$4,768","$18,755","$43,815",$12,"$35,547","$-3,393",-,"$24,771","$68,586"
2019-02-28,$818,"$7,828","$10,188",-,"$1,016","$19,851","$13,828","$6,683","$28,959","$1,114","$50,584","$70,434","$25,303","$12,685","$5,053","$19,720","$45,021",$12,"$34,928","$-2,705",-,"$25,413","$70,434"
2018-11-30,$980,"$7,144","$10,976",-,$983,"$20,083","$13,821","$6,570","$28,393","$1,074","$49,858","$69,941","$25,099","$11,646","$5,140","$18,579","$43,678",$12,"$34,168","$-3,231",-,"$26,263","$69,941"
2018-08-31,$785,"$6,573","$9,565",-,$923,"$17,846","$13,911","$6,610","$28,697","$1,060","$50,278","$68,124","$21,667","$12,431","$5,522","$19,768","$41,435",$12,"$33,551","$-3,002",-,"$26,689","$68,124"
2018-05-31,"$1,818","$7,159","$9,889",-,"$1,122","$19,988","$13,938","$6,272","$29,200",$754,"$50,164","$70,152","$21,482","$12,456","$5,771","$20,200","$41,682",$12,"$32,460","$-2,792",-,"$28,470","$70,152"
2018-02-28,"$1,749","$7,281","$10,316",-,"$1,012","$20,358","$14,045","$6,431","$29,237",$745,"$50,458","$70,816","$22,559","$12,532","$5,601","$20,079","$42,638",$12,"$31,513","$-2,163",-,"$28,178","$70,816"
2017-11-30,"$1,830","$6,858","$10,010",-,$983,"$19,681","$13,693","$6,028","$26,519",$697,"$46,937","$66,618","$20,517","$12,737","$4,289","$19,345","$39,862",$12,"$30,560","$-2,543",-,"$26,756","$66,618"
2017-08-31,"$3,301","$6,528","$8,899",-,"$1,025","$19,753","$13,642","$6,320","$25,788",$506,"$46,256","$66,009","$18,547","$12,684","$4,223","$19,188","$37,735",$12,"$30,137","$-3,051",-,"$28,274","$66,009"
2017-05-31,"$12,253","$6,339","$8,681",-,$879,"$28,152","$13,535","$6,323","$25,724",$439,"$46,021","$74,173","$21,713","$14,372","$4,201","$20,976","$42,689",$12,"$29,744","$-3,303",-,"$31,484","$74,173"
2017-02-28,"$11,822","$5,674","$9,230",-,$783,"$27,509","$13,528","$6,164","$24,864",$440,"$44,996","$72,505","$17,678","$17,758","$4,309","$24,406","$42,084",$12,"$28,987","$-3,809",-,"$30,421","$72,505"
2016-11-30,"$9,598","$6,138","$10,039",-,$893,"$26,668","$13,709","$6,136","$24,931",$468,"$45,244","$71,912","$17,729","$17,777","$4,198","$24,491","$42,220",$12,"$28,332","$-3,810",-,"$29,692","$71,912"
2016-08-31,"$9,807","$6,260","$8,956",-,$860,"$25,883","$14,335","$6,174","$25,829",$467,"$46,805","$72,688","$17,013","$18,705","$4,045","$25,394","$42,407",$12,"$27,684","$-2,992",$-1,"$30,281","$72,688"
2016-05-31,"$3,291","$6,508","$8,931",-,$983,"$19,713","$14,493",-,"$27,658","$5,469","$47,620","$67,333","$15,811","$13,151","$3,999","$20,208","$36,019",$12,"$27,061","$-1,277",$-1,"$31,314","$67,333"
2016-02-29,"$3,586","$6,733","$9,025",-,"$1,034","$20,378","$14,552",-,"$26,918","$4,537","$46,007","$66,385","$16,272","$12,974","$4,114","$20,195","$36,467",$12,"$26,348","$-1,868",$-1,"$29,918","$66,385"
2015-11-30,"$2,570","$6,821","$9,884",-,$956,"$20,231","$14,878",-,"$28,235","$5,313","$48,426","$68,657","$16,874","$13,194","$4,122","$20,629","$37,503",$12,"$25,806",$-658,$-2,"$31,154","$68,657"
