,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,488","$1,242",$978,-,$55,"$3,763","$3,939",$820,"$1,485",$411,"$7,146","$10,909","$1,973","$3,227","$1,097","$5,041","$7,014",-,"$8,091",$-328,-,"$3,895","$10,909"
2020-09-30,$650,"$1,063","$1,001",-,$57,"$2,771","$3,851",$993,"$1,445",$412,"$6,998","$9,769","$2,409","$3,140",$981,"$4,476","$6,885",-,"$6,710",$-344,-,"$2,884","$9,769"
2020-06-30,$575,"$1,041","$1,031",-,$62,"$2,709","$3,725",$957,"$1,415",$399,"$6,797","$9,506","$2,262","$2,989",$947,"$4,375","$6,637",-,"$6,576",$-346,-,"$2,869","$9,506"
2020-03-31,$608,"$1,160","$1,036",-,$51,"$2,855","$3,678",$981,"$1,358",$381,"$6,690","$9,545","$1,928","$3,356",$992,"$4,781","$6,709",-,"$6,543",$-341,-,"$2,836","$9,545"
2019-12-31,$503,"$1,181","$1,038",-,$43,"$2,765","$3,713",$975,"$1,386",$338,"$6,711","$9,476","$1,754","$3,409",$977,"$4,824","$6,578",-,"$6,399",$-300,-,"$2,898","$9,476"
2019-09-30,$523,"$1,282",$994,-,$44,"$2,843","$3,585",$970,"$1,368",$344,"$6,571","$9,414","$1,533","$3,359",$932,"$4,742","$6,275",-,"$6,431",$-306,-,"$3,139","$9,414"
2019-06-30,$518,"$1,303","$1,011",-,$44,"$2,876","$3,642",$959,"$1,410",$320,"$6,630","$9,506","$1,408","$3,444",$943,"$4,844","$6,252",-,"$6,245",$-267,-,"$3,254","$9,506"
2019-03-31,$470,"$1,358","$1,009",-,$47,"$2,884","$3,721",$950,"$1,407",$309,"$6,690","$9,574","$1,822","$2,933",$914,"$4,313","$6,135",-,"$6,114",$-243,-,"$3,439","$9,574"
2018-12-31,$470,"$1,318","$1,046",-,$40,"$2,874","$3,719",$979,"$1,367",$290,"$6,439","$9,313","$1,779","$2,970",$930,"$4,155","$5,934",-,"$5,847",$-247,-,"$3,379","$9,313"
2018-09-30,$734,"$1,365","$1,033",-,$48,"$3,180","$3,699",$981,"$1,381",$413,"$6,644","$9,824","$1,532","$3,196",$907,"$4,349","$5,881",-,"$5,819",$-219,-,"$3,943","$9,824"
2018-06-30,$740,"$1,445",$917,-,$51,"$3,153","$3,724",$963,"$1,394",$392,"$6,636","$9,789","$1,610","$3,228",$916,"$4,392","$6,002",-,"$5,491",$-188,-,"$3,787","$9,789"
2018-03-31,$522,"$1,476",$955,-,$53,"$3,006","$3,801",$979,"$1,443",$369,"$6,774","$9,780","$1,602","$3,343",$951,"$4,513","$6,115",-,"$5,220",$-128,-,"$3,665","$9,780"
2017-12-31,$608,"$1,230",$900,-,$54,"$2,792","$3,762",$976,"$1,304",$338,"$6,746","$9,538","$1,559","$3,315","$1,154","$4,680","$6,239",-,"$4,920",$-177,-,"$3,299","$9,538"
2017-09-30,$492,"$1,249",$809,-,$63,"$2,613","$3,706",$938,"$1,298",$306,"$6,449","$9,062","$1,550","$2,954","$1,228","$4,377","$5,927",-,"$4,781",$-206,-,"$3,135","$9,062"
