,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$721,"$21,193",-,-,-,"$21,914",-,"$85,026","$4,293","$3,173","$94,850","$116,764","$74,360","$6,550","$6,095","$13,203","$87,563","$23,743","$38,771","$2,502",-,"$29,201","$116,764"
2020-09-30,$583,"$21,791",-,-,-,"$22,374",-,"$84,115","$4,263","$3,226","$94,010","$116,384","$74,883","$7,050","$6,154","$13,652","$88,535","$23,646","$37,679","$2,138",-,"$27,849","$116,384"
2020-06-30,$623,"$21,811",-,-,-,"$22,434",-,"$81,197","$4,244","$3,095","$90,903","$113,337","$73,210","$7,049","$5,726","$13,184","$86,394","$23,606","$37,069","$1,882",-,"$26,943","$113,337"
2020-03-31,$544,"$22,018",-,-,-,"$22,562",-,"$77,217","$4,237","$3,113","$86,874","$109,436","$72,186","$6,559","$5,487","$12,046","$84,232","$23,542","$37,325",$-49,-,"$25,204","$109,436"
2019-12-31,$494,"$21,432",-,-,-,"$21,926",-,"$78,502","$4,291","$3,130","$88,196","$110,122","$71,435","$6,558","$6,049","$12,744","$84,179","$23,469","$36,977",$640,-,"$25,943","$110,122"
2019-09-30,$508,"$21,943",-,-,-,"$22,451",-,"$77,995","$4,258","$3,216","$87,790","$110,241","$71,899","$6,558","$5,989","$12,735","$84,634","$23,432","$36,317",$625,-,"$25,607","$110,241"
2019-06-30,$416,"$22,171",-,-,-,"$22,587",-,"$76,111","$4,278","$3,315","$85,985","$108,572","$70,978","$6,558","$5,628","$12,273","$83,251","$23,372","$36,135",$206,-,"$25,321","$108,572"
2019-03-31,$357,"$21,974",-,-,-,"$22,331",-,"$75,108","$4,290","$3,212","$84,915","$107,246","$70,286","$7,057","$5,563","$12,620","$82,906","$23,243","$35,795",$-682,-,"$24,340","$107,246"
2018-12-31,$373,"$21,239",-,-,-,"$21,612",-,"$72,902","$4,282","$2,872","$82,621","$104,233","$69,297","$6,564","$5,478","$12,042","$81,339","$23,144","$35,204","$-1,859",-,"$22,894","$104,233"
2018-09-30,$359,"$21,555",-,-,-,"$21,914",-,"$72,436","$4,309","$3,024","$82,476","$104,390","$69,714","$6,564","$5,652","$12,216","$81,930","$23,089","$34,799","$-2,003",-,"$22,460","$104,390"
2018-06-30,$415,"$21,572",-,-,-,"$21,987",-,"$71,771","$4,287","$2,854","$81,536","$103,523","$68,942","$6,464","$5,494","$11,958","$80,900","$23,040","$34,296","$-1,688",-,"$22,623","$103,523"
2018-03-31,$397,"$21,446",-,-,-,"$21,843",-,"$72,291","$4,300","$2,788","$81,833","$103,676","$68,567","$6,963","$5,167","$12,130","$80,697","$22,995","$33,981","$-1,322",-,"$22,979","$103,676"
2017-12-31,$344,"$20,779",-,-,-,"$21,123",-,"$73,108","$4,293","$2,864","$82,360","$103,483","$67,614","$6,571","$5,567","$12,138","$79,752","$22,886","$33,462",$-343,-,"$23,731","$103,483"
2017-09-30,$379,"$21,057",-,-,-,"$21,436",-,"$73,660","$4,291","$2,604","$82,875","$104,311","$68,177","$6,921","$5,475","$12,396","$80,573","$22,836","$33,110",$-285,-,"$23,738","$104,311"
2017-06-30,$328,"$20,860",-,-,-,"$21,188",-,"$72,933","$3,853","$2,443","$81,481","$102,669","$66,690","$6,920","$5,201","$12,121","$78,811","$22,781","$33,016",$-344,-,"$23,858","$102,669"
2017-03-31,$249,"$20,624",-,-,-,"$20,873",-,"$71,832","$3,850","$2,443","$80,373","$101,246","$66,231","$6,438","$4,965","$11,403","$77,634","$22,724","$32,623",$-615,-,"$23,612","$101,246"
2016-12-31,$307,"$20,207",-,-,-,"$20,514",-,"$71,118","$3,848","$2,377","$79,731","$100,245","$65,160","$6,437","$5,427","$11,864","$77,024","$22,614","$32,196",$-755,-,"$23,221","$100,245"
2016-09-30,$269,"$20,771",-,-,-,"$21,040",-,"$73,550","$3,856","$2,366","$81,747","$102,787","$65,885","$6,436","$5,856","$12,463","$78,348","$22,419","$31,443",$660,-,"$24,439","$102,787"
2016-06-30,$265,"$20,884",-,-,-,"$21,149",-,"$73,097","$3,862","$2,384","$81,297","$102,446","$65,415","$6,436","$5,511","$12,317","$77,732","$22,349","$30,921",$965,-,"$24,714","$102,446"
2016-03-31,$361,"$20,872",-,-,-,"$21,233",-,"$72,277","$3,863","$2,408","$80,447","$101,680","$65,828","$6,344","$5,260","$11,686","$77,514","$22,269","$30,454",$414,-,"$24,166","$101,680"
2015-12-31,$380,"$20,377",-,-,-,"$20,757",-,"$71,112","$3,852","$2,318","$79,427","$100,184","$64,936","$6,344","$5,306","$11,650","$76,586","$22,172","$29,945",$-157,-,"$23,598","$100,184"
2015-09-30,$344,"$20,687",-,-,-,"$21,031",-,"$72,672","$3,859","$2,403","$81,079","$102,110","$65,709","$6,743","$5,625","$12,368","$78,077","$22,099","$29,263",$32,-,"$24,033","$102,110"
2015-06-30,$317,"$20,984",-,-,-,"$21,301",-,"$71,885","$3,878","$2,493","$80,363","$101,664","$65,887","$6,350","$5,306","$11,656","$77,543","$22,039","$28,524",$169,-,"$24,121","$101,664"
2015-03-31,$308,"$20,896",-,-,-,"$21,204",-,"$73,247","$3,882","$2,511","$81,487","$102,691","$65,829","$6,349","$5,540","$12,015","$77,844","$21,982","$27,906",$769,-,"$24,847","$102,691"
2014-12-31,$374,"$20,598",-,-,-,"$20,972",-,"$73,946","$3,915","$2,377","$82,106","$103,078","$66,387","$6,349","$5,506","$11,855","$78,242","$21,843","$27,251",$880,-,"$24,836","$103,078"
2014-09-30,$367,"$20,933",-,-,-,"$21,300",-,"$74,853","$3,937","$2,542","$83,222","$104,522","$67,441","$6,348","$5,290","$11,760","$79,201","$21,764","$26,394","$1,300",-,"$25,321","$104,522"
2014-06-30,$311,"$21,230",-,-,-,"$21,541",-,"$74,651","$3,962","$2,778","$83,270","$104,811","$67,713","$6,347","$4,980","$11,566","$79,279","$21,694","$25,662","$1,562",-,"$25,532","$104,811"
2014-03-31,$260,"$21,104",-,-,-,"$21,364",-,"$74,404","$3,963","$2,567","$82,770","$104,134","$67,236","$6,347","$5,110","$11,511","$78,747","$21,603","$25,167","$1,127",-,"$25,387","$104,134"
2013-12-31,$294,"$20,967",-,-,-,"$21,261",-,"$73,894","$3,985","$2,565","$82,551","$103,812","$67,371","$6,346","$5,299","$11,645","$79,016","$21,500","$24,291",$810,-,"$24,796","$103,812"
2013-09-30,$295,"$21,122",-,-,-,"$21,417",-,"$73,204","$3,712","$2,229","$81,268","$102,685","$65,757","$6,346","$5,771","$12,117","$77,874","$21,425","$23,485",$705,-,"$24,811","$102,685"
2013-06-30,$308,"$21,516",-,-,-,"$21,824",-,"$72,001","$3,723","$2,293","$80,076","$101,900","$66,020","$5,852","$5,138","$10,990","$77,010","$21,367","$22,806",$720,-,"$24,890","$101,900"
2013-03-31,$243,"$22,070",-,-,-,"$22,313",-,"$73,767","$3,735","$2,287","$81,584","$103,897","$66,707","$5,851","$5,391","$11,594","$78,301","$21,300","$22,072","$1,926",-,"$25,596","$103,897"
2012-12-31,$330,"$22,246",-,-,-,"$22,576",-,"$74,590","$3,746","$2,234","$82,362","$104,938","$67,315","$6,350","$5,530","$12,218","$79,533","$21,161","$21,352","$2,236",-,"$25,405","$104,938"
2012-09-30,$220,"$22,153",-,-,-,"$22,373",-,"$75,195","$3,758","$2,259","$83,072","$105,445","$67,247","$6,350","$5,456","$12,293","$79,540","$21,085","$21,226","$2,536",-,"$25,905","$105,445"
2012-06-30,$230,"$22,378",-,-,-,"$22,608",-,"$73,695","$3,770","$2,418","$81,722","$104,330","$67,558","$6,349","$5,180","$11,723","$79,281","$20,970","$20,541","$2,130",-,"$25,049","$104,330"
2012-03-31,$258,"$22,798",-,-,-,"$23,056",-,"$73,961","$3,782","$2,266","$81,810","$104,866","$67,979","$6,606","$5,289","$12,015","$79,994","$20,851","$20,223","$2,039",-,"$24,872","$104,866"
2011-12-31,$214,"$22,899",-,-,-,"$23,113",-,"$73,469","$3,798","$2,402","$81,462","$104,575","$68,069","$6,605","$5,424","$12,029","$80,098","$20,732","$19,579","$2,005",-,"$24,477","$104,575"
2011-09-30,$231,"$23,972",-,-,-,"$24,203",-,"$74,389","$3,814","$2,658","$82,730","$106,933","$69,733","$6,604","$5,333","$12,028","$81,761","$20,664","$19,127","$2,032",-,"$25,172","$106,933"
2011-06-30,$273,"$23,995",-,-,-,"$24,268",-,"$73,761","$3,830","$2,641","$82,200","$106,468","$69,714","$6,604","$5,142","$11,746","$81,460","$20,607","$18,966","$1,711",-,"$25,008","$106,468"
2011-03-31,$239,"$23,636",-,-,-,"$23,875",-,"$73,127","$3,847","$2,245","$81,377","$105,252","$68,340","$6,611","$5,058","$11,669","$80,009","$20,370","$19,538","$1,272",-,"$25,243","$105,252"
2010-12-31,$200,"$23,647",-,-,-,"$23,847",-,"$73,513","$3,867","$2,154","$81,809","$105,656","$68,277","$6,611","$5,293","$11,904","$80,181","$20,162","$18,847","$1,255",-,"$25,475","$105,656"
2010-09-30,$298,"$24,225",-,-,-,"$24,523",-,"$75,488","$3,887","$2,416","$83,631","$108,154","$69,315","$6,252","$5,230","$11,544","$80,859","$19,980","$18,118","$2,372",-,"$27,295","$108,154"
2010-06-30,$266,"$24,556",-,-,-,"$24,822",-,"$73,928","$3,908","$2,193","$82,201","$107,023","$69,425","$6,276","$5,036","$11,312","$80,737","$19,884","$17,285","$1,690",-,"$26,286","$107,023"
2010-03-31,$251,"$25,128",-,-,-,"$25,379",-,"$74,818","$3,929","$2,243","$83,317","$108,696","$70,254","$6,525","$5,246","$11,771","$82,025","$19,762","$16,792","$1,271",-,"$26,671","$108,696"
2009-12-31,$255,"$25,000",-,-,-,"$25,255",-,"$75,790","$3,953","$2,132","$84,305","$109,560","$70,331","$6,527","$5,287","$11,814","$82,145","$19,593","$16,315","$1,219",-,"$27,415","$109,560"
2009-09-30,$286,"$26,829",-,-,-,"$27,115",-,"$76,917","$3,977","$2,180","$85,502","$112,617","$72,277","$6,528","$5,652","$12,180","$84,457","$19,433","$15,208","$1,657",-,"$28,160","$112,617"
2009-06-30,$282,"$27,340",-,-,-,"$27,622",-,"$74,251","$4,001","$2,202","$83,704","$111,326","$72,614","$6,532","$5,260","$11,792","$84,406","$19,353","$14,442",$258,-,"$26,920","$111,326"
2009-03-31,$245,"$27,733",-,-,-,"$27,978",-,"$72,933","$4,024","$2,156","$82,489","$110,467","$72,618","$6,039","$5,313","$11,352","$83,970","$19,290","$13,805",$-232,-,"$26,497","$110,467"
2008-12-31,$350,"$27,358",-,-,-,"$27,708",-,"$71,561","$4,054","$2,570","$81,924","$109,632","$72,558","$6,181","$5,574","$11,755","$84,313","$19,242","$13,314",$-900,-,"$25,319","$109,632"
2008-09-30,$387,"$29,343",-,-,-,"$29,730",-,"$72,029","$4,082","$3,048","$82,965","$112,695","$76,047","$6,331","$5,596","$11,927","$87,974","$19,196","$12,690",$-932,-,"$24,721","$112,695"
2008-06-30,$329,"$29,438",-,-,-,"$29,767",-,"$74,080","$4,112","$2,354","$83,858","$113,625","$75,925","$6,336","$5,441","$11,777","$87,702","$19,137","$12,655",$79,-,"$25,923","$113,625"
2008-03-31,$308,"$29,547",-,-,-,"$29,855",-,"$74,765","$4,144","$2,324","$84,289","$114,144","$76,106","$5,841","$5,809","$11,650","$87,756","$19,052","$11,896",$626,-,"$26,388","$114,144"
2007-12-31,$271,"$29,602",-,-,-,"$29,873",-,"$75,679","$4,180","$2,476","$85,351","$115,224","$76,241","$6,242","$6,125","$12,367","$88,608","$18,990","$11,110",$670,-,"$26,616","$115,224"
2007-09-30,$391,"$30,526",-,-,-,"$30,917",-,"$74,607","$4,214","$2,692","$84,727","$115,644","$77,158","$6,243","$5,936","$12,179","$89,337","$18,916","$10,235",$295,-,"$26,307","$115,644"
2007-06-30,$562,"$31,301",-,-,-,"$31,863",-,"$73,219","$4,250","$2,532","$83,498","$115,361","$77,484","$6,733","$5,822","$12,555","$90,039","$18,839","$9,228",$-220,-,"$25,322","$115,361"
2007-03-31,$378,"$29,979",-,-,-,"$30,357",-,"$73,485","$4,357","$2,513","$83,764","$114,121","$76,055","$6,123","$6,586","$12,709","$88,764","$18,634","$8,167",$417,-,"$25,357","$114,121"
2006-12-31,$459,"$31,798",-,-,-,"$32,257",-,"$73,095","$4,202","$2,587","$83,035","$115,292","$77,755","$5,760","$6,642","$12,402","$90,157","$18,530","$7,253",$452,-,"$25,135","$115,292"
2006-09-30,$357,"$31,752",-,-,-,"$32,109",-,"$72,943","$4,243","$2,889","$83,389","$115,498","$77,790","$6,569","$6,392","$12,961","$90,751","$18,328","$6,245",$486,-,"$24,747","$115,498"
2006-06-30,$274,"$32,078",-,-,-,"$32,352",-,"$70,551","$4,280","$2,798","$81,534","$113,886","$77,760","$6,618","$6,456","$13,074","$90,834","$18,259","$5,382",$-406,-,"$23,052","$113,886"
2006-03-31,$373,"$32,344",-,-,-,"$32,717",-,"$69,759","$4,328","$2,906","$80,659","$113,376","$78,253","$5,839","$6,447","$12,286","$90,539","$18,192","$4,594",$-25,-,"$22,837","$113,376"
2005-12-31,$337,"$32,536",-,-,-,"$32,873",-,"$69,048","$4,359","$3,318","$80,314","$113,187","$78,253","$5,850","$6,781","$12,631","$90,884","$18,096","$3,750",$351,-,"$22,303","$113,187"
2005-09-30,$442,"$32,820",-,-,-,"$33,262",-,"$69,560","$4,409","$2,668","$80,180","$113,442","$78,316","$5,753","$6,965","$12,718","$91,034","$18,119","$3,733",$538,-,"$22,408","$113,442"
2005-06-30,$738,"$31,980",-,-,-,"$32,718",-,"$67,839","$4,484","$2,945","$79,086","$111,804","$75,746","$5,802","$7,887","$13,689","$89,435","$17,586","$3,732","$1,024",-,"$22,369","$111,804"
2005-03-31,$541,"$32,467",-,-,-,"$33,008",-,"$64,958","$4,588","$2,811","$78,526","$111,534","$76,592","$6,295","$7,131","$14,210","$90,802","$17,538","$2,818",$358,-,"$20,732","$111,534"
