,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$3,657","$1,412","$3,893",-,$341,"$9,303","$29,818",-,-,"$1,560","$32,841","$42,144","$3,417","$9,677","$5,974","$20,059","$23,476",$159,"$-11,681",$-583,-,"$18,668","$42,144"
2020-09-30,"$2,403","$1,357","$3,892",-,$419,"$8,071","$29,911",-,-,"$1,654","$33,028","$41,099","$3,096","$9,983","$6,133","$20,441","$23,537",$158,"$-12,389",$-728,-,"$17,562","$41,099"
2020-06-30,"$1,465","$1,363","$3,810",-,$517,"$7,155","$29,936",-,-,"$1,693","$33,075","$40,230","$2,906","$9,824","$6,165","$20,169","$23,075",$158,"$-12,718",$-652,-,"$17,155","$40,230"
2020-03-31,"$1,602","$1,106","$3,854",-,$795,"$7,357","$29,899",-,-,"$1,691","$32,862","$40,219","$3,143","$9,829","$6,197","$20,113","$23,256",$158,"$-12,771",$-668,-,"$16,963","$40,219"
2019-12-31,"$2,020","$1,167","$4,073",-,$655,"$7,915","$29,584",-,-,"$1,885","$32,894","$40,809","$3,209","$9,821","$6,121","$20,152","$23,361",$158,"$-12,280",$-676,-,"$17,448","$40,809"
2019-09-30,"$2,247",$994,"$4,434",-,$672,"$8,347","$29,330",-,-,"$1,966","$32,596","$40,943","$3,381","$9,915","$5,860","$20,020","$23,401",$158,"$-12,289",$-570,-,"$17,542","$40,943"
2019-06-30,"$2,623",$970,"$4,377",-,$760,"$8,730","$28,841",-,-,"$2,168","$32,356","$41,086","$3,286","$9,912","$6,016","$19,983","$23,269",$158,"$-12,082",$-582,-,"$17,817","$41,086"
2019-03-31,"$2,833","$1,191","$4,461",-,$560,"$9,045","$28,497",-,-,"$2,174","$32,014","$41,059","$3,247","$9,902","$6,002","$19,971","$23,218",$158,"$-12,010",$-594,-,"$17,841","$41,059"
2018-12-31,"$4,217","$1,322","$4,503",-,$422,"$10,464","$28,010",-,-,"$2,172","$31,752","$42,216","$3,329","$11,124","$5,839","$20,995","$24,324",$158,"$-12,041",$-605,-,"$17,892","$42,216"
2018-09-30,"$4,556","$1,290","$4,047",-,"$1,028","$10,921","$23,013",-,-,"$2,460","$26,828","$37,749","$3,851","$11,123","$5,482","$20,444","$24,295",$158,"$-12,526",$-532,-,"$13,454","$37,749"
2018-06-30,"$3,859","$1,302","$4,176",-,"$1,006","$10,343","$22,923",-,-,"$2,391","$26,685","$37,028","$3,799","$11,123","$5,562","$20,387","$24,186",$158,"$-13,161",$-464,-,"$12,842","$37,028"
2018-03-31,"$3,702","$1,444","$3,885",-,"$1,075","$10,106","$22,792",-,-,"$2,352","$26,531","$36,637","$4,344","$11,123","$5,602","$20,367","$24,711",$158,"$-14,030",$-475,-,"$11,926","$36,637"
2017-12-31,"$4,526","$1,665","$4,149",-,$286,"$10,626","$22,994",-,-,"$2,273","$26,676","$37,302","$4,914","$11,815","$5,614","$21,092","$26,006",$158,"$-14,722",$-487,-,"$11,296","$37,302"
2017-09-30,"$4,957","$1,546","$3,857",-,$790,"$11,150","$22,914",-,-,"$1,790","$26,177","$37,327","$5,517","$12,567","$5,242","$21,580","$27,097",$158,"$-15,763",$-443,-,"$10,230","$37,327"
2017-06-30,"$4,667","$1,434","$3,642",-,$674,"$10,417","$23,067",-,-,"$1,957","$26,626","$37,043","$4,944","$13,138","$5,098","$22,106","$27,050",$158,"$-16,043",$-456,-,"$9,993","$37,043"
2017-03-31,"$4,001","$1,399","$3,763",-,$604,"$9,767","$23,117",-,-,"$2,010","$26,809","$36,576","$4,842","$13,135","$5,226","$22,147","$26,989",$158,"$-16,311",$-537,-,"$9,587","$36,576"
2016-12-31,"$4,245","$2,005","$3,642",-,$543,"$10,435","$23,219",-,-,"$1,956","$26,882","$37,317","$4,265","$14,795","$5,232","$23,795","$28,060",$157,"$-16,540",$-548,-,"$9,257","$37,317"
