,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$7,356","$8,422","$6,128",-,"$4,671","$26,577","$16,919","$1,372","$36,925","$8,007","$63,223","$89,800","$20,405","$26,321","$12,027","$40,125","$60,530","$1,788","$51,107","$-6,383",-,"$29,270","$89,800"
2020-06-30,"$11,103","$7,577","$6,056",-,"$4,607","$29,343","$15,789","$1,251","$36,633","$7,599","$61,272","$90,615","$22,178","$26,156","$12,446","$40,693","$62,871","$1,788","$49,724","$-6,393",-,"$27,744","$90,615"
2020-03-31,"$7,432","$8,182","$5,846",-,"$4,714","$26,174","$15,269",$555,"$35,863","$7,052","$58,739","$84,913","$23,483","$21,637","$11,550","$35,130","$58,613","$1,788","$48,272","$-6,391",-,"$26,300","$84,913"
2019-12-31,"$10,450","$6,778","$5,978",-,"$4,277","$27,483","$15,053","$1,469","$33,621","$6,771","$56,914","$84,397","$22,220","$22,736","$11,970","$36,176","$58,396","$1,788","$46,602","$-6,193",-,"$26,001","$84,397"
2019-09-30,"$8,018","$8,442","$5,855",-,"$3,827","$26,142","$14,287","$2,111","$31,787","$9,004","$57,189","$83,331","$20,684","$22,677","$11,085","$35,722","$56,406","$1,788","$45,804","$-5,390",-,"$26,925","$83,331"
2019-06-30,"$7,105","$7,964","$5,847",-,"$3,382","$24,298","$13,862","$3,779","$32,871","$9,155","$59,667","$83,965","$20,085","$22,771","$11,283","$36,143","$56,228","$1,788","$45,295","$-5,362",-,"$27,737","$83,965"
2019-03-31,"$8,798","$7,608","$5,712",-,"$3,233","$25,351","$13,506","$5,621","$29,169","$8,707","$57,003","$82,354","$18,543","$22,721","$11,585","$36,141","$54,684","$1,788","$44,065","$-5,346",-,"$27,670","$82,354"
2018-12-31,"$8,864","$7,071","$5,440",-,"$4,500","$25,875","$13,291","$6,233","$31,357","$5,881","$56,762","$82,637","$22,206","$19,806","$12,041","$33,549","$55,755","$1,788","$42,579","$-5,545",-,"$26,882","$82,637"
2018-09-30,"$10,285","$7,374","$5,416",-,"$3,761","$26,836","$12,755","$7,606","$30,433","$7,500","$58,294","$85,130","$18,586","$19,936","$11,887","$33,888","$52,474","$1,788","$42,189","$-5,151",-,"$32,656","$85,130"
2018-06-30,"$7,594","$7,287","$5,178",-,"$4,005","$24,064","$12,626","$10,033","$31,172","$7,145","$60,976","$85,040","$18,128","$19,959","$12,028","$34,146","$52,274","$1,788","$41,523","$-5,122",-,"$32,766","$85,040"
2018-03-31,"$7,346","$7,245","$5,382",-,-,"$24,085","$12,561","$11,033","$31,804","$6,558","$61,956","$86,041","$16,960","$21,501","$11,473","$35,180","$52,140","$1,788","$41,107","$-5,060",-,"$33,901","$86,041"
2017-12-31,"$8,498","$6,873","$5,096",-,"$4,299","$24,766","$12,439","$12,125","$32,467","$6,075","$63,106","$87,872","$18,614","$21,353","$11,117","$34,689","$53,303","$1,788","$41,350","$-4,910",-,"$34,569","$87,872"
2017-09-30,"$11,195","$7,671","$5,263",-,-,"$27,919","$12,189","$12,206","$33,478","$5,884","$63,757","$91,676","$19,467","$21,838","$7,713","$33,710","$53,177","$1,788","$43,701","$-4,945",-,"$38,499","$91,676"
2017-06-30,"$11,967","$7,439","$5,407",-,-,"$28,167","$12,094","$12,138","$34,477","$5,928","$64,637","$92,804","$18,758","$21,706","$8,068","$34,334","$53,092","$1,788","$45,046","$-5,094",-,"$39,712","$92,804"
2017-03-31,"$15,249","$7,066","$5,146",-,-,"$31,530","$12,042","$11,896","$35,221","$5,872","$65,031","$96,561","$19,823","$23,437","$8,324","$36,650","$56,473","$1,788","$44,387","$-5,080",-,"$40,088","$96,561"
2016-12-31,"$14,341","$7,018","$4,866",-,-,"$30,614","$12,026","$11,416","$35,467","$5,854","$64,763","$95,377","$17,204","$24,274","$8,514","$37,865","$55,069","$1,788","$44,133","$-5,226",-,"$40,308","$95,377"
2016-09-30,"$13,067","$7,364","$5,244",-,-,"$29,440","$12,029","$11,657","$38,766","$6,443","$68,895","$98,335","$15,555","$23,656","$8,793","$38,823","$54,378","$1,788","$46,028","$-4,252",-,"$43,957","$98,335"
2016-06-30,"$11,834","$6,916","$5,248",-,-,"$27,926","$11,987","$11,879","$38,124","$6,559","$68,549","$96,475","$14,918","$23,642","$8,378","$38,111","$53,029","$1,788","$45,121","$-4,086",-,"$43,446","$96,475"
2016-03-31,"$12,943","$6,850","$5,102",-,-,"$28,772","$12,360","$12,554","$39,148","$5,921","$69,983","$98,755","$17,568","$23,656","$7,374","$37,286","$54,854","$1,788","$45,192","$-4,194",-,"$43,901","$98,755"
2015-12-31,"$13,427","$6,484","$4,700",-,-,"$29,751","$12,507","$13,039","$40,325","$6,055","$71,926","$101,677","$19,201","$23,829","$7,345","$37,709","$56,910","$1,788","$45,348","$-4,148",-,"$44,767","$101,677"
2015-09-30,"$12,089","$6,414","$5,123",-,-,"$28,567","$12,482","$13,080","$41,485","$5,618","$72,665","$101,232","$17,583","$24,124","$7,887","$37,970","$55,553","$1,788","$45,660","$-4,573",-,"$45,679","$101,232"
2015-06-30,"$11,370","$6,510","$5,306",-,-,"$28,319","$12,630","$13,333","$42,457","$5,843","$74,263","$102,582","$17,508","$24,069","$7,913","$38,436","$55,944","$1,788","$45,103","$-4,332",-,"$46,638","$102,582"
2015-03-31,"$15,601","$6,670","$5,539",-,-,"$32,927","$12,910","$13,092","$43,820","$5,596","$75,418","$108,345","$20,442","$25,506","$7,677","$39,986","$60,428","$1,788","$45,692","$-4,167",-,"$47,917","$108,345"
2014-12-31,"$15,719","$6,626","$5,571",-,-,"$32,605","$13,136","$13,515","$33,378","$5,533","$65,562","$98,167","$18,397","$18,699","$7,813","$30,979","$49,376","$1,788","$46,021","$-4,323",-,"$48,791","$98,167"
2014-09-30,"$14,347","$6,515","$5,819",-,"$3,302","$34,723","$13,438","$13,492","$33,566","$6,589","$67,085","$101,808","$25,927","$18,566","$6,968","$30,521","$56,448","$1,788","$39,989","$-2,998",-,"$45,360","$101,808"
2014-06-30,"$13,395","$7,022","$6,136",-,"$3,375","$33,587","$13,893","$12,618","$30,619","$7,143","$64,273","$97,860","$17,928","$18,590","$8,175","$31,416","$49,344","$1,788","$40,366","$-2,444",-,"$48,516","$97,860"
2014-03-31,"$20,513","$7,188","$6,376",-,"$3,224","$41,240","$14,296","$11,456","$32,637","$8,831","$67,220","$108,460","$22,470","$19,589","$7,956","$33,426","$55,896","$1,788","$39,661","$-2,179",-,"$52,564","$108,460"
2013-12-31,"$17,486","$7,184","$6,226",-,-,"$35,685","$14,973","$9,770","$36,102","$9,115","$69,960","$105,645","$17,868","$20,539","$8,136","$35,451","$53,319","$1,788","$39,257","$-2,197",-,"$52,326","$105,645"
2013-09-30,"$18,169","$7,578","$6,741",-,-,"$37,765","$15,323","$9,198","$37,123","$7,010","$68,654","$106,419","$18,215","$22,647",-,"$38,198","$56,413","$1,788","$39,773","$-4,698",-,"$50,006","$106,419"
2013-06-30,"$18,098","$7,779","$6,766",-,-,"$36,995","$15,683","$8,555","$38,531","$7,112","$69,881","$106,876","$18,402","$22,526",-,"$38,369","$56,771","$1,788","$39,915","$-4,760",-,"$50,105","$106,876"
2013-03-31,"$16,022","$7,965","$6,773",-,-,"$35,244","$15,802","$7,948","$40,315","$6,891","$70,956","$106,200","$18,802","$16,089",-,"$31,792","$50,594","$1,788","$40,272","$-4,629",-,"$55,606","$106,200"
2012-12-31,"$16,141","$7,672","$6,535",-,-,"$34,857","$16,030","$7,305","$41,217","$6,723","$71,275","$106,132","$18,348","$16,254","$10,327","$32,321","$50,669","$1,788","$39,985","$-4,682",-,"$55,463","$106,132"
2012-09-30,"$18,117","$7,952","$6,731",-,-,"$36,229","$15,884","$5,560","$42,493","$6,135","$70,072","$106,301","$15,583","$17,571",-,"$32,506","$48,089","$1,788","$40,390","$-3,040",-,"$58,212","$106,301"
2012-06-30,"$17,450","$8,152","$6,249",-,-,"$35,639","$15,867","$4,085","$43,778","$6,156","$69,886","$105,525","$16,912","$15,057",-,"$30,940","$47,852","$1,788","$39,950","$-3,126",-,"$57,673","$105,525"
2012-03-31,"$15,566","$8,726","$6,339",-,-,"$34,344","$16,124","$3,972","$45,156","$5,913","$71,165","$105,509","$16,582","$15,228",-,"$31,613","$48,195","$1,788","$39,441","$-3,217",-,"$57,314","$105,509"
2011-12-31,"$14,972","$8,261","$6,254",-,-,"$33,181","$16,297","$3,458","$46,457","$5,735","$71,947","$105,128","$16,245","$15,525",-,"$31,940","$48,185","$1,788","$38,990","$-3,132",-,"$56,943","$105,128"
2011-09-30,"$15,576","$8,136","$6,239",-,-,"$34,109","$16,383","$2,423","$48,050","$5,569","$72,425","$106,534","$16,593","$15,692",-,"$32,345","$48,938","$1,788","$38,763","$-2,713",-,"$57,596","$106,534"
2011-06-30,"$13,981","$8,475","$6,225",-,-,"$32,368","$16,671","$2,175","$49,447","$5,534","$73,827","$106,195","$15,763","$15,783",-,"$32,510","$48,273","$1,788","$38,243","$-2,776",-,"$57,922","$106,195"
