,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$3,853.639","$1,411.565","$1,075.983",-,$383.384,"$7,285.219",$955.845,-,"$3,056.254",$970.52,"$6,459.122","$13,744.34","$2,498.023","$5,786.552","$1,109.937","$8,108.144","$10,606.17",$97.746,$300.495,$-995.963,-,"$3,138.174","$13,744.34"
2020-09-30,"$2,677.398","$1,606.479","$1,434.843",-,$408.809,"$6,680.206",$933.99,-,"$3,024.607",$917.342,"$6,261.06","$12,941.27","$2,084.532","$5,679.44","$1,102.216","$7,911.496","$9,996.028",$97.491,$-44.953,$-959.658,-,"$2,945.238","$12,941.27"
2020-06-30,"$2,845.111",$934.984,"$1,402.858",-,$513.049,"$6,261.137",$957.309,-,"$3,018.37",$887.921,"$6,217.908","$12,479.04","$1,715.463","$5,609.792","$1,136.692","$7,850.984","$9,566.447",$97.41,$-298.088,$-897.541,-,"$2,912.598","$12,479.04"
2020-03-31,"$1,369.028","$1,308.051","$1,293.912",-,$444.886,"$5,027.016",$954.406,-,"$3,010.564",$867.751,"$6,106.235","$11,133.25","$3,023.884","$2,608.269","$1,123.113","$4,752.033","$7,775.917",$97.203,$7.309,$-930.958,-,"$3,357.334","$11,133.25"
2019-12-31,$540.029,"$1,539.923","$1,254.46",-,$356.882,"$4,155.698",$867.205,-,"$3,377.738",$958.253,"$6,658.564","$10,814.26","$1,962.092","$2,110.488","$1,128.834","$4,284.58","$6,246.672",$98.632,"$1,182.228",$-895.372,-,"$4,567.59","$10,814.26"
2019-09-30,$469.912,"$1,881.374","$1,590.027",-,$391.678,"$4,775.207",$832.237,-,"$3,337.623",$905.993,"$6,495.148","$11,270.36","$2,404.338","$2,090.922","$1,106.791","$4,218.398","$6,622.736",$99.716,"$1,405.988",$-930.725,-,"$4,647.619","$11,270.36"
2019-06-30,$560.882,"$1,211.347","$1,381.513",-,$405.205,"$3,990.855",$826.57,-,"$3,412.019",$735.275,"$6,411.108","$10,401.96","$1,947.145","$2,126.835","$1,139.512","$4,303.205","$6,250.35",$99.481,$931.134,$-867.386,-,"$4,151.614","$10,401.96"
2019-03-31,$402.226,"$1,372.625","$1,173.102",-,$425.612,"$4,673.457",$876.093,-,"$3,399.141",$768.482,"$5,683.328","$10,356.79","$2,661.604","$2,115.884","$1,234.881","$3,396.665","$6,058.269",$99.206,"$1,179.601",$-902.075,-,"$4,298.516","$10,356.79"
2018-12-31,$451.978,"$1,566.202","$1,401.621",-,$391.8,"$4,612.091",$902.665,-,"$3,539.45",$756.065,"$5,672.219","$10,284.31","$2,563.047","$2,135.24","$1,239.503","$3,420.639","$5,983.686",$98.868,"$1,258.327",$-886.565,-,"$4,300.624","$10,284.31"
2018-09-30,$266.788,"$1,961.274","$1,723.057",-,$582.139,"$5,417.954",$893.811,-,"$3,573.044",$763.762,"$5,712.471","$11,130.42","$3,508.696","$2,150.595","$1,246.962","$3,442.173","$6,950.869",$99.29,"$1,147.787",$-862.916,-,"$4,179.556","$11,130.42"
