,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,759.099","$1,285.727","$1,135.119",$196.424,$4.38,"$4,559.899","$38,852.78",-,$377.172,$802.889,"$53,679.31","$58,239.21","$7,060.506","$21,205.76","$11,365.11","$40,217.57","$47,278.07",$2.7,"$9,897.182",$-449.207,-,"$10,961.14","$58,239.21"
2020-09-30,"$1,239.664","$1,347.42","$1,065.046",$232.796,$6.798,"$4,062.805","$38,001",-,$377.172,"$1,103.196","$52,007.45","$56,070.25","$6,875.526","$19,612.66","$11,151.3","$38,168.48","$45,044",$2.7,"$9,699.435",$-390.42,-,"$11,026.25","$56,070.25"
2020-06-30,$935.468,"$1,177.42","$1,036.308",$243.021,-,"$3,546.996","$36,307.14",-,$377.172,"$1,112.94","$49,818.3","$53,365.3","$6,115.901","$18,278.36","$10,922.27","$36,788.41","$42,904.31",$2.7,"$9,364.523",$-388.604,-,"$10,460.99","$53,365.3"
2020-03-31,"$1,463.833","$1,076.073",$998.72,$268.201,-,"$3,973.951","$35,781.12",-,$377.172,"$1,135.016","$48,581.08","$52,555.03","$6,017.939","$18,228.53","$10,551.43","$36,058.74","$42,076.68",$2.7,"$9,190.141",$-398.987,-,"$10,478.35","$52,555.03"
2019-12-31,$425.722,"$1,208.592",$970.465,$283.645,-,"$3,045.992","$35,182.69",-,$377.172,"$1,117.617","$48,677.92","$51,723.91","$5,620.463","$17,078.64","$11,140.15","$35,844.77","$41,465.24",$2.7,"$9,257.609",$-446.92,-,"$10,258.67","$51,723.91"
2019-09-30,$955.831,"$1,338.371",$935.546,$258.695,-,"$3,661.672","$34,120.73",-,$377.172,"$5,614.201","$46,844.59","$50,506.27","$5,103.046","$16,938.01","$10,928.54","$35,113.75","$40,216.8",$2.7,"$9,057.749",$-419.772,-,"$10,289.47","$50,506.27"
2019-06-30,$635.909,"$1,234.624",$917.718,$267.303,$8.685,"$3,283.508","$33,544.73",-,$377.172,"$1,101.06","$47,282.23","$50,565.75","$4,522.608","$17,204.29","$11,665.51","$36,026.2","$40,548.82",$2.7,"$8,873.465",$-430.404,-,"$10,016.93","$50,565.75"
2019-03-31,$983.496,"$1,074.709",$893.412,$205.322,$19.209,"$3,407.776","$32,652.22",$310.215,$377.172,$330.745,"$46,197.61","$49,605.38","$4,861.083","$17,167.89","$11,315.92","$35,554.5","$40,415.59",$2.616,"$8,809.902",$-551.152,-,"$9,189.794","$49,605.38"
2018-12-31,$480.975,"$1,114.405",$870.147,$234.326,$27.251,"$2,958.064","$31,974.45",-,$377.172,$741.647,"$45,317","$48,275.07","$5,443.544","$15,518.3","$11,313.17","$33,767.81","$39,211.36",$2.616,"$8,721.15",$-557.173,-,"$9,063.707","$48,275.07"
2018-09-30,$987.981,"$1,366.653",$880.686,$248.107,$61.309,"$3,694.546","$31,092.74",$0.198,$377.172,$872.866,"$44,776.63","$48,471.17","$5,750.563","$15,801.71","$11,088.16","$34,110.13","$39,860.69",$2.548,"$8,953.611",$-632.126,-,"$8,610.483","$48,471.17"
2018-06-30,$812.787,"$1,258.466",$926.651,$249.645,$114.293,"$3,534.45","$30,512.11",$0.198,$377.172,$461.214,"$44,088.2","$47,622.65","$6,232.073","$14,878.95","$10,902.31","$33,170.34","$39,402.42",$2.548,"$8,578.276",$-613.642,-,"$8,220.232","$47,622.65"
2018-03-31,"$1,205.596","$1,081.801",$940.581,$231.946,$83.445,"$3,655.734","$30,102.67",$0.198,$377.172,$484.364,"$43,625.79","$47,281.52","$5,232.672","$15,613.26","$10,771.94","$33,876.11","$39,108.78",$2.548,"$8,493.79",$-561.498,-,"$8,172.742","$47,281.52"
2017-12-31,$781.273,"$1,212.95",$905.865,$156.333,$95.746,"$3,285.331","$29,664.36",$0.198,$377.172,$814.904,"$43,421.82","$46,707.15","$5,036.207","$14,337.27","$11,546.56","$33,480.63","$38,516.83",$2.548,"$7,977.702",$-23.531,-,"$8,190.318","$46,707.15"
2017-09-30,$546.291,"$1,313.343",$878.636,$366.324,$185.066,"$3,471.231","$28,960.77",$0.198,$377.172,$829.183,"$42,927.21","$46,398.44","$4,460.871","$14,000.31","$8,591.57","$33,247.34","$37,708.2",$2.548,"$8,617.901",$111.678,-,"$8,690.237","$46,398.44"
2017-06-30,$934.495,"$1,120.436",$869.077,$252.791,$194.245,"$3,599.344","$28,567.22",$0.198,$377.172,$842.845,"$42,407.69","$46,007.04","$4,240.53","$14,330.94","$8,532.988","$33,192.46","$37,432.99",$2.548,"$8,375.89",$52.773,-,"$8,574.041","$46,007.04"
2017-03-31,"$1,083.062",$973.143,$854.402,$208.363,$117.971,"$3,397.491","$28,173.35",$0.198,$377.172,$862.687,"$41,920.71","$45,318.21","$3,879.043","$13,950.78","$8,489.086","$33,178.79","$37,057.84",$2.548,"$8,122.103",$10.96,-,"$8,260.374","$45,318.21"
2016-12-31,"$1,187.844","$1,170.167",$878.123,$193.448,$108.465,"$3,684.268","$27,921.41",$0.198,$377.172,"$2,309.314","$42,220.16","$45,904.43","$3,200.096","$14,492.24","$9,168.66","$34,419.34","$37,619.44",$2.548,"$8,195.571",$-34.971,-,"$8,284.994","$45,904.43"
