,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$11,197",$859,-,$527,-,"$12,583",$744,"$3,672","$3,703",$875,"$9,562","$22,145","$3,968","$11,750",$107,"$13,264","$17,232",-,"$23,453",$-196,-,"$4,913","$22,145"
2020-06-30,"$10,404",$566,-,$483,-,"$11,453",$736,"$2,946","$4,277",$923,"$9,459","$20,912","$3,909","$11,555",$101,"$13,004","$16,913",-,"$22,652",$-233,-,"$3,999","$20,912"
2020-03-31,"$7,189",$667,-,"$1,404",-,"$9,260",$720,"$2,056","$4,288",$942,"$8,602","$17,862","$4,136","$8,578",$93,"$9,895","$14,031",-,"$22,530",$-342,-,"$3,831","$17,862"
2019-12-31,"$7,310","$1,680",-,$479,$364,"$9,833",$738,"$4,477","$4,867",$867,"$11,569","$21,402","$5,366","$8,661",$104,"$10,103","$15,469",-,"$23,232",$-191,-,"$5,933","$21,402"
2019-09-30,"$7,439","$1,788",-,$829,-,"$10,056",$706,"$4,319","$4,870",$885,"$11,390","$21,446","$5,528","$8,539",$94,"$9,967","$15,495",-,"$22,061",$-265,-,"$5,951","$21,446"
2019-06-30,"$6,809","$1,973",-,"$1,238",-,"$10,020",$716,"$4,618","$4,956",$545,"$11,474","$21,494","$6,349","$8,749",$90,"$9,838","$16,187",-,"$20,111",$-230,-,"$5,307","$21,494"
2019-03-31,"$4,315","$1,491",-,"$1,271",-,"$7,077",$695,"$8,445","$4,985",$529,"$15,289","$22,366","$5,576","$8,785",$89,"$9,875","$15,451",-,"$19,132",$-169,-,"$6,915","$22,366"
2018-12-31,"$6,284","$1,523",-,$600,-,"$8,407",$656,"$8,408","$5,035",$181,"$14,280","$22,687","$3,555","$9,815",$162,"$10,347","$13,902",-,"$18,367",$-316,-,"$8,785","$22,687"
2018-09-30,"$7,131.172","$1,719.059",-,$617.616,-,"$9,467.847",$642.861,"$9,114.218","$4,962.404",$183.146,"$14,902.63","$24,370.48","$3,930.224","$9,848.583",$148.699,"$10,488.44","$14,418.67",$0.489,"$17,720.66",$-233.806,-,"$9,951.81","$24,370.48"
2018-06-30,"$7,332.418","$1,715.055",-,$985.901,-,"$10,033.37",$613.462,"$9,444.908","$5,013.162",$191.347,"$15,262.88","$25,296.25","$5,222.484","$8,954.904",$143.651,"$9,601.137","$14,823.62",$0.489,"$15,953.08",$-76.283,-,"$10,472.63","$25,296.25"
2018-03-31,"$6,862.79","$1,530.321",-,"$1,111.753",-,"$9,504.864",$573.04,"$9,432.763","$4,894.845",$613.448,"$15,514.1","$25,018.96","$4,447.395","$9,292.662",$161.34,"$9,935.222","$14,382.62",$0.488,"$14,975.71",$56.406,-,"$10,636.34","$25,018.96"
2017-12-31,"$7,402","$1,218",-,$415,-,"$9,035",$480,"$10,873","$4,915",$148,"$16,416","$25,451","$3,498","$10,064",$147,"$10,692","$14,190",-,"$13,939",$238,-,"$11,261","$25,451"
2017-09-30,"$7,253.328","$1,437.762",-,$433.505,-,"$9,124.595",$457.548,"$11,114.31","$4,946.049",$146.605,"$16,664.52","$25,789.11","$3,624.275","$8,736.08",$143.827,"$9,287.842","$12,912.12",$0.486,"$14,513.39",$653.666,-,"$12,876.99","$25,789.11"
2017-06-30,"$6,356.089","$1,230.602",-,$685.879,-,"$8,272.57",$425.1,"$10,263.66","$4,333.397",$163.597,"$15,185.75","$23,458.32","$3,756.955","$7,579.713",$134.537,"$8,111.7","$11,868.65",$0.486,"$12,793",$573.915,-,"$11,589.67","$23,458.32"
2017-03-31,"$5,370.178",$934.254,-,$683.45,-,"$6,987.882",$381.197,"$10,140.63","$4,354.305",$130.238,"$15,006.37","$21,994.25","$3,248.199","$7,308.623",$128.564,"$7,935.034","$11,183.23",$0.486,"$12,072.79",$247.055,-,"$10,811.02","$21,994.25"
2016-12-31,"$4,299.955",$860.115,-,$241.449,-,"$5,401.519",$347.017,"$9,591.067","$4,390.791",$108.579,"$14,437.45","$19,838.97","$2,858.67","$6,199.06",$138.767,"$7,160.161","$10,018.83",$0.485,"$11,326.85",$-134.684,-,"$9,820.142","$19,838.97"
2016-09-30,"$4,379.173","$1,105.086",-,$349.323,-,"$5,833.582",$339.805,"$9,296.417","$4,456.551",$107.429,"$14,200.2","$20,033.78","$2,905.976","$6,381.709",$141.096,"$7,325.238","$10,231.21",$0.484,"$10,652.94",$322.346,-,"$9,802.57","$20,033.78"
2016-06-30,"$4,371.783",$982.993,-,$559.691,-,"$5,914.467",$320.45,"$7,954.414","$5,442.705",$55.134,"$13,772.7","$19,687.17","$2,209.651","$7,255.205",$143.674,"$8,202.814","$10,412.46",$0.484,"$10,146.93",$135.442,-,"$9,274.705","$19,687.17"
2016-03-31,"$3,383.637",$857.14,-,$623.986,-,"$4,864.763",$299.845,"$7,594.338","$5,506.866",$68.734,"$13,469.78","$18,334.55","$1,987.574","$6,321.202",$143.242,"$7,294.605","$9,282.179",$0.484,"$9,566.289",$297.765,-,"$9,052.367","$18,334.55"
2015-12-31,"$2,648.511",$645.169,-,$259.557,-,"$3,553.237",$274.786,"$7,931.363","$5,542.533",$118.656,"$13,867.34","$17,420.57","$1,439.31","$6,158.443",$134.777,"$7,185.796","$8,625.106",$0.482,"$9,191.865",$244.852,-,"$8,795.469","$17,420.57"
2015-09-30,"$3,053.669",$890.532,-,$264.256,-,"$4,298.957",$257.135,"$6,327.63","$5,589.789",$141.259,"$12,315.81","$16,614.77","$1,582.807","$5,421.328",$131.474,"$6,505.19","$8,087.997",$0.482,"$8,687.596",$-185.465,-,"$8,526.773","$16,614.77"
2015-06-30,"$3,189.128",$889.868,-,$508.41,-,"$4,693.471",$246.102,"$6,395.468","$5,613.025",$79.28,"$12,333.88","$17,027.35","$1,931.134","$5,399.966",$146.399,"$6,538.247","$8,469.381",$0.482,"$7,490.864",$-43.123,-,"$8,557.965","$17,027.35"
2015-03-31,"$4,636.318",$706.776,-,$487.285,-,"$5,967.481",$214.863,"$4,973.644","$5,610.131",$76.373,"$10,875.01","$16,842.49","$1,703.234","$5,304.108",$132.987,"$6,509.133","$8,212.365",$0.481,"$6,973.832",$-224.545,-,"$8,630.125","$16,842.49"
2014-12-31,"$4,291.676",$643.894,-,$178.05,-,"$5,113.62",$198.953,"$3,755.653","$5,661.235",$41.516,"$9,657.357","$14,770.98","$1,378.703","$3,824.199",$103.533,"$4,825.581","$6,204.286",$0.48,"$6,640.505",$-259.902,-,"$8,566.694","$14,770.98"
2014-09-30,"$6,237.98",$843.56,-,$166.308,-,"$7,303.865",$203.79,"$1,965.182","$5,658.358",$48.471,"$7,880.515","$15,184.38","$1,589.145","$3,888.019",$107.938,"$4,862.124","$6,451.269",$0.48,"$6,188.674",$-72.204,-,"$8,733.111","$15,184.38"
2014-06-30,"$7,180.336",$841.133,-,$380.284,-,"$8,508.759",$168.681,-,"$2,882.497",$33.666,"$3,091.564","$11,600.32","$1,507.245","$1,765.699",$106.858,"$2,269.046","$3,776.291",$0.48,"$5,126.421",$78.335,-,"$7,824.032","$11,600.32"
2014-03-31,"$6,726.124",$627.16,-,$428.123,-,"$7,855.94",$149.373,-,"$2,769.855",$33.423,"$2,957.744","$10,813.68","$1,430.989","$1,757.478",$81.177,"$2,173.286","$3,604.275",$0.478,"$4,549.97",$92.751,-,"$7,209.409","$10,813.68"
2013-12-31,"$6,763.19",$535.962,-,$107.102,-,"$7,480.941",$135.053,-,"$2,787.897",$40.569,"$2,963.519","$10,444.46","$1,381.745","$1,750.58",$75.981,"$2,152.986","$3,534.731",$0.476,"$4,218.752",$84.729,-,"$6,909.729","$10,444.46"
2013-09-30,"$6,592.654",$706.234,-,$107.688,-,"$7,489.047",$119.766,-,"$2,800.057",$35.958,"$2,956.608","$10,445.66","$1,825.844","$1,767.757",$83.934,"$2,223.189","$4,049.033",$0.468,"$3,840.675",$39.761,-,"$6,396.622","$10,445.66"
2013-06-30,"$5,952.807",$649.25,-,$249.851,-,"$6,926.15",$109.141,-,"$2,790.433",$37.302,"$2,941.221","$9,867.371","$1,771.437","$1,762.89",$88.088,"$2,238.274","$4,009.711",$0.467,"$3,007.686",$-75.582,-,"$5,857.66","$9,867.371"
2013-03-31,"$5,188.639",$471.807,-,$319.251,-,"$6,030.452",$92.5,-,$693.43,$35.102,$824.675,"$6,855.127","$1,605.339",$935.997,$281.482,"$1,258.953","$2,864.292",$0.452,"$2,570.114",$-88.06,-,"$3,990.835","$6,855.127"
2012-12-31,"$5,189.835",$367.512,-,$84.29,-,"$5,682.375",$89.269,-,$730.785,$35.828,$887.367,"$6,569.742","$1,461.726",$936.651,$229.231,"$1,211.041","$2,672.767",$0.45,"$2,368.611",$-23.676,-,"$3,896.975","$6,569.742"
2012-09-30,"$4,675.211",$493.777,-,$152.722,-,"$5,365.729",$81.931,-,$710.209,$36.71,$852.08,"$6,217.809","$1,475.34",$937.266,$47.813,"$1,164.605","$2,639.945",$0.45,"$2,105.386",$-62.872,-,"$3,577.864","$6,217.809"
2012-06-30,"$3,948.951",$429.52,-,$164.745,-,"$4,578.299",$78.616,-,$704.368,$38.483,$850.507,"$5,428.806","$1,366.635",$937.841,$151.306,"$1,134.384","$2,501.019",$0.45,"$1,524.615",$-107.647,-,"$2,927.787","$5,428.806"
2012-03-31,"$3,623.161",$324.562,-,$201.74,-,"$4,203.062",$73.52,-,$731.687,$41.313,$889.765,"$5,092.827","$1,290.229",$938.377,$43.526,"$1,210.939","$2,501.168",$0.449,"$1,163.494",$-51.112,-,"$2,591.659","$5,092.827"
2011-12-31,"$2,661.434",$264.453,-,$104.202,-,"$3,066.844",$64.322,-,$704.935,$23.49,$903.827,"$3,970.671","$1,105.798",$77.36,$39.183,$290.578,"$1,396.376",$0.446,"$1,033.738",$-87.582,-,"$2,574.295","$3,970.671"
2011-09-30,"$2,408.484",$345.339,-,$95.906,-,"$2,881.977",$53.843,-,$720.847,$21.444,$933.596,"$3,815.573","$1,181.261",$82.831,$37.119,$244.013,"$1,425.274",$0.446,$858.438,$-59.835,-,"$2,390.299","$3,815.573"
2011-06-30,"$1,950.497",$321.358,-,$52.721,-,"$2,376.435",$49.346,-,$758.479,$17.157,$983.64,"$3,360.075","$1,126.193",$88.222,$101.354,$244.255,"$1,370.448",$0.446,$396.528,$19.476,-,"$1,989.627","$3,360.075"
2011-03-31,"$1,746.65",$221.978,-,$56.682,-,"$2,105.67",$44.386,-,$759.864,$17.462,$959.681,"$3,065.351","$1,086.696",$93.569,$47.209,$254.254,"$1,340.95",$0.445,$163.545,$10.36,-,"$1,724.401","$3,065.351"
