,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$18,935","$3,342",-,$729,"$3,274","$26,280","$2,713",$161,"$44,714","$6,558","$54,146","$80,426","$12,390","$21,055","$3,959","$30,357","$42,747",-,"$14,813","$1,154",$-34,"$37,679","$80,426"
2020-09-30,"$20,942","$2,882",-,$757,"$3,064","$27,645","$2,737",$231,"$43,718","$6,588","$53,274","$80,919","$14,510","$21,071","$3,891","$30,199","$44,709",-,"$14,088",$354,$-39,"$36,210","$80,919"
2020-06-30,"$17,785","$3,564",-,$753,"$2,909","$25,011","$2,746",$547,"$42,979","$6,601","$52,873","$77,884","$16,100","$17,880","$3,652","$26,260","$42,360",-,"$14,072",$-279,$-24,"$35,524","$77,884"
2020-03-31,"$13,415","$2,948",-,$889,"$2,655","$19,907","$2,776","$1,064","$42,766","$6,307","$52,913","$72,820","$15,942","$13,893","$3,604","$22,293","$38,235",-,"$13,366",$-444,$-184,"$34,585","$72,820"
2019-12-31,"$14,304","$4,934",-,$580,"$2,501","$22,319","$2,739","$1,719","$42,904","$5,100","$52,462","$74,781","$17,579","$13,688","$3,434","$21,932","$39,511",-,"$13,899",$-340,$-175,"$35,270","$74,781"
2019-09-30,"$13,279","$4,590",-,$712,"$2,389","$20,970","$2,695","$2,157","$42,436","$4,316","$51,604","$72,574","$13,415","$16,729","$2,939","$24,475","$37,890",-,"$13,502",$-650,$-171,"$34,684","$72,574"
2019-06-30,"$12,079","$3,220",-,$648,"$2,358","$18,305","$2,549","$2,918","$42,585","$3,892","$51,944","$70,249","$10,829","$16,694","$2,801","$24,425","$35,254",-,"$13,040",$110,$-169,"$34,995","$70,249"
2019-03-31,"$12,423","$2,978",-,$765,"$2,324","$18,490","$2,456","$3,506","$42,054","$3,359","$51,375","$69,865","$11,380","$16,630","$2,669","$24,210","$35,590",-,"$12,513",$-86,$-163,"$34,275","$69,865"
2018-12-31,"$13,246","$4,528",-,$456,"$1,877","$20,107","$2,437","$4,132","$42,450","$2,529","$51,548","$71,655","$13,389","$16,633","$2,703","$24,171","$37,560",-,"$11,908",$275,$-92,"$34,095","$71,655"
2018-09-30,"$13,200","$2,790",-,$562,"$1,664","$18,216","$2,472","$4,082","$42,752","$1,703","$51,009","$69,225","$11,305","$16,630","$2,666","$23,914","$35,219",-,"$11,318",$547,$-7,"$34,006","$69,225"
2018-06-30,"$13,388","$2,835",-,$545,"$1,723","$18,491","$2,387","$2,835","$42,832","$1,630","$49,684","$68,175","$10,934","$16,627","$2,494","$23,923","$34,857",-,"$10,426",$741,$-5,"$33,318","$68,175"
2018-03-31,"$12,603","$3,760",-,$592,"$1,581","$18,536","$2,366","$2,602","$43,909","$1,629","$50,506","$69,042","$9,551","$16,624","$3,654","$25,388","$34,939",-,"$10,192","$1,728",$-6,"$34,103","$69,042"
2017-12-31,"$12,434","$2,899",-,$504,"$1,450","$17,287","$2,238","$2,674","$43,271","$1,684","$49,867","$67,154","$8,363","$16,621","$3,662","$25,390","$33,753",-,"$9,966","$1,203",$-5,"$33,401","$67,154"
2017-09-30,"$14,469","$2,554",-,$550,"$1,450","$19,023","$2,253","$1,926","$42,958","$1,817","$48,954","$67,977","$9,994","$16,618","$2,625","$25,223","$35,217",-,"$9,508",$878,$-52,"$32,760","$67,977"
2017-06-30,"$11,221","$2,524",-,$590,"$1,383","$15,718","$2,202","$2,117","$42,331","$1,632","$48,282","$64,000","$9,511","$14,142","$2,515","$22,545","$32,056",-,"$9,299",$118,$-8,"$31,944","$64,000"
