,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$3,795","$4,926","$4,882",-,"$1,165","$14,768","$4,396",$66,"$21,016","$1,939","$27,881","$42,649","$8,548","$1,102","$1,867","$9,038","$17,586",$7,-,"$-2,890",-,"$25,063","$42,649"
2020-09-30,"$2,920","$5,627","$4,374",-,"$1,167","$14,088","$4,273",$62,"$21,024","$1,954","$27,602","$41,690","$7,734","$1,102","$1,864","$9,610","$17,344",$7,-,"$-3,796",-,"$24,346","$41,690"
2020-06-30,"$2,869","$6,772","$3,589",-,"$1,192","$14,422","$4,293",$62,"$21,139","$1,974","$27,758","$42,180","$7,529","$1,102","$1,957","$9,850","$17,379",$7,$508,"$-3,845",-,"$24,801","$42,180"
2020-03-31,"$1,973","$6,775","$4,401",-,"$1,530","$14,679","$4,358",$64,"$21,268","$2,336","$28,299","$42,978","$9,199",$614,"$1,989","$9,700","$18,899",$7,$-155,"$-3,933",-,"$24,079","$42,978"
2019-12-31,"$1,769","$5,528","$5,032",-,"$1,190","$13,519","$4,546",$66,"$21,653","$2,326","$28,878","$42,397","$8,238",$115,"$2,192","$9,604","$17,842",$7,$-425,"$-3,270",-,"$24,555","$42,397"
2019-09-30,"$2,097","$6,574","$4,403",-,"$1,043","$14,117","$4,503",$70,"$21,835","$2,440","$29,118","$43,235","$8,993",$116,"$2,132","$8,981","$17,974",$7,$-397,"$-2,667",-,"$25,261","$43,235"
2019-06-30,"$2,083","$7,434","$3,918",-,"$1,010","$14,445","$4,543",$64,"$22,081","$2,464","$29,477","$43,922","$8,614",$117,"$2,156","$9,241","$17,855",$7,$97,"$-2,375",-,"$26,067","$43,922"
2019-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-12-31,"$2,275","$5,260","$5,310",-,"$10,127","$22,972","$7,340",$138,"$22,248","$58,477","$88,507","$108,683","$13,310","$5,784","$12,956","$20,220","$33,530",-,-,-,"$75,153","$75,153","$108,683"
2018-09-30,"$1,799","$6,547","$4,898",-,"$10,096","$23,340","$7,078",$144,"$22,341","$59,073","$89,002","$109,648","$13,242","$10,215","$12,598","$24,407","$37,649",-,-,-,"$71,999","$71,999","$109,648"
2018-06-30,"$2,745","$7,331","$4,362",-,"$10,203","$24,641","$7,061",$195,"$26,930","$59,481","$94,086","$116,129","$13,049","$9,736","$14,254","$25,377","$38,426",-,-,-,"$77,703","$77,703","$116,129"
2017-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
