,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-01-31,"$14,639","$5,215","$4,508",-,"$1,986","$26,348","$5,023",-,"$60,381","$2,208","$70,922","$97,270","$12,534","$26,502","$6,074","$33,808","$46,342",-,"$28,015","$-3,922",-,"$50,928","$97,270"
2020-10-31,"$14,277","$5,348","$4,484",-,"$1,927","$26,036","$4,938",-,"$59,624","$2,112","$69,850","$95,886","$12,071","$25,967","$6,281","$33,499","$45,570",-,"$27,526","$-3,843",-,"$50,316","$95,886"
2020-07-31,"$13,012","$4,876","$4,551",-,"$2,070","$24,509","$4,882",-,"$59,384","$2,143","$69,397","$93,906","$13,086","$22,867","$6,279","$30,377","$43,463",-,"$27,817","$-3,782",-,"$50,443","$93,906"
2020-04-30,"$10,948","$4,645","$4,229",-,"$2,209","$22,031","$4,828",-,"$58,904","$2,094","$68,658","$90,689","$10,366","$22,021","$6,256","$29,451","$39,817",-,"$28,132","$-3,560",-,"$50,872","$90,689"
2020-01-31,"$11,628","$6,248","$4,122",-,"$2,045","$24,043","$4,764",-,"$59,547","$2,196","$68,779","$92,822","$8,735","$24,732","$6,120","$32,134","$40,869",-,"$28,210","$-2,546",-,"$51,953","$92,822"
2019-10-31,"$10,398","$6,118","$4,042",-,"$2,095","$22,653","$4,756",-,"$59,727","$2,113","$68,400","$91,053","$8,170","$24,752","$6,036","$32,164","$40,334",-,"$27,018","$-2,611",-,"$50,719","$91,053"
2019-07-31,"$10,683","$5,894","$3,932",-,"$2,196","$22,705","$4,711",-,"$60,316","$1,991","$68,563","$91,268","$8,518","$24,804","$6,103","$32,253","$40,771",-,"$26,377","$-2,484",-,"$50,497","$91,268"
2019-04-30,"$9,848","$6,222","$3,753",-,"$2,144","$21,967","$4,675",-,"$60,519","$1,014","$67,727","$89,694","$8,472","$24,486","$5,246","$31,010","$39,482",-,"$26,270","$-2,711",-,"$50,212","$89,694"
2019-01-31,"$9,142","$5,854","$3,866",-,"$2,015","$20,877","$4,593",-,"$60,838",$926,"$67,853","$88,730","$8,853","$23,674","$4,906","$29,936","$38,789",-,"$25,769","$-2,458",-,"$49,941","$88,730"
2018-10-31,"$10,133","$5,743","$3,763",-,"$2,014","$21,653","$4,536",-,"$59,424","$1,123","$66,497","$88,150","$8,463","$23,673","$4,975","$29,973","$38,436",-,"$25,171","$-2,612",-,"$49,714","$88,150"
2018-07-31,"$11,004","$5,674","$3,681",-,"$2,101","$22,460","$4,524",-,"$60,225","$1,099","$67,261","$89,721","$9,112","$23,678","$5,255","$30,280","$39,392",-,"$24,730","$-2,323",-,"$50,329","$89,721"
2018-04-30,"$11,227","$5,987","$3,579",-,"$2,187","$22,980","$4,604",-,"$61,266","$1,078","$68,413","$91,393","$10,084","$23,699","$5,365","$30,487","$40,571",-,"$24,379","$-1,786",-,"$50,822","$91,393"
2018-01-31,"$14,436","$5,775","$3,751",-,"$2,645","$26,607","$4,517",-,"$61,973","$1,166","$69,193","$95,800","$10,933","$25,918","$7,246","$34,527","$45,460",-,"$23,426","$-1,382",-,"$50,340","$95,800"
2017-10-31,"$13,526","$5,752","$3,638",-,"$2,246","$25,162","$4,441",-,"$61,702","$1,404","$69,296","$94,458","$10,496","$25,941","$4,602","$32,384","$42,880",-,"$25,438","$-2,060",-,"$51,578","$94,458"
2017-07-31,"$13,088","$5,784","$3,538",-,"$2,369","$24,779","$4,387",-,"$62,202","$7,284","$75,471","$100,250","$15,148","$25,953","$5,752","$34,315","$49,463",-,"$24,043","$-1,924",-,"$50,787","$100,250"
2017-04-30,"$13,708","$5,591","$3,338",-,"$2,236","$24,873","$4,361",-,"$61,922","$7,151","$74,984","$99,857","$14,264","$25,921","$6,364","$35,263","$49,527",-,"$23,270","$-2,613",-,"$50,330","$99,857"
2017-01-31,"$11,458","$5,453","$3,720",-,"$1,792","$22,423","$4,947",-,"$67,433","$1,291","$75,155","$97,578","$12,672","$25,923","$5,847","$35,413","$48,085",-,"$52,266","$-2,879",-,"$49,493","$97,578"
2016-10-31,"$11,257","$5,661","$3,717",-,"$1,891","$22,526","$4,891",-,"$68,446","$1,293","$75,880","$98,406","$9,601","$29,010","$5,748","$38,512","$48,113",-,"$52,514","$-2,328",-,"$50,293","$98,406"
2016-07-31,"$12,810","$5,357","$3,580",-,"$1,751","$23,498","$4,814",-,"$67,746","$1,311","$75,103","$98,601","$7,896","$30,124","$5,899","$39,813","$47,709",-,"$52,848","$-2,024",-,"$50,892","$98,601"
2016-04-30,"$12,634","$5,562","$3,473","$1,931",-,"$23,600","$4,841",-,"$68,399","$1,421","$76,044","$99,644","$7,165","$30,109","$6,578","$40,416","$47,581",-,"$21,704","$-1,868",-,"$52,063","$99,644"
2016-01-31,"$17,286","$4,863","$3,536","$1,382",-,"$27,569","$4,636",-,"$67,692","$1,749","$75,137","$102,706","$8,141","$33,681","$6,266","$43,749","$51,890",-,"$53,781","$-2,965",-,"$50,816","$102,706"
2015-10-31,"$17,229","$6,663","$3,516","$1,315",-,"$28,723","$4,678",-,"$69,005","$1,714","$76,222","$104,945","$8,126","$33,690","$6,094","$44,550","$52,676",-,"$53,740","$-1,471",-,"$52,269","$104,945"
2015-07-31,"$17,982","$6,301","$3,404","$1,460",-,"$29,147","$4,672",-,"$68,356","$1,679","$75,479","$104,626","$7,660","$33,709","$5,747","$44,157","$51,817",-,"$54,165","$-1,356",-,"$52,809","$104,626"
2015-04-30,"$19,480","$6,447","$3,463","$1,454",-,"$30,844","$4,699",-,"$68,631","$1,737","$75,841","$106,685","$9,173","$33,752","$5,830","$44,282","$53,455",-,"$54,414","$-1,184",-,"$53,230","$106,685"
2015-01-31,"$31,148","$4,186","$1,875",$952,-,"$38,161","$2,326",-,"$13,289","$1,250","$17,072","$55,233","$5,613","$26,641","$2,391","$29,447","$35,060",$99,"$20,735",$-661,-,"$20,173","$55,233"
2014-10-31,"$14,464","$4,446","$1,873",$814,-,"$21,597","$2,361",-,"$13,461","$1,178","$17,183","$38,780","$6,952","$9,708","$2,262","$12,390","$19,342",$98,"$19,846",$-506,-,"$19,438","$38,780"
2014-07-31,"$13,962","$4,289","$1,836",$683,-,"$20,770","$2,376",-,"$13,037","$1,172","$16,784","$37,554","$5,433","$10,323","$2,173","$12,873","$18,306",$99,"$19,637",$-488,-,"$19,248","$37,554"
2014-04-30,"$14,241","$4,547","$1,725",$697,-,"$21,210","$2,392",-,"$12,879","$1,162","$16,733","$37,943","$5,559","$10,315","$2,240","$12,941","$18,500",$100,"$19,940",$-597,-,"$19,443","$37,943"
2014-01-31,"$13,667","$4,237","$1,782",$700,-,"$20,386","$2,408",-,"$12,965","$1,235","$16,845","$37,231","$5,632","$9,601","$2,286","$12,245","$17,877",$100,"$19,872",$-618,-,"$19,354","$37,231"
