,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$15,220","$6,827","$4,489",-,"$1,639","$28,175","$5,570",$685,"$19,618","$9,778","$36,411","$64,586","$19,197","$16,342","$8,895","$27,599","$46,796",$958,"$39,905","$-3,377",-,"$17,790","$64,586"
2020-09-30,"$15,008","$6,878","$4,705",-,"$1,609","$28,200","$5,419",$673,"$19,160","$9,853","$35,259","$63,459","$17,184","$17,687","$8,485","$27,962","$45,146",$958,"$39,203","$-3,436",-,"$18,313","$63,459"
2020-06-30,"$15,127","$6,717","$4,753",-,"$1,724","$28,321","$5,327",$626,"$19,069","$10,155","$35,283","$63,604","$17,341","$17,591","$8,521","$27,897","$45,238",$958,"$39,080","$-3,310",-,"$18,366","$63,604"
2020-03-31,"$8,791","$7,452","$4,584",-,"$1,786","$22,613","$5,214",$613,"$18,862","$10,049","$34,809","$57,422","$17,377","$11,542","$8,647","$22,180","$39,557",$958,"$38,635","$-3,353",-,"$17,865","$57,422"
2019-12-31,"$10,416","$7,493","$4,421",-,"$1,973","$24,303","$5,325",$588,"$19,297","$9,080","$34,376","$58,679","$18,098","$11,110","$8,762","$21,875","$39,973",$958,"$37,693","$-3,197",-,"$18,706","$58,679"
2019-09-30,"$12,364","$7,583","$4,601",-,"$1,640","$26,188","$5,240",$631,"$19,213","$8,591","$33,916","$60,104","$19,915","$11,101","$9,080","$21,883","$41,798",$958,"$36,775","$-3,295",-,"$18,306","$60,104"
2019-06-30,"$9,943","$7,407","$4,600",-,"$1,818","$23,768","$5,260",$747,"$19,506","$8,210","$33,982","$57,750","$19,894","$8,608","$9,133","$19,796","$39,690",$958,"$35,741","$-3,453",-,"$18,060","$57,750"
2019-03-31,"$10,684","$7,307","$4,548",-,"$1,795","$24,334","$5,276",$747,"$19,594","$8,247","$34,226","$58,560","$19,593","$8,598","$9,223","$20,011","$39,604",$958,"$34,794","$-3,245",-,"$18,956","$58,560"
2018-12-31,"$10,910","$7,508","$4,326",-,"$1,618","$24,362","$5,296",$742,"$19,685","$7,306","$33,411","$57,773","$18,924","$9,756","$8,671","$20,491","$39,415",$958,"$33,978","$-3,437",-,"$18,358","$57,773"
2018-09-30,"$11,653","$8,568","$5,061",-,"$1,346","$26,628","$5,966",$754,"$22,388","$5,815","$35,299","$61,927","$17,900","$14,059","$9,200","$25,611","$43,511",$958,"$31,110","$-2,125",-,"$18,416","$61,927"
2018-06-30,"$9,850","$8,600","$4,792",-,"$1,537","$24,779","$5,968",$897,"$22,398","$5,463","$35,081","$59,860","$18,018","$12,504","$8,312","$24,069","$42,087",$958,"$30,104","$-2,222",-,"$17,773","$59,860"
2018-03-31,"$10,280","$8,778","$4,766",-,"$1,763","$25,587","$6,083",$737,"$22,982","$5,157","$35,361","$60,948","$18,755","$12,738","$8,399","$24,419","$43,174",$958,"$29,395","$-2,174",-,"$17,774","$60,948"
2017-12-31,"$10,817","$8,866","$4,613",-,"$1,706","$26,002","$5,926",$667,"$22,773","$3,851","$33,468","$59,470","$18,861","$12,573","$8,190","$23,944","$42,805",$958,"$27,481","$-2,235",-,"$16,665","$59,470"
2017-09-30,"$10,170","$8,587","$4,751",-,"$1,136","$24,644","$5,757",$643,"$22,855","$2,605","$32,124","$56,768","$18,225","$11,453","$5,029","$17,315","$35,540",$958,"$31,247","$-2,840",-,"$21,228","$56,768"
2017-06-30,"$9,821","$8,442","$4,651",-,"$1,150","$24,064","$5,718",$570,"$22,604","$2,355","$31,604","$55,668","$17,981","$11,329","$4,939","$17,137","$35,118",$958,"$30,406","$-2,837",-,"$20,550","$55,668"
2017-03-31,"$9,595","$8,155","$4,652",-,"$1,178","$23,580","$5,816",$533,"$22,419","$2,094","$31,199","$54,779","$17,281","$11,181","$4,879","$17,023","$34,304",$958,"$29,526","$-2,562",-,"$20,475","$54,779"
2016-12-31,"$9,363","$8,177","$4,366",-,"$1,152","$23,058","$5,793",$587,"$22,341","$2,020","$31,088","$54,146","$16,331","$12,182","$5,124","$18,268","$34,599",$958,"$28,710","$-2,714",-,"$19,547","$54,146"
2016-09-30,"$6,431","$8,627","$4,587",-,"$2,189","$21,834","$5,725",$639,"$22,693","$2,330","$31,722","$53,556","$18,213","$9,608","$5,183","$15,972","$34,185",$958,"$28,190","$-2,482",-,"$19,371","$53,556"
2016-06-30,"$5,045","$8,730","$4,678",-,"$1,927","$20,380","$6,086",$561,"$21,245","$2,581","$30,801","$51,181","$15,911","$9,607","$5,462","$16,328","$32,239",$958,"$27,702","$-2,499",-,"$18,942","$51,181"
2016-03-31,"$4,473","$8,397","$4,743",-,"$1,919","$19,532","$6,027",$592,"$21,414","$2,482","$30,833","$50,365","$15,659","$9,700","$5,499","$16,334","$31,993",$958,"$26,874","$-2,455",-,"$18,372","$50,365"
2015-12-31,"$5,455","$8,075","$4,420",-,"$2,103","$20,053","$5,789",$517,"$20,472","$2,202","$29,263","$49,316","$18,371","$5,554","$5,599","$12,527","$30,898",$958,"$26,147","$-2,535",-,"$18,418","$49,316"
2015-09-30,"$6,563","$7,936","$4,441",-,"$3,800","$23,479","$5,451",$471,"$14,755","$2,140","$23,146","$46,625","$16,367","$5,599","$5,101","$12,362","$28,729",$958,"$25,433","$-2,373",-,"$17,896","$46,625"
2015-06-30,"$5,954","$8,237","$4,447",-,"$3,883","$23,180","$5,381",$491,"$14,904","$2,091","$23,232","$46,412","$15,574","$5,562","$5,199","$12,241","$27,815",$958,"$24,585","$-1,969",-,"$18,597","$46,412"
2015-03-31,"$6,575","$8,158","$4,507",-,"$2,376","$22,272","$5,300",$464,"$14,875","$2,117","$23,085","$45,357","$15,432","$5,661","$5,224","$12,248","$27,680",$958,"$23,811","$-2,099",-,"$17,677","$45,357"
2014-12-31,"$6,959","$7,960","$4,405",-,"$2,145","$22,191","$5,383",$465,"$14,996","$2,012","$23,260","$45,451","$14,773","$6,046","$5,482","$12,894","$27,667",$958,"$23,115","$-1,459",-,"$17,784","$45,451"
2014-09-30,"$6,428","$8,315","$4,485",-,"$2,336","$22,358","$5,189",$447,"$15,211","$2,781","$23,823","$46,181","$13,947","$6,760","$4,361","$13,171","$27,118",$958,"$22,576",$281,-,"$19,063","$46,181"
2014-06-30,"$6,582","$8,350","$4,511",-,"$2,207","$22,453","$5,316",$488,"$15,427","$2,736","$24,143","$46,596","$14,324","$6,839","$4,654","$13,455","$27,779",$958,"$21,773",$837,-,"$18,817","$46,596"
2014-03-31,"$6,672","$8,081","$4,407",-,"$1,531","$21,531","$5,284",$465,"$15,473","$2,807","$24,246","$45,777","$14,353","$6,804","$4,646","$13,381","$27,734",$958,"$21,039",$748,-,"$18,043","$45,777"
2013-12-31,"$6,422","$7,929","$4,293",-,"$1,671","$21,164","$5,278",$393,"$15,560","$2,672","$24,271","$45,435","$14,181","$6,801","$4,884","$13,675","$27,856",$958,"$20,383",$818,-,"$17,579","$45,435"
2013-09-30,"$5,499","$7,950","$4,455",-,$693,"$19,304","$5,107",$830,"$15,820","$1,888","$25,102","$44,406","$14,663","$5,789","$7,006","$14,670","$29,333",$958,"$19,796","$-1,211",-,"$15,073","$44,406"
2013-06-30,"$4,549","$7,655","$4,295",-,$680,"$17,849","$4,997",$756,"$15,033","$1,830","$24,317","$42,166","$13,480","$5,779","$6,935","$14,828","$28,308",$958,"$19,135","$-1,767",-,"$13,858","$42,166"
2013-03-31,"$4,539","$7,585","$4,297",-,$588,"$17,681","$4,948",$738,"$14,770","$1,821","$24,119","$41,800","$13,111","$5,787","$7,196","$15,156","$28,267",$958,"$18,442","$-1,656",-,"$13,533","$41,800"
2012-12-31,"$4,634","$7,429","$4,235",-,$631,"$17,598","$5,001",$623,"$14,874","$1,868","$24,255","$41,853","$13,045","$6,395","$7,205","$15,743","$28,788",$958,"$17,799","$-1,339",-,"$13,065","$41,853"
2012-09-30,"$4,760","$7,388","$4,314",-,$711,"$17,746","$4,830",$600,"$14,197","$1,935","$23,328","$41,074","$12,713","$6,391","$6,726","$15,142","$27,855",$958,"$17,877","$-1,294",-,"$13,219","$41,074"
2012-06-30,"$4,221","$7,250","$4,342",-,$562,"$16,644","$4,735",$566,"$14,162","$1,903","$23,530","$40,174","$12,812","$6,342","$6,891","$15,279","$28,091",$958,"$17,222","$-1,637",-,"$12,083","$40,174"
2012-03-31,"$3,988","$7,268","$4,368",-,$501,"$16,553","$4,814",$533,"$14,330","$2,079","$23,817","$40,370","$12,666","$6,269","$7,486","$15,862","$28,528",$958,"$16,613","$-1,182",-,"$11,842","$40,370"
2011-12-31,"$3,698","$7,228","$4,264",-,$484,"$16,134","$4,804",$494,"$14,335","$1,909","$23,674","$39,808","$12,275","$6,881","$7,657","$16,631","$28,906",$958,"$16,083","$-1,444",-,"$10,902","$39,808"
2011-09-30,"$3,885","$7,316","$4,369",-,$607,"$17,044","$4,725",$465,"$14,021","$2,134","$22,401","$39,445","$12,859","$6,880","$6,048","$14,819","$27,678",$958,"$16,686","$-1,122",-,"$11,767","$39,445"
2011-06-30,"$3,548","$7,344","$4,197",-,"$1,371","$17,386","$4,718",$516,"$13,839","$2,076","$22,264","$39,650","$12,111","$6,790","$6,493","$15,355","$27,466",$958,"$16,085",$-536,-,"$12,184","$39,650"
2011-03-31,"$3,076","$7,201","$4,290",-,$582,"$16,031","$4,832",$476,"$14,261","$2,070","$22,871","$38,902","$11,770","$6,763","$6,427","$15,322","$27,092",$958,"$15,538",$-687,-,"$11,810","$38,902"
2010-12-31,"$2,650","$6,841","$3,822",-,"$1,296","$15,486","$4,724",$616,"$13,812","$1,975","$22,348","$37,834","$11,724","$5,755","$7,455","$15,323","$27,047",$958,"$15,097","$-1,067",-,"$10,787","$37,834"
2010-09-30,"$2,640","$6,916","$4,027",-,$593,"$15,163","$4,738",$601,"$14,240","$1,966","$22,956","$38,119","$11,546","$6,265","$7,603","$16,107","$27,653",$958,"$18,130","$-4,282",-,"$10,466","$38,119"
2010-06-30,"$2,451","$6,495","$3,596",-,"$1,460","$14,924","$4,535",$544,"$12,372","$1,940","$21,167","$36,091","$10,687","$6,254","$7,895","$16,276","$26,963",$958,"$17,867","$-5,031",-,"$9,128","$36,091"
2010-03-31,"$2,851","$6,184","$3,568",-,$706,"$14,333","$4,697",$586,"$12,476","$1,961","$21,693","$36,026","$11,101","$6,246","$7,458","$15,821","$26,922",$958,"$17,635","$-4,543",-,"$9,104","$36,026"
2009-12-31,"$2,801","$6,274","$3,446",-,$381,"$13,936","$4,847",$579,"$12,668","$1,957","$22,057","$35,993","$11,147","$6,246","$7,493","$15,875","$27,022",$958,"$14,023",$-948,-,"$8,971","$35,993"
2009-09-30,"$2,604","$6,464","$3,576",-,$342,"$13,886","$4,828",$471,"$12,785","$2,105","$21,887","$35,773","$11,034","$6,256","$6,604","$15,144","$26,178",$958,"$17,021","$-3,251",-,"$9,595","$35,773"
2009-06-30,"$2,606","$6,285","$3,593",-,$289,"$13,718","$4,795",$463,"$12,377","$1,960","$21,419","$35,137","$10,995","$6,251","$7,068","$15,581","$26,576",$958,"$16,646","$-3,512",-,"$8,561","$35,137"
