,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$4,945",$137,"$1,966",-,$69,"$7,117","$2,012","$19,529","$17,792",$964,"$40,297","$47,414","$9,063","$27,971",$381,"$35,426","$44,489",$935,"$34,679","$-4,341",-,"$2,925","$47,414"
2020-09-30,"$4,123",$151,"$1,862",-,$263,"$6,399","$2,009","$19,408","$17,810","$1,025","$40,252","$46,651","$8,290","$27,755",$448,"$35,129","$43,419",$935,"$34,356","$-3,781",-,"$3,232","$46,651"
2020-06-30,"$4,826",$140,"$1,914",-,$124,"$7,004","$2,002","$22,319","$17,827","$1,048","$43,196","$50,200","$9,400","$27,542",$410,"$35,014","$44,414",$935,"$36,908","$-3,774",-,"$5,786","$50,200"
2020-03-31,"$5,616",$147,"$2,006",-,$166,"$7,935","$1,997","$23,861","$17,845",$980,"$44,683","$52,618","$11,154","$26,971",$440,"$34,827","$45,981",$935,"$36,528","$-2,533",-,"$6,637","$52,618"
2019-12-31,"$2,117",$152,"$2,293",-,$262,"$4,824","$1,999","$23,581","$17,864","$1,003","$44,447","$49,271","$8,174","$27,042",$345,"$34,778","$42,952",$935,"$36,539","$-2,864",-,"$6,319","$49,271"
2019-09-30,"$1,604",$165,"$2,188",-,$319,"$4,291","$1,962","$27,346","$17,950","$1,364","$48,622","$52,913","$7,662","$26,903",$316,"$34,614","$42,276",$935,"$39,910","$-2,402",-,"$10,637","$52,913"
2019-06-30,"$1,796",$163,"$2,235",-,$210,"$4,483","$1,917","$32,094","$17,527","$1,480","$53,018","$57,501","$7,952","$27,096",$402,"$35,083","$43,035",$935,"$44,081","$-2,646",-,"$14,466","$57,501"
2019-03-31,"$3,352",$158,"$2,356",-,$393,"$6,262","$1,922","$32,015","$17,523","$1,511","$52,971","$59,233","$10,119","$27,024",$357,"$35,033","$45,152",$935,"$43,582","$-2,717",-,"$14,081","$59,233"
2018-12-31,"$1,333",$142,"$2,331",-,$326,"$4,299","$1,938","$30,496","$17,475","$1,251","$51,160","$55,459","$21,193","$11,898",$254,"$19,477","$40,670",$935,"$43,962","$-2,547",-,"$14,789","$55,459"
2018-09-30,"$2,393",$187,"$2,077",-,$424,"$5,165","$1,891","$18,673","$17,692",$532,"$38,788","$43,953","$8,646","$11,896",$207,"$19,811","$28,457",$935,"$43,805","$-2,034",-,"$15,496","$43,953"
