,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$2,343","$4,293","$1,716",-,"$3,960","$12,312","$82,561",$444,"$6,677","$3,856","$115,455","$127,767","$11,262","$35,902","$28,794","$81,402","$92,664","$19,362","$16,749","$-3,104",-,"$35,103","$127,767"
2020-06-30,"$2,502","$4,302","$1,781",-,"$3,948","$12,533","$81,748",$424,"$6,677","$3,888","$113,780","$126,313","$11,065","$36,502","$27,496","$80,377","$91,442","$19,336","$16,622","$-3,132",-,"$34,871","$126,313"
2020-03-31,"$1,871","$5,381","$1,687",-,"$3,537","$12,476","$81,017",$418,"$6,677","$4,118","$112,201","$124,677","$11,774","$35,198","$27,142","$78,287","$90,061","$19,303","$16,475","$-3,173",-,"$34,616","$124,677"
2019-12-31,$945,"$6,175","$1,768",-,"$3,149","$12,037","$80,233",$464,"$6,677","$4,041","$112,940","$124,977","$14,185","$31,719","$27,902","$76,219","$90,404","$19,274","$16,267","$-3,194",-,"$34,573","$124,977"
2019-09-30,"$1,992","$5,273","$1,783",-,"$3,158","$12,206","$78,593",$471,"$6,677","$3,963","$110,532","$122,738","$13,085","$32,446","$27,010","$75,301","$88,386","$19,238","$15,871","$-2,963",-,"$34,352","$122,738"
2019-06-30,$987,"$5,133","$1,670",-,"$3,865","$11,655","$78,030",$618,"$6,677","$3,937","$109,941","$121,596","$12,934","$32,299","$26,910","$74,755","$87,689","$19,209","$15,452","$-2,990",-,"$33,907","$121,596"
2019-03-31,"$1,103","$5,626","$1,559",-,"$4,188","$12,476","$77,460",$620,"$6,677","$3,836","$109,117","$121,593","$12,229","$33,350","$26,934","$75,660","$87,889","$19,171","$15,321","$-3,012",-,"$33,704","$121,593"
2018-12-31,"$1,596","$5,863","$1,685",-,"$4,184","$13,328","$76,707",$625,"$6,677","$2,399","$106,306","$119,634","$11,404","$34,465","$25,409","$75,183","$86,587","$19,116","$14,743","$-2,995",-,"$33,047","$119,634"
2018-09-30,"$2,158","$5,485","$1,665",-,"$4,165","$13,473","$75,840",$649,"$6,677","$2,380","$106,012","$119,485","$10,140","$34,909","$25,961","$75,957","$86,097","$19,063","$14,949","$-2,869",-,"$33,388","$119,485"
2018-06-30,$900,"$5,501","$1,590",-,"$3,498","$11,489","$75,284",$636,"$6,677","$2,030","$105,760","$117,249","$9,626","$33,568","$26,320","$74,784","$84,410","$19,008","$14,551","$-2,921",-,"$32,839","$117,249"
2018-03-31,$996,"$5,293","$1,471",-,"$3,773","$11,533","$74,711",$640,"$6,677","$2,245","$105,485","$117,018","$10,153","$33,294","$26,229","$74,300","$84,453","$18,973","$14,346","$-2,965",-,"$32,565","$117,018"
2017-12-31,"$1,105","$5,577","$1,651",-,"$3,563","$11,896","$74,202",$640,"$6,677","$2,062","$104,874","$116,770","$10,798","$32,565","$26,249","$73,785","$84,583","$18,964","$14,081","$-3,026",-,"$32,187","$116,770"
2017-09-30,"$1,523","$4,804","$1,668",-,"$4,729","$12,724","$73,067",$634,"$6,677","$2,167","$105,749","$118,473","$12,395","$32,090","$20,366","$75,761","$88,156","$18,862","$11,950","$-2,589",-,"$30,317","$118,473"
2017-06-30,$788,"$4,783","$1,601",-,"$5,060","$12,232","$72,748",$638,"$6,677","$2,223","$104,872","$117,104","$13,965","$30,956","$20,290","$73,849","$87,814","$18,860","$11,442","$-2,633",-,"$29,290","$117,104"
