,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-02-28,"$2,754.2","$1,776.2","$1,758.8",$323.2,-,"$6,612.4","$3,505.5",-,"$21,182.9","$1,348","$26,036.4","$32,648.8","$9,589.7","$9,766.6","$2,098.4","$13,871.2","$23,460.9",$75.5,"$16,655","$-2,842.7",-,"$9,187.9","$32,648.8"
2020-11-30,"$2,582.8","$1,784.3","$1,712.5",$328.6,-,"$6,408.2","$3,529.8",-,"$21,167.9","$1,201.7","$25,899.4","$32,307.6","$8,464.2","$10,952.5","$2,098.9","$14,990.8","$23,455",$75.5,"$16,374.2","$-2,867.6",-,"$8,852.6","$32,307.6"
2020-08-31,"$1,796.7","$1,633","$1,605.1",$320,-,"$5,354.8","$3,557",-,"$21,160.5","$1,189.9","$25,907.4","$31,262.2","$7,612.7","$10,832.9","$2,134.2","$14,891.6","$22,504.3",$75.5,"$16,312.5","$-2,908.7",-,"$8,757.9","$31,262.2"
2020-05-31,"$1,677.8","$1,615.1","$1,426.3",$402.1,-,"$5,121.3","$3,580.6",-,"$21,019","$1,085.8","$25,685.4","$30,806.7","$7,491.5","$10,929","$2,089.6","$14,965.7","$22,457.2",$75.5,"$15,982.1","$-2,914.4",-,"$8,349.5","$30,806.7"
2020-02-29,$606.9,"$1,731.1","$1,542.1",$428.4,-,"$4,308.5","$3,535",-,"$21,059.2","$1,346","$25,940.2","$30,248.7","$6,696.6","$11,589.6","$2,075.2","$15,692","$22,388.6",$75.5,"$15,360","$-2,584.5",-,"$7,860.1","$30,248.7"
2019-11-30,$560.2,"$1,772.7","$1,719.5",$426.5,-,"$4,478.9","$3,588.5",-,"$21,106.9","$1,278.1","$25,973.5","$30,452.4","$7,362.3","$10,953.1","$2,100.5","$15,069.5","$22,431.8",$75.5,"$15,501.8","$-2,589.8",-,"$8,020.6","$30,452.4"
2019-08-31,$504.8,"$1,710.5","$1,700.1",$346,-,"$4,261.4","$3,668.3",-,"$21,135","$1,248.5","$26,051.8","$30,313.2","$6,903.4","$11,619.8","$2,102.7","$15,714.2","$22,617.6",$75.5,"$15,218.8","$-2,600.6",-,"$7,695.6","$30,313.2"
2019-05-31,$450,"$1,679.7","$1,559.3",$497.5,-,"$4,186.5","$3,787.2",-,"$21,162.6",$974.9,"$25,924.7","$30,111.2","$7,087.1","$11,624.8","$2,000.6","$15,656.4","$22,743.5",$75.5,"$14,996.7","$-2,625.4",-,"$7,367.7","$30,111.2"
2019-02-28,$547.1,"$1,704.1","$1,544.5",$374.1,-,"$4,169.8","$3,822.9",-,"$21,221.5","$1,071.6","$26,116","$30,285.8","$7,516.6","$11,642.6","$1,830.3","$15,519.8","$23,036.4",$75.5,"$14,724.5","$-2,360.3",-,"$7,249.4","$30,285.8"
2018-11-30,$532.7,"$1,716.8","$1,639.2",$345.1,-,"$4,233.8","$3,897.4",-,"$21,221","$1,031.8","$26,150.2","$30,384","$7,298.1","$12,208.6","$1,861","$16,106.5","$23,404.6",$75.5,"$14,572.2","$-2,419.2",-,"$6,979.4","$30,384"
2018-08-31,$432.9,"$1,709.1","$1,685.5",$358,-,"$4,185.5","$3,955.1",-,"$21,451.2",$963,"$26,369.3","$30,554.8","$7,187.8","$12,665.1","$2,097.4","$16,791.2","$23,979",$75.5,"$14,523.8","$-2,499.2",-,"$6,575.8","$30,554.8"
2018-05-31,$399,"$1,684.2","$1,642.2",$398.3,-,"$4,123.7","$4,047.2",-,"$21,510.1",$943,"$26,500.3","$30,624","$7,341.9","$12,668.7","$2,117.2","$16,789.7","$24,131.6",$75.5,"$14,459.6","$-2,429",-,"$6,492.4","$30,624"
2018-02-28,$953.1,"$1,496.5","$1,452.5",$375,-,"$4,277.1","$3,626.2",-,"$13,471.4",$865.9,"$17,963.5","$22,240.6","$6,209.6","$7,163.6","$2,298.8","$10,696.3","$16,905.9",$75.5,"$14,398.4","$-2,552.5",-,"$5,334.7","$22,240.6"
2017-11-30,$962.1,"$1,510.5","$1,516.5",$345,-,"$4,334.1","$3,631.4",-,"$13,410.1",$815.9,"$17,857.4","$22,191.5","$5,349.5","$8,228.3","$2,233.1","$12,252.3","$17,601.8",$75.5,"$13,408.9","$-2,244.4",-,"$4,589.7","$22,191.5"
2017-08-31,$820.8,"$1,546.5","$1,595.2",$376,-,"$4,338.5","$3,648.1",-,"$13,425.6",$797.4,"$17,871.1","$22,209.6","$5,889.9","$7,822.7","$2,453.1","$12,036.8","$17,926.7",$75.5,"$13,259.3","$-2,232",-,"$4,282.9","$22,209.6"
2017-05-31,$766.1,"$1,430.1","$1,483.6",$381.6,-,"$4,061.4","$3,687.7",-,"$13,277.6",$785.9,"$17,751.2","$21,812.6","$5,330.8","$7,642.9","$2,434","$11,796.3","$17,127.1",$75.5,"$13,138.9","$-2,244.5",-,"$4,685.5","$21,812.6"
2017-02-28,$899.1,"$1,427.5","$1,461",$340.4,-,"$4,128","$3,575.2",-,"$13,205.5",$761.6,"$17,542.3","$21,670.3","$5,743.5","$7,176.4","$2,799.2","$11,523.3","$17,266.8",$75.5,"$13,008.8","$-2,350.4",-,"$4,403.5","$21,670.3"
2016-11-30,$809.7,"$1,382.7","$1,525.5",$393.6,-,"$4,111.5","$3,571.3",-,"$13,166.5",$752.8,"$17,490.6","$21,602.1","$6,244.4","$6,542","$2,783.5","$10,831.9","$17,076.3",$75.5,"$12,931.8","$-2,476.9",-,"$4,525.8","$21,602.1"
2016-08-31,$765.7,"$1,446.1","$1,547.5",$433.7,-,"$4,193","$3,655.3",-,"$13,310.4",$754.4,"$17,720.1","$21,913.1","$5,215.1","$7,078","$2,888.7","$11,409.4","$16,624.5",$75.5,"$12,734.6","$-2,484.7",-,"$5,288.6","$21,913.1"
2016-05-31,$763.7,"$1,360.8","$1,413.7",$399,-,"$3,937.2","$3,743.6",-,"$13,279.8",$751.7,"$17,775.1","$21,712.3","$5,014.7","$7,057.7","$2,933.2","$11,390.5","$16,405.2",$75.5,"$12,616.5","$-2,612.2",-,"$5,307.1","$21,712.3"
2016-02-29,$782.7,"$1,390.9","$1,350.2",$401.3,-,"$4,011.3","$3,604.5",-,"$13,202.2",$813.6,"$17,620.3","$21,631.6","$5,253.7","$7,024.4","$2,514.2","$11,114.2","$16,367.9",$75.5,"$12,514","$-2,414.9",-,"$5,263.7","$21,631.6"
