,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,730.369",$751.733,-,-,-,"$2,482.102","$8,918.497",-,$23.856,"$4,057.083","$13,372.36","$16,221.82",$427.202,"$7,398.996",$440.194,"$8,445.457","$9,273.667",$7.633,"$-2,774.182",$-75.099,-,"$6,948.155","$16,221.82"
2020-09-30,"$1,490.338",$781.432,-,-,-,"$2,271.77","$10,305.42",-,$25.746,"$4,200.063","$14,916.32","$17,562.9",$430.446,"$7,457.132","$1,670.238","$9,821.121","$10,677.21",$7.629,"$-2,463.635",$-89.834,-,"$6,885.685","$17,562.9"
2020-06-30,"$1,863.341",$811.204,-,-,-,"$2,674.545","$10,214.46",-,$27.66,"$4,400.347","$14,990.94","$18,042.45",$385.956,"$7,955.867","$1,626.74","$10,301.52","$11,113.54",$7.625,"$-2,415.5",$-82.646,-,"$6,928.909","$18,042.45"
2020-03-31,"$1,667.308",$847.602,-,-,-,"$2,514.91","$10,118.65",-,$29.123,"$4,815.251","$15,316.49","$18,209.66",$407.598,"$7,960.757","$1,426.762","$10,011.32","$10,916.45",$7.624,"$-2,091.612",$-82.719,-,"$7,293.212","$18,209.66"
2019-12-31,"$1,607.131",$837.939,-,-,-,"$2,445.07","$10,058.05",-,$30.965,"$5,019.392","$15,462.4","$18,287.01",$440.049,"$7,406.609","$1,742.208","$10,037.73","$10,976.04",$7.618,"$-1,954.266",$-40.233,-,"$7,310.978","$18,287.01"
2019-09-30,"$1,245.556",$843.145,-,-,-,"$2,088.701","$10,264.59",-,$30.773,"$5,100.818","$15,756.79","$18,216.1",$453.331,"$7,487.148","$1,220.053","$9,561.533","$10,505.84",$7.613,"$-1,649.035",$-47.359,-,"$7,710.256","$18,216.1"
2019-06-30,"$1,076.91",$834.351,-,-,-,"$1,911.261","$10,148.19",-,$32.478,"$5,084.206","$15,622.38","$17,913.86",$392.581,"$7,527.604","$1,152.455","$9,542.121","$10,417.71",$7.611,"$-1,845.995",$-38.066,-,"$7,496.144","$17,913.86"
2019-03-31,$900.806,$840.038,-,-,-,"$1,740.844","$10,213.21",-,$34.161,"$4,846.832","$15,439.45","$17,637.96",$442.496,"$8,639.526","$2,113.783","$11,620.39","$12,547.06",$7.609,"$-4,120.265",$-11.385,-,"$5,090.892","$17,637.96"
2018-12-31,$716.905,"$1,008.453",-,-,-,"$1,725.358","$13,057.71",-,$136.781,"$1,860.634","$15,455.44","$17,180.79",$430.976,"$9,836.621","$1,021.752","$11,641.93","$12,072.91",$7.6,"$-4,167.184",$7.664,-,"$5,107.883","$17,180.79"
2018-09-30,$919.81,"$1,007.09",-,-,-,"$1,926.9","$11,966.79",-,$139.994,"$2,200.913","$14,751.12","$16,678.02",$415.531,"$9,792.659",$507.534,"$11,224.98","$11,640.51",$7.589,"$-4,135.602",$34.173,-,"$5,037.509","$16,678.02"
2018-06-30,"$1,211.959","$1,002.387",-,-,-,"$2,214.346","$12,012.42",-,$146.37,"$2,049.033","$14,651.74","$16,866.08",$394.079,"$9,781.529",$808.633,"$11,528.42","$11,922.49",$7.587,"$-4,206.381",$33.351,-,"$4,943.587","$16,866.08"
2018-03-31,"$1,418.068",$998.922,-,-,-,"$2,416.99","$11,963.35",-,$152.834,"$1,925.821","$14,447.49","$16,864.48",$431.094,"$9,774.478",$775.832,"$11,408.51","$11,839.61",$7.584,"$-4,198.088",$30.258,-,"$5,024.878","$16,864.48"
2017-12-31,"$1,914.812",$985.411,-,-,-,"$2,900.223","$11,871.01",-,$159.26,"$2,063.947","$14,497.71","$17,397.93",$415.794,"$9,729.487",$804.501,"$11,974.44","$12,390.23",$7.577,"$-4,183.253",$128.682,-,"$5,007.701","$17,397.93"
2017-09-30,"$1,385.783",$972.596,-,-,-,"$2,358.379","$11,777.54",-,$166.198,"$2,183.657","$14,483.74","$16,842.12",$412.1,"$9,351.602",$816.54,"$11,142.45","$11,554.55",$7.571,"$-4,098.127",$121.801,-,"$5,287.573","$16,842.12"
2017-06-30,"$1,557.689","$1,146.224",-,-,-,"$2,703.913","$14,912.59",-,$176.506,"$2,642.192","$18,185.38","$20,889.29",$427.401,"$10,837.59",$800.584,"$12,817.66","$13,245.06",$7.556,"$-1,524.806",$115.839,-,"$7,644.23","$20,889.29"
2017-03-31,"$1,583.005","$1,135.693",-,-,-,"$2,718.698","$14,861.99",-,$184.009,"$2,510.151","$18,012.75","$20,731.45",$451.156,"$10,615.44",$832.784,"$12,716.96","$13,168.12",$7.551,"$-1,506.236",$119.019,-,"$7,563.327","$20,731.45"
2016-12-31,"$1,596.059",$946.236,-,-,-,"$2,542.295","$11,606.31",-,$189.668,"$2,552.968","$18,272.55","$20,814.85",$397.134,"$9,446.67",$814.658,"$12,799.22","$13,196.35",$7.542,"$-1,419.382",$118.972,-,"$7,618.496","$20,814.85"
2016-09-30,"$1,464.638","$1,121.376",-,-,-,"$2,586.014","$14,836.73",-,$201.45,"$2,767.45","$18,273.36","$20,859.37",$461.234,"$11,200.24",$877.304,"$13,329.15","$13,790.38",$7.537,"$-1,951.411",$82.374,-,"$7,068.986","$20,859.37"
