,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$402.036,"$1,155.109",$514.567,-,$167.208,"$2,238.92",$368.304,-,"$4,812.807",$333.048,"$5,721.395","$7,960.315","$1,652.189","$1,609.701",$774.531,"$2,572.634","$4,224.823",$112.09,"$3,507.262",$-31.961,-,"$3,735.492","$7,960.315"
2020-09-30,$258.293,$797.911,$486.555,-,$133.062,"$1,675.821",$336.442,-,"$4,343.752",$315.653,"$5,189.744","$6,865.565","$1,244.797","$1,492.633",$720.8,"$2,389.087","$3,633.884",$111.878,"$3,134.75",$-143.767,-,"$3,231.681","$6,865.565"
2020-06-30,$218.536,$708.799,$477.707,-,$126.371,"$1,531.413",$322.789,-,"$4,295.837",$291.555,"$5,105.403","$6,636.816","$1,163.256","$1,624.996",$703.208,"$2,506.097","$3,669.353",$111.501,"$2,965.89",$-216.672,-,"$2,967.463","$6,636.816"
2020-03-31,$195.146,$626.15,$393.164,-,$127.366,"$1,341.826",$313.857,-,"$4,251.982",$280.412,"$5,042.57","$6,384.396",$730.144,"$2,010.525",$704.154,"$2,894.506","$3,624.65",$111.306,"$2,836.531",$-278.327,-,"$2,759.746","$6,384.396"
2019-12-31,$191.877,$725.184,$356.937,-,$100.381,"$1,374.379",$318.223,-,"$4,394.513",$284.173,"$5,164.185","$6,538.564",$762.832,"$2,064.041",$751.468,"$2,961.908","$3,724.74",$111.14,"$2,811.973",$-199.646,-,"$2,813.824","$6,538.564"
2019-09-30,$392.969,$646.286,$391.82,-,$117.33,"$1,548.405",$298.24,-,"$4,187.002",$280.745,"$4,940.676","$6,489.081","$1,188.102","$1,750.925",$690.041,"$2,594.182","$3,782.284",$111.093,"$2,755.165",$-243.457,-,"$2,706.797","$6,489.081"
2019-06-30,$150.016,$654.454,$414.33,-,$118.961,"$1,337.761",$302.72,-,"$4,324.489",$246.168,"$5,061.312","$6,399.072",$706.799,"$2,104.466",$716.929,"$2,985.406","$3,692.205",$111.071,"$2,704.367",$-180.752,-,"$2,706.867","$6,399.072"
2019-03-31,$134.252,$623.927,$376.507,-,$112.96,"$1,247.646",$293.142,-,"$4,106.658",$247.8,"$4,838.851","$6,086.497",$742.268,"$1,848.935",$689.074,"$2,705.757","$3,448.025",$110.891,"$2,643.026",$-173.535,-,"$2,638.472","$6,086.497"
2018-12-31,$163.111,$632.669,$338.347,-,$100.507,"$1,234.634",$318.59,-,"$4,152.275",$270.023,"$4,740.888","$5,975.522",$771.631,"$1,876.624",$742.312,"$2,618.936","$3,390.567",$110.597,"$2,602.067",$-176.481,-,"$2,584.955","$5,975.522"
2018-09-30,$149.513,$551.385,$354.244,-,$110.353,"$1,165.495",$317.049,-,"$4,144.464",$235.347,"$4,696.86","$5,862.355",$686.752,"$1,882.502",$720.632,"$2,603.134","$3,289.886",$111.087,"$2,532.06",$-160.648,-,"$2,572.469","$5,862.355"
2018-06-30,$163.392,$564.041,$366.961,-,$108.019,"$1,202.413",$304.538,-,"$4,211.692",$239.135,"$4,755.365","$5,957.778",$712.693,"$1,983.953",$743.955,"$2,727.908","$3,440.601",$110.716,"$2,463.287",$-130.566,-,"$2,517.177","$5,957.778"
2018-03-31,$180.8,$575.74,$374.808,-,$102.656,"$1,234.004",$307.234,-,"$4,332.417",$252.531,"$4,892.182","$6,126.186",$925.984,"$1,859.698",$785.252,"$2,644.95","$3,570.934",$110.62,"$2,406.952",$-27.978,-,"$2,555.252","$6,126.186"
2017-12-31,$202.134,$552.304,$351.675,-,$93.842,"$1,199.955",$298.066,-,"$4,349.138",$244.304,"$4,891.508","$6,091.463",$950.902,"$1,788.803",$848.57,"$2,637.373","$3,588.275",$110.361,"$2,380.517",$-46.518,-,"$2,503.188","$6,091.463"
2017-09-30,$709.488,$440.649,$295.176,-,$100.347,"$1,545.66",$157.665,-,"$2,814.434",$221.196,"$3,193.295","$4,738.955",$597.512,"$1,109.269",$496.145,"$1,605.414","$2,202.926",$110.207,"$2,429.361",$-53.575,-,"$2,536.029","$4,738.955"
2017-06-30,$616.308,$440.412,$275.085,-,$102.021,"$1,433.826",$154.156,-,"$2,809.749",$207.373,"$3,171.278","$4,605.104",$589.388,"$1,089.395",$487.685,"$1,577.08","$2,166.468",$110.196,"$2,345.986",$-63.427,-,"$2,438.636","$4,605.104"
2017-03-31,$288.329,$411.084,$264.633,-,$96.796,"$1,116.579",$153.937,-,"$2,787.661",$282.324,"$3,223.922","$4,340.501",$600.608,"$1,052.677",$462.965,"$1,530.906","$2,131.514",$109.859,"$2,149.61",$-81.63,-,"$2,208.987","$4,340.501"
2016-12-31,$359.265,$425.588,$246.847,-,$99.246,"$1,189.931",$145.494,-,"$2,668.19",$273.068,"$3,086.752","$4,276.683",$603.355,"$1,045.254",$459.544,"$1,519.758","$2,123.113",$109.617,"$2,118.684",$-100.861,-,"$2,153.57","$4,276.683"
2016-09-30,$311.663,$443.275,$306.041,-,$92.587,"$1,153.566",$175.226,$1.539,"$2,766.358",$207.867,"$3,150.99","$4,304.556",$547.991,"$1,131.925",$489.218,"$1,621.143","$2,169.134",$109.511,"$2,061.487",$-54.785,-,"$2,135.422","$4,304.556"
2016-06-30,$248.083,$435.822,$300.262,-,$94.78,"$1,078.947",$167.196,$1.448,"$2,726.609",$219.796,"$3,115.049","$4,193.996",$561.181,"$1,056.934",$487.678,"$1,544.612","$2,105.793",$109.394,"$2,011.035",$-45.353,-,"$2,088.203","$4,193.996"
2016-03-31,$210.731,$436.755,$314.06,-,$88.274,"$1,049.82",$168.125,$1.379,"$2,777.744",$213.653,"$3,160.901","$4,210.721",$554.547,"$1,119.83",$486.864,"$1,606.694","$2,161.241",$109.015,"$1,954.822",$-14.357,-,"$2,049.48","$4,210.721"
2015-12-31,$237.932,$415.064,$259.486,-,$64.347,"$1,033.161",$137.564,-,"$2,722.5",$273.07,"$3,133.134","$4,166.295",$561.485,"$1,011.762",$465.49,"$1,494.369","$2,055.854",$112.034,"$1,991.431",$-45.956,-,"$2,110.441","$4,166.295"
2015-09-30,$195.066,$414.193,$313.047,-,$151.531,"$1,073.837",$164.177,$1.574,"$2,678.182",$113.897,"$2,957.83","$4,031.667",$554.276,"$1,027.269",$395.798,"$1,423.067","$1,977.343",$111.905,"$1,931.026",$-33.398,-,"$2,054.324","$4,031.667"
2015-06-30,$192.17,$425.698,$304.754,-,$147.706,"$1,070.328",$166.317,$1.633,"$2,730.149",$114.329,"$3,012.428","$4,082.756",$574.344,$986.452,$401.056,"$1,387.508","$1,961.852",$113.355,"$1,883.999",$13.311,-,"$2,120.904","$4,082.756"
2015-03-31,$168.924,$415.378,$291.12,-,$147.113,"$1,022.535",$168.499,$1.598,"$2,723.22",$112.419,"$3,005.736","$4,028.271",$550.581,"$1,014.666",$403.139,"$1,417.805","$1,968.386",$113.19,"$1,842.948",$1.074,-,"$2,059.885","$4,028.271"
2014-12-31,$174.821,$470.563,$285.457,-,$137.71,"$1,068.551",$176.194,$1.568,"$2,774.342",$106.921,"$3,059.025","$4,127.576",$597.31,"$1,045.393",$442.771,"$1,488.164","$2,085.474",$112.481,"$1,810.545",$24.8,-,"$2,042.102","$4,127.576"
2014-09-30,$203.683,$427.008,$281.617,-,$161.389,"$1,074.347",$177.324,$1.391,"$2,519.701",$113.707,"$2,812.123","$3,886.47",$567.433,$858.578,$397.705,"$1,256.283","$1,823.716",$112.962,"$1,787.614",$47.953,-,"$2,062.754","$3,886.47"
2014-06-30,$205.258,$443.722,$277.991,-,$151.715,"$1,080.649",$179.676,$1.327,"$2,559.127",$115.789,"$2,855.919","$3,936.568",$578.599,$894.282,$407.696,"$1,301.978","$1,880.577",$112.875,"$1,753.253",$80.901,-,"$2,055.991","$3,936.568"
2014-03-31,$224.113,$442.976,$279.031,-,$151.462,"$1,097.582",$182.668,$1.3,"$2,580.357",$109.171,"$2,873.496","$3,971.078",$605.462,$926.897,$409.283,"$1,336.18","$1,941.642",$113.104,"$1,710.667",$78.193,-,"$2,029.436","$3,971.078"
2013-12-31,$173.242,$466.749,$260.858,-,$140.342,"$1,044.838",$183.188,$1.319,"$2,603.55",$113.817,"$2,901.874","$3,946.712",$602.796,$932.104,$417.325,"$1,349.429","$1,952.225",$112.626,"$1,684.364",$77.591,-,"$1,994.487","$3,946.712"
2013-09-30,$132.303,$428.531,$278.351,-,$109.239,$948.424,$194.695,$1.22,"$2,612.468",$94.719,"$2,903.102","$3,851.526",$589.391,$933.292,$409.272,"$1,342.564","$1,931.955",$112.382,"$1,625.381",$69.203,-,"$1,919.571","$3,851.526"
2013-06-30,$112.47,$434.798,$259.47,-,$99.767,$906.505,$214.129,$1.139,"$2,604.374",$85.137,"$2,904.779","$3,811.284",$563.281,"$1,001.858",$386.293,"$1,388.151","$1,951.432",$111.999,"$1,593.057",$52.457,-,"$1,859.852","$3,811.284"
2013-03-31,$125.871,$410.782,$259.762,-,$100.277,$896.692,$212.672,$1.18,"$2,618.161",$79.441,"$2,911.454","$3,808.146",$573.354,"$1,019.345",$381.024,"$1,400.369","$1,973.723",$111.865,"$1,572.975",$53.4,-,"$1,834.423","$3,808.146"
2012-12-31,$171.444,$457.011,$247.688,-,$95.611,$971.754,$210.516,$1.149,"$2,652.689",$65.654,"$2,930.008","$3,901.762",$581.1,$938.824,$442.026,"$1,380.85","$1,961.95",$115.036,"$1,548.573",$66.593,-,"$1,939.812","$3,901.762"
2012-09-30,$170.828,$394.937,$261.4,-,$113.627,$940.994,$201.648,$1.144,"$2,698.451",$47.734,"$2,948.977","$3,889.971",$582.277,$930.86,$434.394,"$1,365.254","$1,947.531",$114.595,"$1,572.385",$58.892,-,"$1,942.44","$3,889.971"
