,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$43,949","$21,287","$15,890",-,"$7,286","$88,412","$44,662","$42,549","$35,298","$20,485","$165,039","$253,452","$56,069","$70,288","$88,020","$160,309","$216,378",$702,"$92,247","$-9,749","$34,307","$37,073","$253,452"
2020-09-30,"$86,043","$27,712","$14,925",-,-,"$128,680","$44,830",-,"$35,187","$30,665","$125,636","$254,315","$55,684","$73,034","$90,515","$163,837","$219,522",$702,"$89,905","$-9,498","$34,279","$34,793","$254,315"
2020-06-30,"$88,548","$26,714","$15,251",-,-,"$130,513","$45,503",-,"$35,119","$31,069","$125,973","$256,487","$58,990","$72,423","$89,586","$162,244","$221,233",$702,"$91,188","$-10,194","$34,292","$35,254","$256,487"
2020-03-31,"$89,585","$27,428","$15,457",-,-,"$132,470","$45,979",-,"$36,979","$32,483","$129,551","$262,021","$69,442","$66,388","$89,193","$155,720","$225,162",$702,"$93,615","$-10,819","$34,296","$36,859","$262,021"
2019-12-31,"$45,699","$20,280","$17,215",-,"$19,901","$103,096","$45,879","$38,632","$37,387","$19,619","$162,081","$265,177","$78,865","$67,241","$87,451","$156,450","$235,316",$702,"$87,732","$-11,732","$34,405","$29,861","$265,177"
2019-09-30,"$76,035","$26,726","$15,203",-,-,"$117,964","$42,886",-,"$37,432","$48,008","$145,044","$263,009","$64,255","$74,701","$91,345","$169,602","$233,856",$702,"$87,213","$-11,361","$34,315","$29,153","$263,009"
2019-06-30,"$71,351","$30,191","$19,971",-,-,"$121,513","$49,943",-,"$68,925","$51,783","$190,596","$312,109","$70,277","$88,735","$92,511","$185,702","$255,980",$702,"$96,773","$-12,852","$34,324","$56,129","$312,109"
2019-03-31,"$73,180","$33,423","$19,419",-,-,"$126,022","$50,265",-,"$70,247","$48,662","$189,062","$315,082","$71,212","$90,223","$91,764","$188,226","$259,436",$702,"$96,921","$-13,485","$34,345","$55,646","$315,082"
2018-12-31,"$64,632","$29,487","$13,803",-,-,"$107,922","$43,611",-,"$46,152","$37,417","$203,150","$311,072","$60,451","$88,949","$90,912","$199,142","$259,591",$702,"$93,109","$-14,414","$35,504","$51,481","$311,072"
2018-09-30,"$61,693","$34,447","$20,642",-,-,"$116,782","$50,638",-,"$79,215","$49,984","$194,907","$311,691","$70,517","$97,060","$93,889","$193,337","$263,854",$702,"$90,867","$-13,230","$37,311","$47,837","$311,691"
2018-06-30,"$64,285","$35,686","$20,473",-,-,"$120,444","$50,866",-,"$102,192","$53,323","$222,325","$342,769","$66,367","$99,832","$99,492","$204,649","$271,015",$702,"$114,913","$-13,432","$37,352","$71,754","$342,769"
2018-03-31,"$69,285","$39,498","$20,574",-,-,"$129,357","$53,650",-,"$106,129","$51,825","$228,753","$358,109","$73,533","$105,134","$100,598","$211,385","$284,916",$702,"$115,477","$-12,862","$37,339","$73,193","$358,109"
2017-12-31,"$82,663","$40,846","$19,419",-,-,"$142,928","$53,874",-,"$104,241","$53,469","$226,315","$369,245","$79,296","$108,575","$103,778","$216,450","$295,747",$702,"$117,245","$-14,403","$37,384","$73,498","$369,245"
2017-09-30,"$78,550","$43,361","$25,848",-,-,"$147,759","$54,101",-,"$108,503","$59,754","$230,278","$378,038","$79,517","$107,557","$92,480","$204,468","$283,985",$702,"$136,696","$-14,522","$38,423","$94,052","$378,038"
2017-06-30,"$84,017","$39,752","$22,843",-,-,"$146,612","$50,167",-,"$89,264","$60,338","$208,860","$355,473","$79,334","$103,676","$92,576","$200,356","$279,691",$702,"$137,044","$-15,453","$37,468","$75,783","$355,473"
2017-03-31,"$83,513","$39,722","$22,701",-,-,"$145,936","$49,016",-,"$86,828","$59,126","$205,709","$351,643","$77,811","$99,674","$93,189","$197,658","$275,470",$702,"$137,983","$-16,771","$37,448","$76,173","$351,643"
2016-12-31,"$92,442","$42,262","$22,354",-,-,"$157,058","$50,518",-,"$86,874","$54,083","$208,123","$365,183","$81,580","$105,080","$93,851","$206,114","$287,692",$702,"$139,532","$-18,599","$37,224","$77,491","$365,183"
2016-09-30,"$98,899","$43,351","$24,116",-,-,"$166,366","$51,453",-,"$86,767","$50,714","$221,327","$387,694","$82,690","$115,686","$92,939","$221,458","$304,150",$702,"$138,236","$-14,422","$37,209","$83,544","$387,694"
2016-06-30,"$91,843","$43,813","$24,723",-,-,"$160,379","$50,436",-,"$83,747","$54,791","$241,081","$401,461","$83,785","$122,504","$91,037","$230,995","$314,778",$702,"$138,310","$-14,898","$36,995","$86,684","$401,461"
2016-03-31,"$108,049","$44,230","$23,907",-,-,"$176,186","$53,786",-,"$83,102","$64,292","$286,009","$462,193","$104,279","$132,187","$92,992","$265,159","$369,438",$702,"$137,750","$-15,705","$37,377","$92,755","$462,193"
2015-12-31,"$102,456","$45,856","$22,515",-,-,"$170,827","$54,095",-,"$83,323","$60,771","$322,245","$493,071","$105,080","$144,659","$93,734","$287,852","$392,933",$702,"$140,020","$-16,529","$37,613","$100,138","$493,071"
2015-09-30,"$136,019","$100,965","$19,285",-,"$22,832","$279,101","$50,704",-,"$75,278","$54,102","$302,209","$581,310","$84,452","$180,011","$153,085","$376,864","$461,317",$702,"$135,932","$-16,983","$32,760","$119,993","$581,310"
2015-06-30,"$131,104","$98,903","$18,704",-,"$26,574","$275,285","$51,039",-,"$75,852","$53,874","$335,641","$610,926","$106,105","$185,351","$152,143","$386,542","$492,647",$702,"$135,755","$-18,206","$32,803","$118,279","$610,926"
2015-03-31,"$129,047","$95,401","$17,830",-,"$92,959","$335,237","$61,219",-,"$83,137","$106,777","$282,394","$617,631","$109,809","$190,420","$195,130","$390,524","$500,333",$702,"$139,441","$-22,364","$32,875","$117,298","$617,631"
2014-12-31,"$105,530","$42,943","$17,689",-,-,"$166,162","$48,070",-,"$66,389","$44,622","$488,793","$654,954","$111,669","$186,596","$91,525","$406,452","$518,121",$702,"$155,333","$-18,173","$32,889","$136,833","$654,954"
