,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$24,485",-,-,-,-,"$324,443","$3,870","$120,788","$29,454","$30,673","$184,785","$509,228","$387,169","$39,597","$11,550","$51,147","$438,316","$6,745","$19,455",$716,-,"$70,912","$509,228"
2020-09-30,"$43,078",-,-,-,-,"$349,364","$3,968","$86,132","$28,700","$31,019","$149,819","$499,183","$376,991","$41,008","$11,211","$52,219","$429,210","$6,741","$18,834",$470,-,"$69,973","$499,183"
2020-06-30,"$46,366",-,-,-,-,"$361,812","$4,002","$77,805","$28,975","$31,742","$142,524","$504,336","$381,935","$42,133","$11,385","$53,518","$435,453","$6,738","$18,373",$847,-,"$68,883","$504,336"
2020-03-31,"$42,007",-,-,-,-,"$360,835","$3,999","$78,398","$29,245","$33,752","$145,394","$506,229","$362,875","$65,662","$11,631","$77,293","$440,168","$6,737","$18,076",$898,-,"$66,061","$506,229"
2019-12-31,"$26,215",-,-,-,-,"$332,881","$3,712","$74,727","$29,926","$31,832","$140,197","$473,078","$352,945","$41,339","$12,236","$53,575","$406,520","$6,711","$19,806",$-844,-,"$66,558","$473,078"
2019-09-30,"$3,018",-,-,-,-,"$152,300","$2,022","$54,765","$11,429","$16,234","$84,450","$236,750","$178,927","$25,520",-,"$25,520","$204,447","$3,832","$19,440","$-1,026",-,"$32,303","$236,750"
2019-06-30,"$2,701",-,-,-,-,"$154,929","$2,029","$45,289","$11,512","$17,113","$75,943","$230,872","$176,468","$22,640",-,"$22,640","$199,108","$3,830","$19,050","$-1,119",-,"$31,764","$230,872"
2019-03-31,"$2,972",-,-,-,-,"$151,302","$2,078","$46,410","$11,580","$16,313","$76,381","$227,683","$172,071","$24,729",-,"$24,729","$196,800","$3,830","$18,518","$-1,421",-,"$30,883","$227,683"
2018-12-31,"$4,378",-,-,-,-,"$152,821","$2,118","$45,590","$11,698","$13,470","$72,876","$225,697","$166,377","$23,709","$5,433","$29,142","$195,519","$3,817","$18,118","$-1,715",-,"$30,178","$225,697"
2018-09-30,"$3,153",-,-,-,-,"$149,327","$2,154","$45,368","$11,800","$14,236","$73,558","$222,885","$169,642","$23,236",-,"$23,236","$192,878","$3,853","$17,673","$-1,852",-,"$30,007","$222,885"
2018-06-30,"$3,053",-,-,-,-,"$149,321","$2,154","$45,668","$11,407","$14,131","$73,360","$222,681","$168,768","$24,081",-,"$24,081","$192,849","$3,872","$17,197","$-1,706",-,"$29,832","$222,681"
2018-03-31,"$3,111",-,-,-,-,"$145,819","$2,078","$47,407","$11,415","$14,010","$74,910","$220,729","$167,657","$23,410",-,"$23,410","$191,067","$3,899","$16,712","$-1,645",-,"$29,662","$220,729"
2017-12-31,"$3,083",-,-,-,-,"$146,393","$2,055","$47,574","$11,385","$14,235","$75,249","$221,642","$168,299","$23,648",-,"$23,648","$191,947","$3,910","$16,259","$-1,467",-,"$29,695","$221,642"
2017-09-30,"$3,127",-,-,-,-,"$145,660","$2,043","$46,631","$11,407","$14,599","$74,680","$220,340","$169,624","$20,863",-,"$20,863","$190,487","$3,945","$15,656","$-1,036",-,"$29,853","$220,340"
2017-06-30,"$3,428",-,-,-,-,"$147,059","$2,084","$45,283","$11,452","$15,314","$74,133","$221,192","$169,105","$21,738",-,"$21,738","$190,843","$4,040","$15,321","$-1,073",-,"$30,349","$221,192"
2017-03-31,"$4,480",-,-,-,-,"$146,889","$2,104","$44,877","$11,524","$15,107","$73,612","$220,501","$168,841","$21,635",-,"$21,635","$190,476","$4,057","$14,933","$-1,125",-,"$30,025","$220,501"
2016-12-31,"$4,424",-,-,-,-,"$147,973","$2,107","$43,606","$11,544","$14,046","$71,303","$219,276","$167,385","$21,965",-,"$21,965","$189,350","$4,047","$14,809","$-1,132",-,"$29,926","$219,276"
2016-09-30,"$3,626",-,-,-,-,"$147,227","$2,059","$47,199","$11,347","$14,790","$75,395","$222,622","$169,755","$22,776",-,"$22,776","$192,531","$4,057","$14,459",$-750,-,"$30,091","$222,622"
2016-06-30,"$3,459",-,-,-,-,"$146,663","$2,088","$47,006","$11,352","$14,750","$75,196","$221,859","$167,681","$24,435",-,"$24,435","$192,116","$4,073","$14,104",$-837,-,"$29,743","$221,859"
2016-03-31,"$3,444",-,-,-,-,"$138,627","$2,001","$46,480","$10,075","$15,222","$73,778","$212,405","$161,343","$22,823",-,"$22,823","$184,166","$3,912","$13,791",$-917,-,"$28,239","$212,405"
2015-12-31,"$4,167",-,-,-,-,"$139,693","$2,007","$43,827","$10,114","$14,306","$70,254","$209,947","$158,838","$23,769",-,"$23,769","$182,607","$3,902","$13,464","$-1,028",-,"$27,340","$209,947"
2015-09-30,"$3,358",-,-,-,-,"$138,867","$2,038","$43,494","$10,046","$14,364","$69,942","$208,809","$156,662","$24,883",-,"$24,883","$181,545","$3,901","$13,172",$-796,-,"$27,264","$208,809"
2015-06-30,"$3,000",-,-,-,-,"$126,313","$1,900","$40,620","$8,567","$13,617","$64,704","$191,017","$142,614","$23,271",-,"$23,271","$165,885","$3,667","$12,891",$-748,-,"$25,132","$191,017"
2015-03-31,"$2,512",-,-,-,-,"$123,075","$1,879","$42,089","$8,244","$13,941","$66,153","$189,228","$141,053","$23,437",-,"$23,437","$164,490","$3,616","$12,632",$-733,-,"$24,738","$189,228"
2014-12-31,"$2,699",-,-,-,-,"$122,532","$1,827","$41,147","$8,218","$13,110","$64,302","$186,834","$139,145","$23,312",-,"$23,312","$162,457","$3,603","$12,317",$-751,-,"$24,377","$186,834"
2014-09-30,"$2,309",-,-,-,-,"$121,495","$1,842","$41,891","$8,339","$13,455","$65,527","$187,022","$140,353","$22,355",-,"$22,355","$162,708","$3,601","$11,982",$-442,-,"$24,314","$187,022"
2014-06-30,"$2,740",-,-,-,-,"$122,365","$1,857","$41,368","$8,374","$14,048","$65,647","$188,012","$142,120","$21,927",-,"$21,927","$164,047","$3,598","$11,634",$-406,-,"$23,965","$188,012"
2014-03-31,"$3,108",-,-,-,-,"$119,098","$1,854","$41,308","$8,378","$14,013","$65,553","$184,651","$137,711","$23,384",-,"$23,384","$161,095","$3,592","$11,382",$-500,-,"$23,556","$184,651"
2013-12-31,"$2,587",-,-,-,-,"$117,994","$1,869","$40,205","$8,430","$14,512","$65,016","$183,010","$138,708","$21,493",-,"$21,493","$160,201","$3,533","$11,044",$-593,-,"$22,809","$183,010"
2013-09-30,"$3,506",-,-,-,-,"$120,250","$1,876","$36,394","$8,374","$14,156","$60,800","$181,050","$138,554","$20,402",-,"$20,402","$158,956","$3,525","$10,669",$-860,-,"$22,094","$181,050"
2013-06-30,"$3,501",-,-,-,-,"$119,882","$1,893","$38,228","$8,336","$14,396","$62,853","$182,735","$141,377","$19,362",-,"$19,362","$160,739","$3,515","$10,564",$-784,-,"$21,996","$182,735"
2013-03-31,"$3,841",-,-,-,-,"$119,862","$1,880","$37,289","$8,205","$13,601","$60,975","$180,837","$141,292","$18,316",-,"$18,316","$159,608","$3,507","$10,178",$-612,-,"$21,229","$180,837"
2012-12-31,"$4,286",-,-,-,-,"$120,632","$1,888","$38,731","$8,104","$15,144","$63,867","$184,499","$144,162","$19,114",-,"$19,114","$163,276","$3,499","$10,129",$-559,-,"$21,223","$184,499"
2012-09-30,"$4,078",-,-,-,-,"$120,290","$1,940","$37,238","$7,999","$14,554","$61,731","$182,021","$142,268","$19,221",-,"$19,221","$161,489","$3,498","$9,761",$-409,-,"$20,532","$182,021"
2012-06-30,"$4,404",-,-,-,-,"$116,920","$1,816","$37,643","$7,689","$14,461","$61,609","$178,529","$137,042","$22,561",-,"$22,561","$159,603","$3,494","$9,433",$-541,-,"$18,926","$178,529"
2012-03-31,"$4,661",-,-,-,-,"$114,115","$1,822","$37,865","$7,195","$13,755","$60,637","$174,752","$134,102","$22,768",-,"$22,768","$156,870","$3,492","$9,064",$-616,-,"$17,882","$174,752"
2011-12-31,"$4,898",-,-,-,-,"$114,947","$1,855","$36,407","$7,085","$14,285","$59,632","$174,579","$135,296","$21,803",-,"$21,803","$157,099","$3,486","$8,772",$-713,-,"$17,480","$174,579"
2011-09-30,"$4,851",-,-,-,-,"$111,166","$1,864","$32,784","$7,022","$14,841","$56,511","$167,677","$127,983","$22,153",-,"$22,153","$150,136","$3,486","$8,493",$-356,-,"$17,541","$167,677"
2011-06-30,"$3,369",-,-,-,-,"$107,649","$1,846","$27,961","$7,352","$14,502","$51,661","$159,310","$118,881","$23,380",-,"$23,380","$142,261","$3,484","$8,241",$-574,-,"$17,049","$159,310"
2011-03-31,"$3,083",-,-,-,-,"$106,909","$1,830","$26,220","$7,425","$14,655","$50,130","$157,039","$117,778","$22,591",-,"$22,591","$140,369","$3,481","$8,042",$-706,-,"$16,670","$157,039"
2010-12-31,"$3,327",-,-,-,-,"$109,805","$1,840","$23,169","$7,346","$14,921","$47,276","$157,081","$118,853","$21,730",-,"$21,730","$140,583","$3,472","$7,935",$-747,-,"$16,498","$157,081"
2010-09-30,"$3,291",-,-,-,-,"$108,618","$1,831","$24,497","$7,133","$15,151","$48,612","$157,230","$118,332","$22,111",-,"$22,111","$140,443","$3,468","$7,833",$-335,-,"$16,787","$157,230"
2010-06-30,"$3,351",-,-,-,-,"$107,577","$1,835","$23,662","$7,301","$14,708","$47,506","$155,083","$116,257","$22,086",-,"$22,086","$138,343","$3,464","$7,729",$-237,-,"$16,740","$155,083"
2010-03-31,"$3,158",-,-,-,-,"$107,456","$1,798","$32,654","$7,531","$14,261","$56,244","$163,700","$125,744","$21,428",-,"$21,428","$147,172","$3,459","$7,624",$-292,-,"$16,528","$163,700"
2009-12-31,"$3,555",-,-,-,-,"$110,224","$1,583","$33,253","$7,525","$13,179","$55,540","$165,764","$128,147","$21,376",-,"$21,376","$149,523","$3,449","$7,539",$-417,-,"$16,241","$165,764"
2009-09-30,"$3,363",-,-,-,-,"$111,347","$1,591","$34,133","$7,467","$10,790","$53,981","$165,328","$127,869","$21,317",-,"$21,317","$149,186","$3,437","$7,458",$-364,-,"$16,142","$165,328"
2009-06-30,"$3,023",-,-,-,-,"$101,247","$1,577","$31,033","$6,603","$11,938","$51,151","$152,398","$119,496","$18,110",-,"$18,110","$137,606","$3,240","$7,409",$-730,-,"$14,792","$152,398"
2009-03-31,"$2,764",-,-,-,-,"$101,134","$1,583","$19,008","$6,378","$15,322","$42,291","$143,425","$109,288","$17,955",-,"$17,955","$127,243","$2,803","$7,385",$-683,-,"$16,182","$143,425"
2008-12-31,"$3,495",-,-,-,-,"$100,590","$1,580","$32,843","$6,395","$10,607","$51,425","$152,015","$117,902","$18,032",-,"$18,032","$135,934","$2,796","$7,381",$-732,-,"$16,081","$152,015"
2008-09-30,"$3,247",-,-,-,-,"$98,552","$1,557","$20,534","$6,448","$9,950","$38,489","$137,041","$102,769","$21,337",-,"$21,337","$124,106","$2,761","$7,357",$-461,-,"$12,935","$137,041"
2008-06-30,"$3,353",-,-,-,-,"$97,811","$1,557","$22,657","$6,422","$8,018","$38,654","$136,465","$103,109","$20,556",-,"$20,556","$123,665","$2,735","$7,258",$-339,-,"$12,800","$136,465"
2008-03-31,"$3,515",-,-,-,-,"$96,369","$1,544","$23,487","$6,106","$8,911","$40,048","$136,417","$102,031","$21,544",-,"$21,544","$123,575","$2,734","$7,087",$-103,-,"$12,842","$136,417"
2007-12-31,"$4,334",-,-,-,-,"$95,016","$1,529","$22,419","$6,155","$7,499","$37,602","$132,618","$101,293","$18,693",-,"$18,693","$119,986","$2,730","$6,919",$-104,-,"$12,632","$132,618"
2007-09-30,"$4,281",-,-,-,-,"$93,406","$1,504","$23,061","$6,156","$6,654","$37,375","$130,781","$99,320","$19,059",-,"$19,059","$118,379","$2,746","$6,759",$-268,-,"$12,402","$130,781"
2007-06-30,"$3,970",-,-,-,-,"$91,592","$1,485","$22,254","$6,195","$6,051","$35,985","$127,577","$97,139","$18,313",-,"$18,313","$115,452","$2,760","$6,568",$-452,-,"$12,125","$127,577"
2007-03-31,"$3,408",-,-,-,-,"$87,832","$1,431","$20,898","$5,833","$5,700","$33,862","$121,694","$90,108","$19,936",-,"$19,936","$110,044","$2,712","$6,364",$-288,-,"$11,650","$121,694"
2006-12-31,"$5,012",-,-,-,-,"$87,715","$1,410","$20,721","$5,765","$5,740","$33,636","$121,351","$93,702","$15,904",-,"$15,904","$109,606","$2,707","$6,596",$-359,-,"$11,745","$121,351"
2006-09-30,"$3,748.508",-,-,-,-,"$84,815.09","$1,387.08","$20,733.17","$5,782.505","$5,806.049","$33,708.8","$118,523.9","$90,630.59","$16,159.38",-,"$16,159.38","$106,790","$2,703.261","$6,572.716",$-317.966,-,"$11,733.92","$118,523.9"
2006-06-30,"$4,005.415",-,-,-,-,"$83,419.17","$1,342.229","$20,090.95","$5,723.463","$5,707.925","$32,864.56","$116,283.7","$89,924.48","$15,195.14",-,"$15,195.14","$105,119.6","$2,684.48","$6,382.706",$-551.794,-,"$11,164.11","$116,283.7"
2006-03-31,"$3,461.08",-,-,-,-,"$78,907.13","$1,267.647","$19,433.57","$5,242.547","$5,182.789","$31,126.56","$110,033.7","$86,018.66","$13,045.06",-,"$13,045.06","$99,063.72","$2,677.94","$6,179.559",$-464.731,-,"$10,969.97","$110,033.7"
2005-12-31,"$3,589",-,-,-,-,"$77,787","$1,287","$19,783","$5,175","$5,138","$31,383","$109,170","$84,922","$13,119",-,"$13,119","$98,041","$2,715","$5,951",$-356,-,"$11,129","$109,170"
2005-09-30,"$3,085.788",-,-,-,-,"$75,939.86","$1,269.224","$19,817.14","$4,741.137","$5,312.791","$31,140.3","$107,080.2","$83,507.48","$12,376.76",-,"$12,376.76","$95,884.23","$2,740.257","$5,731.162",$-286.556,-,"$11,195.92","$107,080.2"
2005-06-30,"$3,504.038",-,-,-,-,"$74,435.34","$1,263.467","$20,123.46","$4,769.684","$5,243.372","$31,399.99","$105,835.3","$82,789.28","$11,955.68",-,"$11,955.68","$94,744.95","$2,733.984","$5,494.527",$-128.611,-,"$11,090.37","$105,835.3"
2005-03-31,"$2,806.777",-,-,-,-,"$71,393.13","$1,274.167","$19,562.49","$4,670.8","$5,114.495","$30,621.95","$102,015.1","$80,062.81","$11,126.99",-,"$11,126.99","$91,189.8","$2,743.194","$5,315.138",$-290.611,-,"$10,825.28","$102,015.1"
