,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$136,694","$31,384",$728,-,"$5,490","$174,296","$84,749","$20,703","$22,620","$3,953","$145,320","$319,616","$56,834","$13,932","$11,118","$40,238","$97,072",$0.676,"$163,401",$633,-,"$222,544","$319,616"
2020-09-30,"$132,596","$25,513",$835,-,"$5,425","$164,369","$81,636","$14,656","$22,390","$3,274","$134,874","$299,243","$48,200","$13,902","$10,810","$38,123","$86,323",$0.678,"$155,567",$46,-,"$212,920","$299,243"
2020-06-30,"$121,080","$21,595",$815,-,"$5,579","$149,069","$78,748","$12,961","$22,521","$2,731","$129,423","$278,492","$43,658","$4,018","$10,591","$27,512","$71,170",$0.681,"$151,681",$-296,-,"$207,322","$278,492"
2020-03-31,"$117,229","$23,735",$889,-,"$5,165","$147,018","$76,747","$12,367","$22,574","$2,748","$126,385","$273,403","$40,189","$5,016","$11,634","$29,555","$69,744",$0.684,"$151,068","$-1,097",-,"$203,659","$273,403"
2019-12-31,"$119,675","$27,492",$999,-,"$4,412","$152,578","$73,646","$13,078","$22,603","$2,342","$123,331","$275,909","$45,221","$4,554","$12,419","$29,246","$74,467",$0.688,"$152,122","$-1,232",-,"$201,442","$275,909"
2019-09-30,"$121,177","$21,081","$1,401",-,"$4,699","$148,358","$69,252","$12,488","$19,816","$2,225","$114,686","$263,044","$39,224","$4,082","$12,992","$28,851","$68,075",$0.691,"$147,125","$-1,196",-,"$194,969","$263,044"
2019-06-30,"$121,056","$21,317",$964,-,"$4,100","$147,437","$64,891","$12,112","$19,902","$2,461","$109,664","$257,101","$37,000","$4,074","$12,468","$27,909","$64,909",$0.694,"$145,346","$-1,091",-,"$192,192","$257,101"
2019-03-31,"$113,488","$19,260","$1,053",-,"$4,406","$138,207","$60,528","$14,474","$20,006","$2,547","$107,142","$245,349","$34,910","$4,066","$13,022","$26,967","$61,877",$0.695,"$138,720","$-1,780",-,"$183,472","$245,349"
2018-12-31,"$109,140","$21,193","$1,107",-,"$4,236","$135,676","$59,719","$13,859","$20,108","$2,693","$97,116","$232,792","$34,620","$4,012","$14,872","$20,544","$55,164",$0.696,"$134,885","$-2,306",-,"$177,628","$232,792"
2018-09-30,"$106,416","$18,067","$1,212",-,"$4,007","$129,702","$55,300","$12,673","$20,343","$2,838","$91,836","$221,538","$31,301","$3,986","$14,776","$20,397","$51,698",$0.696,"$128,405","$-1,676",-,"$169,840","$221,538"
