,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$76,826","$58,620","$4,973",-,"$13,687","$154,106","$37,933","$118,745",-,"$43,270","$199,948","$354,054","$132,507","$99,281","$56,042","$155,323","$287,830","$51,744","$14,301",$179,-,"$66,224","$354,054"
2020-09-30,"$90,943","$37,445","$4,061",-,"$11,264","$143,713","$36,766","$100,887",-,"$42,522","$180,175","$323,888","$105,392","$98,667","$54,490","$153,157","$258,549","$50,779","$14,966",$-406,-,"$65,339","$323,888"
2020-06-30,"$93,025","$32,075","$3,978",-,"$10,987","$140,065","$35,687","$100,592",-,"$41,000","$177,279","$317,344","$95,318","$94,048","$55,696","$149,744","$245,062","$48,696","$24,136",$-550,-,"$72,282","$317,344"
2020-03-31,"$94,051","$30,677","$3,334",-,"$15,691","$143,753","$35,889","$98,793",-,"$41,965","$176,647","$320,400","$96,094","$89,086","$56,795","$145,881","$241,975","$48,032","$33,182","$-2,789",-,"$78,425","$320,400"
2019-12-31,"$107,162","$39,946","$4,097",-,"$12,026","$163,231","$37,031","$99,899",-,"$40,457","$177,387","$340,618","$102,161","$93,078","$55,848","$148,926","$251,087","$45,972","$43,977",$-418,-,"$89,531","$340,618"
2019-09-30,"$100,557","$45,804","$4,106",-,"$12,352","$162,819","$37,378","$105,341",-,"$32,978","$175,697","$338,516","$105,718","$91,807","$50,503","$142,310","$248,028","$45,174","$45,898",$-584,-,"$90,488","$338,516"
2019-06-30,"$94,614","$26,474","$3,355",-,"$10,530","$134,973","$37,636","$115,996",-,"$33,634","$187,266","$322,239","$89,704","$84,936","$51,143","$136,079","$225,783","$43,371","$53,724",$-639,-,"$96,456","$322,239"
2019-03-31,"$80,092","$26,278","$4,884",-,"$12,092","$123,346","$38,746","$145,319",-,"$34,587","$218,652","$341,998","$93,772","$90,201","$52,165","$142,366","$236,138","$42,801","$64,558","$-1,499",-,"$105,860","$341,998"
2018-12-31,"$86,427","$36,981","$4,988",-,"$12,432","$140,828","$39,597","$158,608",-,"$34,686","$232,891","$373,719","$108,283","$92,989","$54,555","$147,544","$255,827","$40,970","$80,510","$-3,588",-,"$117,892","$373,719"
2018-09-30,"$66,301","$48,995","$3,956",-,"$12,087","$131,339","$41,304","$170,799",-,"$22,283","$234,386","$365,725","$115,929","$93,735","$48,914","$142,649","$258,578","$40,201","$70,400","$-3,454",-,"$107,147","$365,725"
