,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,$553,$234,$298,$53,$33,"$1,171","$7,724",$86,"$2,357",$309,"$10,760","$11,931",$681,"$3,960",$419,"$5,775","$6,456",$2,"$1,905",$-388,-,"$5,475","$11,931"
2020-06-30,$563,$250,$273,$20,$30,"$1,136","$7,791",$94,"$2,346",$304,"$10,814","$11,950",$615,"$3,959",$434,"$5,759","$6,374",$2,"$1,997",$-426,-,"$5,576","$11,950"
2020-03-31,$753,$251,$379,$78,$19,"$1,480","$7,938",$91,"$2,346",$299,"$10,961","$12,441","$1,235","$3,958",$431,"$5,803","$7,038",$2,"$1,961",$-440,-,"$5,403","$12,441"
2019-12-31,$287,$242,$351,$71,$23,$974,"$8,170",$88,"$2,365",$295,"$11,198","$12,172",$665,"$3,957",$474,"$5,870","$6,535",$2,"$1,958",$-366,-,"$5,637","$12,172"
2019-09-30,"$1,019",$311,$296,$17,$26,"$1,669","$8,247",$87,"$2,344",$291,"$11,233","$12,902","$1,245","$4,204",$356,"$5,976","$7,221",$2,"$2,109",$-374,-,"$5,681","$12,902"
2019-06-30,$858,$313,$290,$1,$26,"$1,488","$8,336",$101,"$2,353",$304,"$11,375","$12,863","$1,042","$4,203",$396,"$6,003","$7,045",$2,"$2,111",$-344,-,"$5,818","$12,863"
2019-03-31,$671,$264,$446,$1,$30,"$1,412","$8,471",$100,"$2,360",$314,"$11,530","$12,942",$826,"$4,700",$408,"$6,446","$7,272",$2,"$2,047",$-341,-,"$5,670","$12,942"
2018-12-31,$682,$235,$309,$28,$20,"$1,274","$8,623",$93,"$2,353",$318,"$11,387","$12,661",$705,"$4,698",$410,"$6,225","$6,930",$2,"$2,463",$-371,-,"$5,731","$12,661"
2018-09-30,"$1,022",$273,$264,$17,$21,"$1,597","$8,772",$96,"$2,361",$330,"$11,559","$13,156",$788,"$4,697",$421,"$6,205","$6,993",$2,"$2,474",$-308,-,"$6,163","$13,156"
2018-06-30,$728,$338,$257,$1,$24,"$1,348","$8,841",$94,"$2,364",$340,"$11,639","$12,987",$482,"$4,695",$437,"$6,183","$6,665",$2,"$2,514",$-309,-,"$6,322","$12,987"
