,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$5,141",$796,-,-,-,"$5,937",$601,"$145,392",-,"$2,715","$159,149","$165,086","$114,391","$7,899","$4,576","$17,136","$131,527",$135,"$37,984","$8,934",-,"$33,559","$165,086"
2020-09-30,"$5,563",$824,-,-,-,"$6,387",$584,"$141,303",-,"$2,362","$154,568","$160,955","$111,587","$7,825","$4,786","$16,889","$128,476",$135,"$37,460","$7,917",-,"$32,479","$160,955"
2020-06-30,"$5,528",$894,-,-,-,"$6,422",$584,"$137,487",-,"$2,372","$150,665","$157,087","$109,103","$7,771","$5,565","$18,564","$127,667",$135,"$35,204","$6,750",-,"$29,420","$157,087"
2020-03-31,"$4,148",$813,-,-,-,"$4,961",$586,"$133,553",-,"$2,352","$146,655","$151,616","$107,552","$6,758","$6,294","$17,662","$125,214",$135,"$34,599","$4,188",-,"$26,402","$151,616"
2019-12-31,"$4,896",$828,-,-,-,"$5,724",$581,"$133,967",-,"$2,368","$147,044","$152,768","$106,554","$6,569","$5,316","$17,255","$123,809",$135,"$34,291","$6,615",-,"$28,959","$152,768"
2019-09-30,"$4,216",$908,-,-,-,"$5,124",$562,"$136,028",-,"$2,275","$149,013","$154,137","$107,530","$6,233","$5,199","$17,169","$124,699",$135,"$33,710","$7,251",-,"$29,438","$154,137"
2019-06-30,"$3,019",$883,-,-,-,"$3,902",$562,"$134,363",-,"$2,445","$147,498","$151,400","$106,989","$6,231","$4,696","$16,170","$123,159",$135,"$33,130","$6,364",-,"$28,241","$151,400"
2019-03-31,"$3,892",$858,-,-,-,"$4,750",$559,"$128,274",-,"$2,204","$140,929","$145,679","$103,680","$5,900","$4,868","$15,950","$119,630",$135,"$32,513","$4,481",-,"$26,049","$145,679"
2018-12-31,"$4,337",$851,-,-,-,"$5,188",$443,"$122,679",-,"$2,221","$135,218","$140,406","$103,188","$5,778","$3,958","$13,756","$116,944",$135,"$31,788","$2,151",-,"$23,462","$140,406"
2018-09-30,"$3,429",$784,-,-,-,"$4,213",$435,"$121,520",-,"$2,151","$133,728","$137,941","$100,584","$5,279","$4,957","$14,123","$114,707",$135,"$31,461","$1,909",-,"$23,234","$137,941"
2018-06-30,"$3,847",$892,-,-,-,"$4,739",$448,"$124,843",-,"$2,216","$137,247","$141,986","$102,310","$5,315","$6,492","$15,876","$118,186",$135,"$30,809","$2,852",-,"$23,800","$141,986"
2018-03-31,"$4,080",$906,-,-,-,"$4,986",$448,"$129,336",-,"$2,653","$142,370","$147,356","$105,399","$5,372","$7,891","$17,670","$123,069",$135,"$30,183","$3,685",-,"$24,287","$147,356"
2017-12-31,"$3,491",$827,-,-,-,"$4,318",$434,"$120,937",-,"$2,023","$132,899","$137,217","$99,147","$5,289","$3,438","$13,472","$112,619",$135,"$29,895","$4,028",-,"$24,598","$137,217"
2017-09-30,"$4,927",$937,-,-,-,"$5,864",$439,"$118,292",-,"$2,075","$130,219","$136,083","$98,713","$5,248","$3,950","$15,393","$114,106",$67,"$27,489","$3,531",-,"$21,977","$136,083"
2017-06-30,"$4,264",$871,-,-,-,"$5,135",$442,"$118,392",-,"$2,085","$130,259","$135,394","$98,458","$5,252","$4,124","$15,433","$113,891",$67,"$26,942","$3,401",-,"$21,503","$135,394"
2017-03-31,"$4,205",$618,-,-,-,"$4,823",$444,"$117,021",-,"$2,107","$128,827","$133,650","$97,624","$5,250","$4,810","$15,686","$113,310",$67,"$26,400","$2,632",-,"$20,340","$133,650"
2016-12-31,"$4,859",$669,-,-,-,"$5,528",$433,"$112,256",-,"$2,609","$124,291","$129,819","$93,726","$5,360","$4,864","$15,611","$109,337",$67,"$25,981","$2,630",-,"$20,482","$129,819"
2016-09-30,"$5,270",$689,-,-,-,"$5,959",$476,"$124,441",-,"$3,466","$138,142","$144,101","$105,556","$5,765","$3,748","$15,760","$121,316",$67,"$25,404","$5,364",-,"$22,785","$144,101"
2016-06-30,"$3,700",$758,-,-,-,"$4,458",$467,"$123,089",-,"$3,721","$136,829","$141,287","$103,066","$5,009","$3,948","$15,671","$118,737",$67,"$24,944","$5,432",-,"$22,550","$141,287"
2016-03-31,"$3,449",$723,-,-,-,"$4,172",$443,"$111,621",-,"$2,601","$123,594","$127,766","$94,128","$4,984","$3,527","$13,617","$107,745",$67,"$24,565","$2,936",-,"$20,021","$127,766"
2015-12-31,"$4,350",$705,-,-,-,"$5,055",$427,"$102,315",-,"$1,948","$113,201","$118,256","$87,631","$4,971","$3,606","$12,917","$100,548",$67,"$24,007",$625,-,"$17,708","$118,256"
2015-09-30,"$3,520",$762,-,-,-,"$4,282",$430,"$102,113",-,"$2,179","$113,173","$117,455","$87,185","$5,009","$3,532","$13,015","$100,200",$67,"$23,451",$528,-,"$17,255","$117,455"
2015-06-30,"$3,103",$839,-,-,-,"$3,942",$422,"$100,936",-,"$2,003","$111,639","$115,581","$84,581","$5,425","$3,860","$13,982","$98,563",$67,"$23,052",$507,-,"$17,018","$115,581"
2015-03-31,"$4,363",$700,-,-,-,"$5,063",$428,"$105,076",-,"$2,515","$116,338","$121,401","$85,564","$6,282","$5,596","$17,200","$102,764",$67,"$22,648","$2,332",-,"$18,637","$121,401"
2014-12-31,"$4,658",$842,-,-,-,"$5,500",$429,"$103,445",-,"$2,120","$114,267","$119,767","$83,933","$5,282","$6,912","$17,487","$101,420",$67,"$22,156","$1,979",-,"$18,347","$119,767"
2014-09-30,"$2,666",$870,-,-,-,"$3,536",$449,"$112,795",-,"$1,760","$123,717","$127,253","$90,200","$4,558","$10,173","$19,200","$109,400",$67,"$21,628","$1,500",-,"$17,853","$127,253"
2014-06-30,"$2,252",$884,-,-,-,"$3,136",$482,"$113,308",-,"$1,828","$124,735","$127,871","$95,424","$4,925","$5,047","$14,889","$110,313",$67,"$21,089","$1,606",-,"$17,558","$127,871"
2014-03-31,"$1,994",$732,-,-,-,"$2,726",$481,"$109,273",-,"$1,847","$120,566","$123,292","$92,890","$4,913","$5,555","$14,726","$107,616",$67,"$20,447",$307,-,"$15,676","$123,292"
2013-12-31,"$2,543","$1,165",-,-,-,"$3,708",$481,"$106,714",-,"$1,606","$117,599","$121,307","$89,402","$4,897","$8,670","$17,285","$106,687",$67,"$19,885",$-563,-,"$14,620","$121,307"
2013-09-30,"$2,749",$950,-,-,-,"$3,699",$510,"$104,738",-,"$1,798","$116,219","$119,918","$93,937","$4,953","$3,115","$11,323","$105,260",$67,"$19,380",$-461,-,"$14,658","$119,918"
2013-06-30,"$2,388",$889,-,-,-,"$3,277",$510,"$102,368",-,"$1,130","$113,036","$116,313","$90,626","$4,946","$3,682","$11,991","$102,617",$67,"$18,841",$-840,-,"$13,696","$116,313"
2013-03-31,"$2,596","$1,710",-,-,-,"$4,306",$527,"$105,569",-,$926,"$116,232","$120,538","$92,951","$4,283","$3,970","$12,052","$105,003",$67,"$18,114","$1,651",-,"$15,535","$120,538"
2012-12-31,"$2,041",$976,-,-,-,"$3,017",$564,"$117,020",-,$835,"$128,077","$131,094","$97,720","$4,352","$9,186","$17,396","$115,116",$67,"$17,387","$2,715",-,"$15,978","$131,094"
2012-09-30,"$2,985","$1,005",-,-,-,"$3,990",$625,"$122,023",-,$919,"$133,850","$137,840","$105,328","$4,401","$8,863","$16,527","$121,855",$66,"$16,969","$3,087",-,"$15,985","$137,840"
2012-06-30,"$2,130",$747,-,-,-,"$2,877",$603,"$107,938",-,$830,"$119,332","$122,209","$99,413","$3,672","$2,310","$8,617","$108,030",$66,"$16,108","$2,171",-,"$14,179","$122,209"
2012-03-31,"$2,210",$744,-,-,-,"$2,954",$591,"$101,640",-,$825,"$112,598","$115,552","$93,004","$3,964","$2,342","$8,905","$101,909",$66,"$15,779","$2,000",-,"$13,643","$115,552"
2011-12-31,"$2,249",$680,-,-,-,"$2,929",$617,"$102,015",-,$887,"$113,308","$116,237","$94,593","$3,285","$3,105","$8,698","$103,291",$66,"$15,148","$1,965",-,"$12,946","$116,237"
