,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$129,$916,$535,$292,"$1,403","$3,275","$42,950",-,-,$409,"$49,192","$53,957","$4,239","$19,645","$8,697","$35,143","$39,382","$1,344","$5,968",$-141,-,"$14,575","$53,957"
2020-09-30,$885,$899,$512,$310,"$1,231","$3,837","$42,227",-,-,$379,"$48,337","$53,708","$4,393","$19,960","$8,790","$35,538","$39,931","$1,314","$5,912",$-143,-,"$13,777","$53,708"
2020-06-30,"$1,625",$799,$487,$281,"$1,198","$4,390","$41,124",-,-,"$1,057","$47,837","$53,456","$5,473","$19,463","$8,758","$34,598","$40,071","$1,313","$5,538",$-145,-,"$13,385","$53,456"
2020-03-31,$244,$839,$488,$298,"$1,114","$2,983","$40,776",-,-,$555,"$46,890","$51,133","$5,839","$17,010","$8,657","$31,992","$37,831","$1,313","$5,478",$-148,-,"$13,302","$51,133"
2019-12-31,$248,$837,$544,$228,"$1,256","$3,113","$39,483",-,-,$514,"$45,663","$50,448","$4,568","$17,407","$8,342","$32,641","$37,209","$1,311","$5,413",$-141,-,"$13,239","$50,448"
2019-09-30,$864,$821,$544,$232,"$1,139","$3,600","$38,703",-,-,$500,"$44,922","$50,240","$5,021","$16,819","$8,328","$32,078","$37,099","$1,311","$5,336",$-142,-,"$13,141","$50,240"
2019-06-30,$353,$737,$483,$216,"$1,150","$2,939","$37,651",-,-,$513,"$43,882","$48,584","$5,060","$15,996","$8,295","$31,158","$36,218","$1,287","$5,024",$-135,-,"$12,366","$48,584"
2019-03-31,$94,$974,$445,$266,"$1,130","$2,909","$37,114",-,-,$524,"$43,322","$47,850","$4,424","$16,118","$8,305","$31,097","$35,521","$1,287","$4,996",$-127,-,"$12,329","$47,850"
2018-12-31,$147,$860,$548,$233,"$1,306","$3,094","$36,944",-,-,$306,"$42,893","$45,987","$4,460","$15,803","$8,289","$29,305","$33,765","$1,285","$4,893",$-124,-,"$12,222","$45,987"
2018-09-30,$213,$856,$528,$228,"$1,178","$3,003","$35,879",-,-,$314,"$41,832","$44,835","$3,838","$15,508","$8,242","$28,832","$32,670","$1,283","$4,876",$-119,-,"$12,165","$44,835"
2018-06-30,$332,$808,$511,$242,"$1,163","$3,056","$35,289",-,-,$320,"$41,184","$44,240","$4,178","$15,311","$8,188","$28,412","$32,590","$1,272","$4,580",$-122,-,"$11,650","$44,240"
2018-03-31,$116,$868,$492,$251,"$1,055","$2,782","$34,679",-,-,$329,"$40,377","$43,159","$4,122","$14,522","$8,108","$27,476","$31,598","$1,272","$4,510",$-124,-,"$11,561","$43,159"
2017-12-31,$83,$797,$610,$251,"$1,232","$2,973","$34,329",-,-,$326,"$40,057","$43,030","$4,088","$14,520","$8,022","$27,487","$31,575","$1,269","$4,413",$-125,-,"$11,455","$43,030"
2017-09-30,$167.841,$807.621,$616.675,$198.908,"$1,107.829","$2,898.874","$33,949.95",-,-,$308.241,"$39,569.92","$42,468.79","$3,340.406","$14,572.97","$4,708.938","$27,689.01","$31,029.42","$1,269.407","$4,386.05",$-104.809,-,"$11,439.38","$42,468.79"
2017-06-30,$61.382,$759.378,$542.044,$331.74,"$1,062.006","$2,756.55","$33,543.84",-,-,$305.88,"$39,104.44","$41,860.99","$3,690.704","$14,091.83","$4,788.317","$27,047.13","$30,737.83","$1,269.407","$4,079.068",$-106.795,-,"$11,123.16","$41,860.99"
2017-03-31,$73.985,$781.248,$519.081,$322.201,$936.639,"$2,633.154","$33,158.38",-,-,$296.032,"$38,652.18","$41,285.34","$3,707.976","$13,696.46","$4,784.912","$26,507.25","$30,215.23","$1,269.407","$4,036.352",$-108.581,-,"$11,070.11","$41,285.34"
2016-12-31,$85,$776,$604,$245,"$1,132","$2,842","$32,842",-,-,$298,"$38,313","$41,155","$3,247","$14,195","$4,733","$26,887","$30,134","$1,268","$3,982",$-110,-,"$11,021","$41,155"
2016-09-30,$353.385,$754.248,$614.908,$229.996,$928.323,"$3,076.163","$32,206.7",-,-,$119.085,"$37,248.59","$40,324.75","$3,453.972","$13,402.58","$4,720.142","$25,882.84","$29,336.81","$1,269.882","$3,924.125",$-104.961,-,"$10,987.94","$40,324.75"
2016-06-30,$76.711,$689.564,$526.785,$242.044,$962.351,"$2,704.099","$31,823.28",-,-,$89.059,"$36,786.06","$39,490.16","$3,506.381","$13,104.77","$4,664.778","$25,280.65","$28,787.03","$1,269.882","$3,643.653",$-106.795,-,"$10,703.13","$39,490.16"
2016-03-31,$101.491,$729.386,$520.054,$334.968,$866.205,"$2,732.617","$31,433.41",-,-,$88.61,"$36,337.23","$39,069.84","$3,188.568","$13,148.39","$4,687.493","$25,209.64","$28,398.21","$1,269.882","$3,620.421",$-108.608,-,"$10,671.63","$39,069.84"
2015-12-31,$84.94,$724.606,$608.584,$318.757,"$1,033.339","$2,770.226","$31,205.85",-,-,$83.664,"$36,051.25","$38,821.48","$4,058.297","$12,398.88","$4,600.517","$24,162.26","$28,220.56","$1,268.839","$3,552.728",$-109.753,-,"$10,600.92","$38,821.48"
2015-09-30,$404.409,$741.23,$644.963,$259.809,$941.299,"$3,344.422","$29,828.61",-,-,$236.801,"$34,685.27","$38,029.7","$3,085.02","$12,690.75","$4,385.743","$24,399.85","$27,484.87","$1,268.168","$3,506.861",$-103.639,-,"$10,544.83","$38,029.7"
2015-06-30,$135.597,$676.223,$532.703,$263.479,"$1,011.06","$3,048.922","$29,350.36",-,-,$229.478,"$34,219.88","$37,268.81","$3,537.251","$11,896.13","$4,387.477","$23,462.49","$26,999.74","$1,267.398","$3,243.645",$-105.186,-,"$10,269.07","$37,268.81"
2015-03-31,$133.044,$826.797,$505.213,$273.726,$935.203,"$3,057.446","$28,966.91",-,-,$226.347,"$33,821.21","$36,878.65","$3,774.528","$11,499.47","$4,380.865","$22,889.25","$26,663.78","$1,266.659","$3,209.904",$-106.688,-,"$10,214.87","$36,878.65"
2014-12-31,$79.608,$826.506,$597.183,$356.6,"$1,258.273","$3,364.38","$28,756.92",-,-,$229.732,"$33,593.5","$36,957.88","$4,064.583","$11,499.63","$4,315.594","$22,678.82","$26,743.4","$1,264.333","$3,220.958",$-108.139,-,"$10,214.48","$36,957.88"
2014-09-30,$137.868,$760.213,$634.262,$270.529,"$1,110.675","$3,196.594","$27,630.36",-,-,$230.942,"$32,166.85","$35,363.44","$3,470.869","$11,501.72","$3,756.737","$21,737.91","$25,208.78","$1,263.56","$3,177.387",$-102.001,-,"$10,154.66","$35,363.44"
2014-06-30,$99.54,$742.73,$501.27,$270.717,"$1,226.798","$3,123.82","$27,070.38",-,-,$233.241,"$31,593.82","$34,717.64","$3,059.929","$11,752.78","$3,705.679","$21,736.94","$24,796.87","$1,262.764","$2,961.406",$-103.366,-,"$9,920.772","$34,717.64"
2014-03-31,$132.313,$885.098,$436.237,$295.479,"$1,127.561","$3,129.346","$26,541.48",-,-,$237.577,"$31,069.41","$34,198.75","$3,467.748","$11,205.32","$3,645.958","$20,983.58","$24,451.33","$1,252.879","$2,918.215",$-104.82,-,"$9,747.424","$34,198.75"
2013-12-31,$107.144,$744.16,$576.538,$252.258,"$1,196.738","$3,218.04","$26,122.16",-,-,$302.083,"$30,689.45","$33,907.49","$3,654.498","$10,910.75","$3,596.781","$20,687.04","$24,341.54","$1,244.929","$2,807.983",$-106.275,-,"$9,565.95","$33,907.49"
2013-09-30,$101.834,$786.874,$604.628,$236.764,"$1,064.669","$3,120.741","$25,342.58",-,-,$274.063,"$30,005.91","$33,126.65","$2,839.061","$10,914.27","$3,561.267","$20,740.3","$23,579.37","$1,244.064","$2,797.486",$-109.98,-,"$9,547.286","$33,126.65"
2013-06-30,$58.821,$719.069,$494.89,$264.253,"$1,122.817","$2,818.2","$24,813.41",-,-,$284.463,"$29,448.06","$32,266.26","$2,696.81","$10,816.48","$3,562.72","$20,269.21","$22,966.02","$1,243.239","$2,572.935",$-111.835,-,"$9,300.245","$32,266.26"
2013-03-31,$112.96,$789.209,$447.709,$246.079,"$1,015.521","$2,704.671","$24,219.23",-,-,$288.244,"$28,883","$31,587.68","$2,526.517","$10,642.01","$3,559.464","$19,906.05","$22,432.56","$1,236.888","$2,516.332",$-113.62,-,"$9,155.113","$31,587.68"
2012-12-31,$82.323,$718.046,$535.574,$171.315,"$1,085.353","$2,625.139","$23,809.35",-,-,$326.305,"$28,515.55","$31,140.69","$2,937.073","$10,143.91","$3,504.696","$19,329.54","$22,266.61","$1,219.899","$2,413.816",$-112.653,-,"$8,874.077","$31,140.69"
2012-09-30,$747.273,$704.58,$562.721,$174.715,$955.678,"$3,370.844","$23,401.6",-,-,$339.245,"$27,686.65","$31,057.5","$3,160.534","$10,105.95","$3,495.754","$19,046.8","$22,207.34","$1,219.032","$2,406.016",$-109.6,-,"$8,850.163","$31,057.5"
