,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$1,897",$493,-,-,$359,"$3,477","$5,556",-,$753,$233,"$6,623","$10,326","$1,709","$4,297",$770,"$5,469","$7,178",$38,$351,$-116,-,"$3,148","$10,326"
2020-06-30,"$1,669",$515,-,-,"$1,194","$3,378","$5,686",-,$753,$227,"$6,748","$10,357","$1,452","$4,296","$1,011","$5,552","$7,004",$38,$586,$-117,-,"$3,353","$10,357"
2020-03-31,"$1,727",$594,-,-,"$1,734","$4,055","$5,780",-,$753,$245,"$6,852","$11,144","$1,554","$4,295","$1,010","$5,550","$7,104",$38,"$1,298",$-118,-,"$4,040","$11,144"
2019-12-31,"$1,844",$879,-,-,"$1,128","$3,851","$8,593",-,$753,$196,"$9,623","$13,717","$1,927","$4,294",$991,"$5,870","$7,797",$38,"$3,148",$-119,-,"$5,920","$13,717"
2019-09-30,"$1,655",$787,-,-,$404,"$2,846","$10,177",-,$841,$216,"$11,329","$14,394","$1,658","$4,295","$1,132","$6,194","$7,852",$39,"$3,812",$-116,-,"$6,542","$14,394"
2019-06-30,"$3,840",$842,-,-,$485,"$5,167","$10,037",-,$841,$232,"$11,209","$16,649","$3,467","$4,294","$1,148","$6,188","$9,655",$41,"$3,738",$-117,-,"$6,994","$16,649"
2019-03-31,"$1,327","$1,038",-,-,$338,"$2,703","$13,864",-,$841,$304,"$15,009","$18,077","$1,968","$5,786","$1,396","$8,252","$10,220",$42,"$3,280","$1,064",-,"$7,857","$18,077"
2018-12-31,"$2,414",$812,-,-,$880,"$4,437","$8,462",-,$753,$276,"$15,129","$19,566","$2,226","$4,292","$3,333","$8,154","$10,380",$45,"$3,650","$1,027",-,"$9,186","$19,566"
2018-09-30,"$3,102","$1,226",-,-,$429,"$4,757","$14,202",-,$841,$372,"$15,415","$20,172","$3,224","$5,791","$1,716","$8,050","$11,274",$47,"$2,505","$1,164",-,"$8,898","$20,172"
2018-06-30,"$1,460","$1,141",-,-,"$11,219","$13,820","$14,121",-,$841,$377,"$15,339","$29,159","$8,377","$5,790","$1,712","$7,934","$16,311",$51,$6,"$1,091",-,"$12,848","$29,159"
2018-03-31,"$1,424","$1,695",-,-,$516,"$3,635","$21,383",-,"$2,383","$1,915","$25,681","$29,316","$3,482","$9,628","$1,708","$12,109","$15,591",$53,$473,"$1,122",-,"$13,725","$29,316"
2017-12-31,"$2,642",$989,-,-,"$1,160","$4,791","$14,584",-,$841,"$10,025","$25,450","$30,241","$3,315","$6,749","$5,584","$12,822","$16,137",$53,$702,"$1,166",-,"$14,104","$30,241"
2017-09-30,"$2,781","$1,462",-,-,$379,"$4,622","$17,082",-,"$3,964","$1,891","$22,937","$27,559","$2,832","$10,383","$1,745","$12,793","$15,625",$53,$-428,$297,-,"$11,934","$27,559"
2017-06-30,"$2,369","$1,248",-,-,$469,"$4,086","$16,822",-,"$3,964","$1,942","$22,728","$26,814","$2,532","$10,558","$1,735","$12,952","$15,484",$53,$-656,$291,-,"$11,330","$26,814"
2017-03-31,"$2,119","$1,320",-,-,$336,"$3,775","$16,421",-,"$3,964","$1,974","$22,359","$26,134","$2,470","$10,381","$1,710","$12,742","$15,212",$53,"$-1,081",$287,-,"$10,922","$26,134"
2016-12-31,"$1,959","$1,356",-,-,$264,"$3,772","$20,533",-,"$2,383","$1,987","$24,903","$28,675","$2,616","$10,154","$2,120","$13,337","$15,953",$52,$-69,"$1,054",-,"$12,722","$28,675"
2016-09-30,"$2,385","$1,092",-,-,$257,"$4,451","$16,169",-,"$3,963","$2,230","$22,362","$26,813","$2,851","$11,004","$2,266","$13,901","$16,752",$52,"$-1,977",$278,-,"$10,061","$26,813"
2016-06-30,"$1,723","$1,167",-,-,$364,"$3,982","$16,815",-,"$4,159","$2,288","$23,262","$27,244","$2,929","$12,357","$2,484","$15,396","$18,325",$52,"$-2,970",$265,-,"$8,919","$27,244"
2016-03-31,"$1,635","$1,047",-,-,$268,"$2,950","$19,264",-,"$4,159","$2,264","$25,687","$28,637","$2,600","$12,195","$2,603","$15,529","$18,129",$52,"$-1,400",$257,-,"$10,508","$28,637"
2015-12-31,"$2,310","$1,105",-,-,$606,"$4,021","$19,068",-,"$5,032","$1,330","$25,430","$29,451","$3,295","$12,056","$2,223","$15,167","$18,462",$42,"$1,781",$230,-,"$10,989","$29,451"
2015-09-30,"$1,787","$1,326",-,-,"$1,185","$4,298","$22,775",-,"$5,775","$1,503","$30,053","$34,351","$3,501","$11,400","$2,195","$14,928","$18,429",$41,"$6,413",$321,-,"$15,922","$34,351"
