,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-09-30,"$4,731","$5,649","$5,152","$1,858",-,"$17,390","$8,620",$803,"$38,546",-,"$51,653","$69,043","$10,257","$18,349",-,"$27,191","$37,448","$24,037","$26,266","$-9,044",-,"$31,595","$69,043"
2020-06-30,"$5,037","$5,140","$5,202","$1,842",-,"$17,221","$8,343",$776,"$38,865",-,"$51,555","$68,776","$10,959","$18,184",-,"$27,019","$37,978","$23,893","$25,669","$-9,080",-,"$30,798","$68,776"
2020-03-31,"$3,668","$5,292","$4,568","$1,970",-,"$15,498","$7,907",$790,"$39,192",-,"$51,279","$66,777","$10,808","$16,804",-,"$25,542","$36,350","$23,731","$25,786","$-9,386",-,"$30,427","$66,777"
2019-12-31,"$4,140","$5,425","$4,316","$1,786",-,"$15,667","$8,038",$883,"$40,220",-,"$52,220","$67,887","$10,863","$16,661",-,"$25,723","$36,586","$23,853","$25,847","$-8,465",-,"$31,301","$67,887"
2019-09-30,"$4,335","$5,450","$4,392","$1,942",-,"$16,119","$7,825",$874,"$40,511",-,"$52,420","$68,539","$10,491","$17,639",-,"$26,029","$36,520","$23,771","$25,440","$-7,763",-,"$32,019","$68,539"
2019-06-30,"$3,376","$5,548","$4,352","$1,919",-,"$15,195","$7,825",$851,"$41,420",-,"$53,232","$68,427","$9,062","$18,982",-,"$27,471","$36,533","$23,665","$25,045","$-7,365",-,"$31,894","$68,427"
2019-03-31,"$3,261","$5,345","$4,085","$1,718",-,"$14,409","$7,626",$867,"$41,681",-,"$53,201","$67,610","$9,113","$18,845",-,"$27,368","$36,481","$23,461","$24,613","$-7,470",-,"$31,129","$67,610"
2018-12-31,"$4,086","$5,182","$3,796","$1,568",-,"$14,632","$7,563",$897,"$42,196",-,"$52,541","$67,173","$9,012","$19,359",-,"$27,439","$36,451","$23,512","$24,560","$-7,586",-,"$30,722","$67,173"
2018-09-30,"$7,550","$5,271","$3,781","$1,582",$12,"$18,196","$7,448",$971,"$42,893",$19,"$53,441","$71,637","$12,776","$19,284",-,"$27,963","$40,739","$23,428","$24,144","$-7,009",-,"$30,898","$71,637"
2018-06-30,"$3,264","$5,192","$3,714","$1,935",$17,"$14,122","$7,432",$940,"$43,795",$121,"$54,293","$68,415","$8,951","$19,823",-,"$28,690","$37,641","$23,317","$24,080","$-6,913",-,"$30,774","$68,415"
