,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$9,352","$16,780","$11,402","$1,930",-,"$39,464","$12,401",-,"$7,702","$3,827","$38,860","$78,324","$25,717","$25,999","$4,358","$37,229","$62,946","$6,230","$35,167",$-888,-,"$15,378","$78,324"
2020-09-30,"$9,315","$15,935","$11,453","$1,831",-,"$38,534","$12,232",-,"$7,667","$3,510","$38,207","$76,741","$24,978","$26,107","$4,408","$36,769","$61,747","$6,204","$35,508","$-1,448",-,"$14,994","$76,741"
2020-06-30,"$8,784","$15,915","$11,371","$1,792",-,"$37,862","$12,357",-,"$7,612","$3,549","$38,704","$76,566","$25,231","$26,907","$4,366","$37,558","$62,789","$6,120","$34,841","$-1,815",-,"$13,777","$76,566"
2020-03-31,"$7,123","$16,954","$11,748","$1,761",-,"$37,586","$12,488",-,"$7,618","$3,559","$38,308","$75,894","$26,516","$24,369","$4,437","$35,139","$61,655","$6,046","$35,504","$-2,012",-,"$14,239","$75,894"
2019-12-31,"$8,284","$17,904","$11,266","$1,739",-,"$39,193","$12,904",-,"$7,761","$3,340","$39,260","$78,453","$26,621","$26,281","$4,323","$37,203","$63,824","$5,935","$34,437","$-1,567",-,"$14,629","$78,453"
2019-09-30,"$7,906","$17,467","$12,180","$1,607",-,"$39,160","$12,842",-,"$7,772","$3,242","$38,833","$77,993","$27,201","$25,588","$4,311","$35,799","$63,000","$5,951","$34,477","$-1,783",-,"$14,993","$77,993"
2019-06-30,"$7,429","$18,535","$12,007","$1,818",-,"$39,789","$13,172",-,"$7,944","$3,194","$39,398","$79,187","$27,735","$24,764","$4,362","$36,574","$64,309","$5,822","$32,981","$-1,499",-,"$14,878","$79,187"
2019-03-31,"$7,128","$17,893","$12,340","$1,765",-,"$39,126","$13,259",-,"$7,998","$3,142","$39,600","$78,726","$27,388","$24,240","$4,179","$35,860","$63,248","$5,804","$32,435","$-1,588",-,"$15,478","$78,726"
2018-12-31,"$7,857","$17,452","$11,529","$1,765",-,"$38,603","$13,574",-,"$8,114","$2,332","$39,906","$78,509","$28,218","$25,000","$3,756","$36,211","$64,429","$5,827","$30,427","$-1,684",-,"$14,080","$78,509"
2018-09-30,"$8,007","$16,798","$11,814","$1,835",-,"$38,454","$13,607",-,"$8,209","$2,278","$39,755","$78,209","$26,033","$25,441","$3,799","$36,286","$62,319","$5,715","$30,384","$-1,568",-,"$15,890","$78,209"
2018-06-30,"$8,654","$16,897","$11,255","$1,835",-,"$38,641","$13,752",-,"$8,288","$2,278","$40,346","$78,987","$28,300","$23,699","$3,954","$35,745","$64,045","$5,746","$28,657","$-1,496",-,"$14,942","$78,987"
