,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,115",$848,$221,-,$134,"$2,318","$31,345","$3,590",-,$709,"$35,644","$37,962","$2,160","$12,102","$1,987","$21,011","$23,171",$254,"$12,883",$-594,-,"$14,791","$37,962"
2020-09-30,"$1,359",$883,$247,-,$90,"$2,579","$31,239","$3,566",-,$795,"$35,600","$38,179","$2,005","$12,634","$1,701","$21,233","$23,238",$255,"$12,911",$-471,-,"$14,941","$38,179"
2020-06-30,"$1,143",$822,$257,-,$128,"$2,350","$31,217","$3,590",-,$805,"$35,612","$37,962","$1,935","$12,612","$1,680","$21,166","$23,101",$256,"$12,863",$-475,-,"$14,861","$37,962"
2020-03-31,$608,$889,$265,-,$240,"$2,002","$31,179","$3,470",-,$787,"$35,436","$37,438","$2,236","$11,807","$1,683","$20,318","$22,554",$258,"$12,902",$-481,-,"$14,884","$37,438"
2019-12-31,$580,$920,$244,-,$337,"$2,081","$31,614","$3,428",-,$800,"$35,842","$37,923","$2,300","$11,880","$1,744","$20,439","$22,739",$259,"$13,207",$-491,-,"$15,184","$37,923"
2019-09-30,$452,$973,$266,-,$325,"$2,016","$31,394","$3,376",-,$714,"$35,484","$37,500","$2,761","$11,085","$1,727","$19,501","$22,262",$262,"$13,310",$-553,-,"$15,238","$37,500"
2019-06-30,$274,"$1,039",$256,-,$345,"$1,914","$31,201","$3,301",-,$756,"$35,258","$37,172","$2,451","$11,076","$1,738","$19,410","$21,861",$265,"$13,377",$-557,-,"$15,311","$37,172"
2019-03-31,$411,"$1,048",$228,-,$235,"$1,922","$31,158","$3,198",-,$784,"$35,140","$37,062","$2,885","$10,569","$1,759","$18,846","$21,731",$267,"$13,411",$-560,-,"$15,331","$37,062"
2018-12-31,$358,"$1,009",$207,-,$288,"$1,862","$31,091","$3,109",-,$177,"$34,377","$36,239","$2,591","$10,560","$1,266","$18,286","$20,877",$269,"$13,440",$-563,-,"$15,362","$36,239"
2018-09-30,$729,"$1,043",$267,-,$70,"$2,109","$30,712","$3,109",-,$392,"$34,213","$36,322","$2,441","$10,635","$1,302","$18,401","$20,842",$274,"$13,645",$-435,-,"$15,480","$36,322"
2018-06-30,$430,"$1,035",$260,-,$179,"$1,904","$30,540","$3,058",-,$286,"$33,884","$35,788","$2,352","$9,146","$1,317","$16,877","$19,229",$281,"$14,456",$-441,-,"$16,559","$35,788"
2018-03-31,"$1,072",$973,$245,-,$189,"$2,479","$30,396","$3,020",-,$267,"$33,683","$36,162","$2,388","$9,637","$1,352","$17,356","$19,744",$284,"$14,327",$-448,-,"$16,418","$36,162"
2017-12-31,$690,$955,$222,-,$282,"$2,149","$30,330","$2,981",-,$251,"$33,562","$35,711","$2,545","$9,136","$1,347","$16,807","$19,352",$285,"$14,176",$-356,-,"$16,359","$35,711"
2017-09-30,$724,$973,$245,-,$57,"$1,999","$30,163","$2,888",-,$103,"$33,154","$35,153","$2,413","$9,280","$1,366","$20,013","$22,426",$288,"$10,665",$-475,-,"$12,727","$35,153"
2017-06-30,$642,$926,$289,-,$79,"$1,936","$30,033","$2,848",-,$105,"$32,986","$34,922","$2,343","$9,273","$1,385","$19,917","$22,260",$290,"$10,624",$-480,-,"$12,662","$34,922"
2017-03-31,$955,$998,$281,-,$93,"$2,327","$29,927","$2,809",-,$82,"$32,818","$35,145","$2,443","$9,569","$1,407","$20,175","$22,618",$291,"$10,493",$-485,-,"$12,527","$35,145"
2016-12-31,$956,$945,$257,-,$133,"$2,291","$29,751","$2,777",-,$73,"$32,601","$34,892","$2,339","$9,562","$1,442","$20,144","$22,483",$292,"$10,425",$-487,-,"$12,409","$34,892"
2016-09-30,$984,$960,$301,-,$72,"$2,317","$29,467","$2,779",-,$69,"$32,315","$34,632","$2,232","$9,555","$1,322","$20,004","$22,236",$293,"$10,367",$-433,-,"$12,396","$34,632"
2016-06-30,$866,$985,$306,-,$82,"$2,239","$29,387","$2,639",-,$69,"$32,095","$34,334","$2,107","$9,549","$1,358","$19,954","$22,061",$295,"$10,269",$-437,-,"$12,273","$34,334"
2016-03-31,$589,$961,$315,-,$101,"$1,966","$29,135","$2,617",-,$67,"$31,819","$33,785","$1,831","$9,398","$1,344","$19,731","$21,562",$297,"$10,221",$-442,-,"$12,223","$33,785"
2015-12-31,"$1,101",$946,$271,-,$194,"$2,512","$28,992","$2,572",-,$63,"$31,627","$34,139","$2,231","$9,393","$1,385","$19,720","$21,951",$299,"$10,191",$-445,-,"$12,188","$34,139"
2015-09-30,$433,"$1,103",$288,-,$55,"$2,002","$28,682","$2,740",-,$103,"$31,525","$33,527","$2,367","$8,896","$1,295","$19,031","$21,398",$300,"$10,079",$-382,-,"$12,129","$33,527"
2015-06-30,$889,"$1,055",$277,-,$67,"$2,413","$28,075","$2,724",-,$98,"$30,897","$33,310","$2,203","$8,890","$1,322","$19,030","$21,233",$303,"$10,017",$-389,-,"$12,077","$33,310"
2015-03-31,$524,"$1,032",$268,-,$173,"$2,115","$27,829","$2,701",-,$130,"$30,660","$32,775","$2,103","$8,429","$1,302","$18,514","$20,617",$306,"$10,087",$-395,-,"$12,158","$32,775"
2014-12-31,$973,"$1,055",$236,-,$347,"$2,778","$27,694","$2,679",-,$49,"$30,422","$33,200","$1,780","$8,883","$1,312","$19,012","$20,792",$310,"$10,348",$-398,-,"$12,408","$33,200"
2014-09-30,"$1,432","$1,103",$249,-,$50,"$3,012","$27,230","$2,610",-,$354,"$30,194","$33,206","$2,082","$8,919","$1,084","$18,685","$20,767",$311,"$10,156",$-178,-,"$12,439","$33,206"
2014-06-30,"$1,667","$1,122",$251,-,$65,"$3,266","$26,927","$2,505",-,$342,"$29,774","$33,040","$2,368","$8,814","$1,122","$18,595","$20,963",$311,"$9,836",$-183,-,"$12,077","$33,040"
2014-03-31,"$1,532","$1,109",$240,-,$70,"$3,130","$26,768","$2,466",-,$336,"$29,570","$32,700","$2,321","$8,909","$1,130","$18,686","$21,007",$311,"$9,490",$-193,-,"$11,693","$32,700"
2013-12-31,"$1,561","$1,024",$223,-,$87,"$3,075","$26,645","$2,439",-,$324,"$29,408","$32,483","$2,305","$8,903","$1,444","$18,889","$21,194",$310,"$9,339",$-381,-,"$11,289","$32,483"
2013-09-30,"$1,004","$1,083",$224,-,$34,"$2,494","$26,413","$2,395",-,$63,"$28,871","$31,365","$2,332","$8,499","$2,166","$18,739","$21,071",$310,"$9,045","$-1,040",-,"$10,294","$31,365"
2013-06-30,$587,"$1,072",$228,-,$54,"$2,078","$26,098","$2,366",-,$63,"$28,527","$30,605","$1,815","$8,430","$2,198","$18,602","$20,417",$313,"$8,954","$-1,063",-,"$10,188","$30,605"
2013-03-31,$687,"$1,158",$246,-,$65,"$2,323","$25,870","$2,341",-,$65,"$28,276","$30,599","$1,904","$8,438","$2,226","$18,585","$20,489",$316,"$8,904","$-1,086",-,"$10,110","$30,599"
2012-12-31,$668,"$1,109",$216,-,$82,"$2,242","$25,736","$2,300",-,$64,"$28,100","$30,342","$2,081","$8,432","$2,237","$18,501","$20,582",$315,"$8,643","$-1,109",-,"$9,760","$30,342"
2012-09-30,$708,"$1,078",$236,-,$33,"$2,199","$25,260","$2,315",-,$66,"$27,641","$29,840","$1,824","$8,428","$2,018","$18,249","$20,073",$317,"$8,512",$-971,-,"$9,767","$29,840"
