,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-01-31,"$7,895","$2,992","$16,627",-,$963,"$28,477","$24,705",-,"$7,126","$4,311","$42,104","$70,581","$23,166","$35,822","$1,807","$44,116","$67,282",$89,"$58,134",$-671,-,"$3,299","$70,581"
2020-10-31,"$14,652","$2,666","$16,155",-,"$1,032","$34,505","$23,848",-,"$2,236",$897,"$32,414","$66,919","$25,395","$32,831","$2,278","$39,989","$65,384",$89,"$56,892",$-965,-,"$1,535","$66,919"
2020-07-31,"$14,139","$2,562","$13,498",-,"$1,162","$31,361","$23,387",-,"$2,233",$932,"$31,988","$63,349","$24,199","$32,370","$2,299","$39,564","$63,763",$89,"$55,074","$-1,012",-,$-414,"$63,349"
2020-04-30,"$8,696","$2,610","$14,989",-,$982,"$27,277","$22,697",-,"$2,220",$909,"$31,460","$58,737","$23,348","$31,622","$2,182","$38,879","$62,227",$89,"$52,354","$-1,148",-,"$-3,490","$58,737"
2020-01-31,"$2,133","$2,106","$14,531",-,"$1,040","$19,810","$22,770",-,"$2,254",$807,"$31,426","$51,236","$18,375","$28,670","$1,535","$35,977","$54,352",$89,"$51,729",$-739,-,"$-3,116","$51,236"
2019-10-31,"$2,193","$2,231","$15,711",-,"$1,039","$21,174","$22,472",-,"$2,253",$772,"$31,135","$52,309","$19,565","$26,597","$2,116","$33,826","$53,391",$89,"$50,729",$-801,-,"$-1,082","$52,309"
2019-07-31,"$2,547","$2,274","$14,741",-,"$1,137","$20,699","$22,387",-,"$2,254",$881,"$31,311","$52,010","$18,798","$27,064","$2,045","$34,372","$53,170",$89,"$49,446",$-776,-,"$-1,160","$52,010"
2019-04-30,"$1,882","$2,317","$15,495",-,$859,"$20,553","$22,270",-,"$2,250",$813,"$30,962","$51,515","$19,673","$26,804","$2,036","$33,985","$53,658",$89,"$47,459",$-835,-,"$-2,143","$51,515"
2019-01-31,"$1,778","$1,936","$13,925",-,$890,"$18,529","$22,375",-,"$2,252",$847,"$25,474","$44,003","$16,716","$26,807","$1,867","$29,165","$45,881",$89,"$46,423",$-772,-,"$-1,878","$44,003"
2018-10-31,"$1,764","$2,171","$14,754",-,"$1,120","$19,809","$22,054",-,"$2,258","$1,079","$25,391","$45,200","$18,196","$23,332","$2,352","$25,684","$43,880",$89,"$45,235",$-717,-,"$1,320","$45,200"
2018-07-31,"$3,490","$2,164","$14,044",-,"$1,104","$20,802","$21,909",-,"$2,251","$1,270","$25,430","$46,232","$18,426","$23,295","$2,502","$25,797","$44,223",$89,"$43,543",$-774,-,"$2,009","$46,232"
2018-04-30,"$3,599","$2,296","$14,432",-,$887,"$21,214","$21,928",-,"$2,281","$1,227","$25,436","$46,650","$18,133","$24,244","$2,586","$26,830","$44,963",$89,"$41,221",$-596,-,"$1,687","$46,650"
2018-01-31,"$3,595","$1,952","$12,748",-,$638,"$18,933","$22,075",-,"$2,275","$1,246","$25,596","$44,529","$16,194","$24,267","$2,174","$26,881","$43,075",$89,"$39,935",$-566,-,"$1,454","$44,529"
2017-10-31,"$3,549","$2,166","$13,419",-,$548,"$19,682","$21,960",-,"$2,217","$1,164","$25,341","$45,023","$16,002","$24,266","$1,968","$26,478","$42,480",$89,"$39,193",$-629,-,"$2,543","$45,023"
2017-07-31,"$4,830","$2,187","$12,868",-,$626,"$20,511","$22,035",-,"$2,235","$1,178","$25,448","$45,959","$15,823","$24,422","$1,923","$26,582","$42,405",$89,"$38,073",$-482,-,"$3,554","$45,959"
