,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$888,"$1,264","$1,673",-,$513,"$4,338","$3,716",-,"$6,718",$857,"$11,582","$15,920","$4,404","$7,334","$2,655","$10,415","$14,819","$1,466","$23,699","$-4,345",-,"$1,101","$15,920"
2020-09-30,$989,"$1,292","$1,578",-,$508,"$4,367","$3,506",-,"$6,549",$836,"$11,099","$15,466","$4,481","$6,971","$2,535","$9,912","$14,393","$1,466","$23,052","$-4,421",-,"$1,073","$15,466"
2020-06-30,$997,"$1,231","$1,524",-,$460,"$4,212","$3,483",-,"$6,415",$807,"$10,929","$15,141","$4,580","$6,884","$2,545","$9,829","$14,409","$1,466","$22,731","$-4,519",-,$732,"$15,141"
2020-03-31,$854,"$1,551","$1,301",-,$542,"$4,248","$3,487",-,"$6,381",$775,"$10,822","$15,070","$4,443","$7,336","$2,535","$10,286","$14,729","$1,466","$22,481","$-4,578",-,$341,"$15,070"
2019-12-31,$883,"$1,440","$1,400",-,$456,"$4,179","$3,750",-,"$6,175",$753,"$10,855","$15,034","$4,038","$7,333","$2,598","$10,438","$14,476","$1,466","$22,501","$-4,273",-,$558,"$15,034"
2019-09-30,$948,"$1,495","$1,371",-,$535,"$4,349","$3,689",-,"$6,067",$756,"$10,677","$15,026","$4,231","$7,646","$2,388","$10,621","$14,852","$1,466","$21,860","$-4,215",-,$174,"$15,026"
2019-06-30,$863,"$1,590","$1,322",-,$480,"$4,255","$3,793",-,"$4,145",$791,"$8,896","$13,151","$3,782","$6,640","$2,436","$9,379","$13,161","$1,466","$21,653","$-4,119",-,$-10,"$13,151"
2019-03-31,$843,"$1,547","$1,278",-,$465,"$4,133","$3,821",-,"$4,129",$636,"$8,750","$12,883","$3,865","$6,655","$2,267","$9,228","$13,093","$1,466","$21,436","$-4,160",-,$-210,"$12,883"
2018-12-31,$726,"$1,400","$1,250",-,$417,"$3,793","$3,881",-,"$4,167",$168,"$8,368","$12,161","$3,341","$6,354","$2,034","$8,623","$11,964","$1,466","$21,615","$-4,188",-,$197,"$12,161"
2018-09-30,$841,"$1,532","$1,245",-,$523,"$4,141","$3,871",-,"$4,199",$195,"$8,430","$12,571","$3,747","$6,519","$2,048","$8,892","$12,639","$1,466","$21,008","$-4,172",-,$-68,"$12,571"
